grid_lat,grid_lon,compound_count_total,mean_overlap_duration,mean_compound_intensity_norm,compound_count_annual_mean,mean_compound_intensity_norm_abspeak,Hazard_Frequency,Hazard_Duration,Hazard_Intensity,Hazard_Index_raw,Hazard_Index,n_events,thr_hs_abs,thr_ssh_total_abs,intensity_abspeak,intensity_adopted,hs_term_abspeak,ssh_term_abspeak,hs_term_adopted,ssh_term_adopted,clipped_high_abspeak,clipped_high_adopted,hazard_adopted,hazard_abspeak_raw,hazard_abspeak,intensity_difference,hazard_difference,hs_term_difference,ssh_term_difference,hs_contribution,ssh_contribution
-21.000000,-29.200000,54,1.570000,0.257600,1.640000,0.458600,0.039427,0.248000,0.259912,0.182446,0.061294,54,2.930000,0.789574,0.458591,0.257632,0.794668,0.122514,0.353486,0.161778,0.092593,0.037037,0.061294,0.304020,0.254383,0.200959,0.193090,0.441182,-0.039264,0.220591,-0.019632
-20.800000,-40.400000,112,1.770000,0.266500,3.390000,0.266500,0.247312,0.408000,0.286050,0.313787,0.287360,112,1.860000,0.849458,0.266458,0.266490,0.368950,0.163967,0.268448,0.264532,0.000000,0.035714,0.287360,0.324774,0.297626,-0.000032,0.010266,0.100501,-0.100565,0.050251,-0.050283
-20.800000,-40.200000,99,1.740000,0.269800,3.000000,0.329700,0.200717,0.384000,0.295742,0.293486,0.252418,99,2.160000,0.852972,0.329676,0.269830,0.499648,0.159704,0.308749,0.230911,0.000000,0.030303,0.252418,0.334762,0.318438,0.059846,0.066020,0.190899,-0.071207,0.095450,-0.035604
-20.800000,-40.000000,82,1.720000,0.281100,2.490000,0.384300,0.139785,0.368000,0.328928,0.278904,0.227319,82,2.390000,0.872373,0.384275,0.281075,0.603368,0.165181,0.344333,0.217817,0.036585,0.048780,0.227319,0.338068,0.325326,0.103200,0.098007,0.259035,-0.052636,0.129518,-0.026318
-20.800000,-29.600000,57,1.580000,0.247100,1.730000,0.457500,0.050179,0.256000,0.229075,0.178418,0.054360,57,2.920000,0.814461,0.457461,0.247109,0.781891,0.133032,0.329979,0.164238,0.070175,0.035088,0.054360,0.309672,0.266159,0.210352,0.211799,0.451911,-0.031206,0.225956,-0.015603
-20.800000,-29.400000,55,1.560000,0.255600,1.670000,0.458200,0.043011,0.240000,0.254038,0.179016,0.055390,55,2.920000,0.806496,0.458226,0.255571,0.785814,0.130638,0.342112,0.169030,0.090909,0.036364,0.055390,0.302355,0.250914,0.202655,0.195523,0.443702,-0.038391,0.221851,-0.019196
-20.800000,-29.200000,51,1.590000,0.263100,1.550000,0.460300,0.028674,0.264000,0.276065,0.189579,0.073572,51,2.920000,0.797410,0.460292,0.263062,0.794297,0.126286,0.360294,0.165830,0.098039,0.039216,0.073572,0.306671,0.259906,0.197230,0.186335,0.434003,-0.039544,0.217002,-0.019772
-20.800000,-29.000000,50,1.640000,0.266100,1.520000,0.460000,0.025090,0.304000,0.284875,0.204655,0.099520,50,2.920000,0.788956,0.459988,0.266081,0.796703,0.123273,0.364706,0.167456,0.100000,0.040000,0.099520,0.318649,0.284863,0.193908,0.185344,0.431997,-0.044182,0.215999,-0.022091
-20.800000,-28.800000,51,1.590000,0.247500,1.550000,0.451200,0.028674,0.264000,0.230250,0.174308,0.047286,51,2.920000,0.783872,0.451248,0.247522,0.782805,0.119692,0.336649,0.158395,0.117647,0.039216,0.047286,0.301876,0.249916,0.203726,0.202630,0.446156,-0.038703,0.223078,-0.019352
-20.800000,-28.600000,46,1.630000,0.259400,1.390000,0.455600,0.010753,0.296000,0.265198,0.190650,0.075415,46,2.920000,0.780479,0.455570,0.259421,0.791288,0.119852,0.351343,0.167499,0.108696,0.021739,0.075415,0.308860,0.264469,0.196149,0.189054,0.439946,-0.047647,0.219973,-0.023823
-20.600000,-40.400000,118,1.730000,0.255400,3.580000,0.203200,0.268817,0.376000,0.253451,0.299423,0.262636,118,1.570000,0.850057,0.203237,0.255438,0.238002,0.168471,0.220152,0.290725,0.000000,0.025424,0.262636,0.287754,0.220491,-0.052202,-0.042144,0.017850,-0.122253,0.008925,-0.061127
-20.600000,-40.200000,109,1.790000,0.264000,3.300000,0.283700,0.236559,0.424000,0.278708,0.313089,0.286158,109,1.940000,0.856196,0.283673,0.263962,0.403502,0.163845,0.279817,0.248107,0.000000,0.018349,0.286158,0.335651,0.320290,0.019711,0.034131,0.123685,-0.084262,0.061843,-0.042131
-20.600000,-40.000000,88,1.740000,0.277700,2.670000,0.359300,0.161290,0.384000,0.318943,0.288078,0.243108,88,2.270000,0.874547,0.359306,0.277709,0.550824,0.167788,0.327624,0.227794,0.000000,0.045455,0.243108,0.337331,0.323789,0.081597,0.080681,0.223201,-0.060006,0.111600,-0.030003
-20.600000,-29.800000,55,1.560000,0.256300,1.670000,0.463200,0.043011,0.240000,0.256094,0.179702,0.056570,55,2.910000,0.829595,0.463187,0.256282,0.787612,0.138762,0.349866,0.162697,0.072727,0.018182,0.056570,0.304985,0.256394,0.206906,0.199825,0.437746,-0.023935,0.218873,-0.011967
-20.600000,-29.600000,56,1.550000,0.256500,1.700000,0.462500,0.046595,0.232000,0.256681,0.178425,0.054373,56,2.910000,0.824055,0.462477,0.256461,0.788723,0.136230,0.351891,0.161032,0.071429,0.017857,0.054373,0.303136,0.252542,0.206015,0.198169,0.436832,-0.024802,0.218416,-0.012401
-20.600000,-29.400000,53,1.600000,0.254000,1.610000,0.459100,0.035842,0.272000,0.249339,0.185727,0.066941,53,2.910000,0.817443,0.459059,0.254044,0.782846,0.135273,0.337403,0.170686,0.075472,0.018868,0.066941,0.311074,0.269080,0.205015,0.202139,0.445443,-0.035413,0.222722,-0.017707
-20.600000,-29.200000,49,1.610000,0.263600,1.490000,0.461000,0.021505,0.280000,0.277533,0.193013,0.079481,49,2.910000,0.810839,0.461046,0.263613,0.788966,0.133127,0.353992,0.173234,0.102041,0.020408,0.079481,0.310015,0.266874,0.197434,0.187393,0.434975,-0.040107,0.217487,-0.020054
-20.600000,-29.000000,46,1.670000,0.268600,1.390000,0.461500,0.010753,0.328000,0.292217,0.210323,0.109276,46,2.910000,0.799921,0.461464,0.268609,0.794553,0.128375,0.365569,0.171649,0.108696,0.021739,0.109276,0.322652,0.293205,0.192855,0.183929,0.428984,-0.043274,0.214492,-0.021637
-20.600000,-28.800000,48,1.620000,0.256100,1.450000,0.454600,0.017921,0.288000,0.255507,0.187143,0.069377,48,2.910000,0.790823,0.454586,0.256090,0.785485,0.123688,0.346661,0.165519,0.104167,0.020833,0.069377,0.308062,0.262804,0.198497,0.193427,0.438825,-0.041832,0.219412,-0.020916
-20.600000,-28.600000,46,1.630000,0.259100,1.390000,0.456600,0.010753,0.296000,0.264317,0.190357,0.074909,46,2.920000,0.788512,0.456557,0.259100,0.789298,0.123816,0.347027,0.171174,0.086957,0.021739,0.074909,0.309383,0.265558,0.197456,0.190649,0.442271,-0.047359,0.221135,-0.023679
-20.400000,-40.200000,114,1.780000,0.264400,3.450000,0.226700,0.254480,0.416000,0.279883,0.316788,0.292524,114,1.650000,0.860408,0.226740,0.264382,0.283176,0.170305,0.252967,0.275797,0.000000,0.008772,0.292524,0.308771,0.264282,-0.037642,-0.028243,0.030209,-0.105492,0.015104,-0.052746
-20.400000,-40.000000,102,1.690000,0.269500,3.090000,0.338200,0.211470,0.344000,0.294860,0.283443,0.235132,102,2.170000,0.875636,0.338177,0.269458,0.509948,0.166406,0.321439,0.217478,0.000000,0.039216,0.235132,0.329521,0.307516,0.068718,0.072384,0.188509,-0.051072,0.094254,-0.025536
-20.400000,-39.800000,80,1.730000,0.286200,2.420000,0.391800,0.132616,0.376000,0.343906,0.284174,0.236390,80,2.400000,0.892930,0.391754,0.286195,0.609295,0.174214,0.350919,0.221471,0.037500,0.050000,0.236390,0.342311,0.334166,0.105559,0.097777,0.258376,-0.047257,0.129188,-0.023629
-20.400000,-29.600000,53,1.600000,0.268600,1.610000,0.466900,0.035842,0.272000,0.292217,0.200020,0.091542,53,2.900000,0.832827,0.466863,0.268640,0.792591,0.141134,0.367508,0.169773,0.075472,0.018868,0.091542,0.315211,0.277701,0.198222,0.186159,0.425083,-0.028638,0.212541,-0.014319
-20.400000,-29.400000,52,1.600000,0.266900,1.580000,0.464800,0.032258,0.272000,0.287225,0.197161,0.086621,52,2.900000,0.830351,0.464826,0.266910,0.788462,0.141191,0.358739,0.175080,0.076923,0.019231,0.086621,0.312937,0.272962,0.197917,0.186341,0.429723,-0.033890,0.214861,-0.016945
-20.400000,-29.200000,47,1.660000,0.268900,1.420000,0.464000,0.014337,0.320000,0.293098,0.209145,0.107248,47,2.900000,0.824443,0.463992,0.268915,0.788949,0.139036,0.361859,0.175972,0.106383,0.021277,0.107248,0.322521,0.292931,0.195077,0.185683,0.427090,-0.036937,0.213545,-0.018468
-20.400000,-29.000000,46,1.630000,0.277700,1.390000,0.468200,0.010753,0.296000,0.318943,0.208565,0.106250,46,2.900000,0.819136,0.468207,0.277668,0.800287,0.136127,0.383632,0.171704,0.108696,0.021739,0.106250,0.315561,0.278429,0.190539,0.172179,0.416655,-0.035577,0.208327,-0.017789
-20.400000,-28.800000,49,1.590000,0.265100,1.490000,0.463300,0.021505,0.264000,0.281938,0.189148,0.072829,49,2.910000,0.808343,0.463330,0.265119,0.796591,0.130070,0.367647,0.162591,0.102041,0.020408,0.072829,0.305893,0.258285,0.198212,0.185456,0.428944,-0.032521,0.214472,-0.016261
-20.400000,-28.600000,46,1.590000,0.263800,1.390000,0.459100,0.010753,0.264000,0.278120,0.184291,0.064469,46,2.910000,0.797001,0.459072,0.263823,0.790492,0.127653,0.353581,0.174065,0.086957,0.021739,0.064469,0.300051,0.246113,0.195250,0.181644,0.436912,-0.046412,0.218456,-0.023206
-20.200000,-40.000000,105,1.810000,0.284800,3.180000,0.326200,0.222222,0.440000,0.339794,0.334006,0.322160,105,2.080000,0.879123,0.326217,0.284811,0.481388,0.171045,0.333123,0.236499,0.000000,0.019048,0.322160,0.358763,0.368446,0.041406,0.046285,0.148265,-0.065454,0.074133,-0.032727
-20.200000,-39.800000,88,1.780000,0.295100,2.670000,0.380200,0.161290,0.416000,0.370044,0.315778,0.290787,88,2.320000,0.889681,0.380243,0.295097,0.586830,0.173656,0.363302,0.226892,0.011364,0.034091,0.290787,0.359099,0.369145,0.085146,0.078358,0.223528,-0.053236,0.111764,-0.026618
-20.200000,-29.600000,51,1.630000,0.275700,1.550000,0.467500,0.028674,0.296000,0.313069,0.212581,0.113162,51,2.890000,0.837110,0.467522,0.275715,0.790131,0.144913,0.371540,0.179891,0.098039,0.019608,0.113162,0.321171,0.290120,0.191807,0.176957,0.418592,-0.034978,0.209296,-0.017489
-20.200000,-29.400000,52,1.560000,0.265600,1.580000,0.462800,0.032258,0.240000,0.283407,0.185222,0.066071,52,2.890000,0.832096,0.462774,0.265632,0.783883,0.141666,0.358314,0.172949,0.096154,0.019231,0.066071,0.301182,0.248470,0.197143,0.182399,0.425568,-0.031283,0.212784,-0.015641
-20.200000,-29.200000,47,1.660000,0.271500,1.420000,0.465400,0.014337,0.320000,0.300734,0.211690,0.111629,47,2.890000,0.826955,0.465376,0.271483,0.791287,0.139465,0.371089,0.171877,0.085106,0.021277,0.111629,0.323254,0.294460,0.193893,0.182831,0.420198,-0.032412,0.210099,-0.016206
-20.200000,-29.000000,48,1.690000,0.275200,1.450000,0.465300,0.017921,0.344000,0.311601,0.224507,0.133690,48,2.890000,0.820203,0.465285,0.275219,0.793346,0.137224,0.375460,0.174978,0.104167,0.020833,0.133690,0.332401,0.313517,0.190066,0.179828,0.417886,-0.037754,0.208943,-0.018877
-20.200000,-28.800000,46,1.630000,0.282300,1.390000,0.468800,0.010753,0.296000,0.332452,0.213068,0.114001,46,2.890000,0.812712,0.468844,0.282347,0.805303,0.132385,0.399297,0.165396,0.108696,0.021739,0.114001,0.315898,0.279133,0.186497,0.165132,0.406007,-0.033012,0.203003,-0.016506
-20.200000,-28.600000,46,1.630000,0.279100,1.390000,0.464200,0.010753,0.296000,0.323054,0.209936,0.108609,46,2.890000,0.803503,0.464153,0.279074,0.798296,0.130011,0.384591,0.173556,0.108696,0.021739,0.108609,0.313411,0.273951,0.185080,0.165342,0.413705,-0.043546,0.206853,-0.021773
-20.000000,-40.000000,112,1.900000,0.298300,3.390000,0.316500,0.247312,0.512000,0.379442,0.379585,0.400612,112,2.010000,0.880543,0.316534,0.298340,0.457025,0.176042,0.333837,0.262843,0.000000,0.017857,0.400612,0.385992,0.425180,0.018194,0.024568,0.123188,-0.086800,0.061594,-0.043400
-20.000000,-39.800000,100,1.790000,0.309000,3.030000,0.370200,0.204301,0.424000,0.410866,0.346389,0.343475,100,2.240000,0.884606,0.370219,0.309032,0.567509,0.172929,0.384559,0.233506,0.010000,0.030000,0.343475,0.370787,0.393499,0.061187,0.050024,0.182950,-0.060577,0.091475,-0.030288
-20.000000,-39.600000,73,1.960000,0.308100,2.210000,0.401800,0.107527,0.560000,0.408223,0.358583,0.364464,73,2.400000,0.900051,0.401762,0.308120,0.623764,0.179759,0.379533,0.236708,0.027397,0.041096,0.364464,0.400588,0.455591,0.093641,0.091127,0.244232,-0.056949,0.122116,-0.028475
-19.800000,-40.000000,125,1.890000,0.286700,3.790000,0.252200,0.293907,0.504000,0.345374,0.381094,0.403209,125,1.718000,0.884481,0.252158,0.286695,0.321289,0.183027,0.279071,0.294319,0.000000,0.008000,0.403209,0.364723,0.380864,-0.034537,-0.022345,0.042219,-0.111293,0.021109,-0.055646
-19.800000,-39.800000,118,1.820000,0.291600,3.580000,0.321700,0.268817,0.448000,0.359765,0.358861,0.364941,118,2.040000,0.888762,0.321671,0.291609,0.465605,0.177737,0.329948,0.253271,0.000000,0.025424,0.364941,0.374551,0.401342,0.030062,0.036400,0.135657,-0.075534,0.067829,-0.037767
-19.800000,-39.600000,97,1.790000,0.310300,2.940000,0.381200,0.193548,0.424000,0.414684,0.344078,0.339496,97,2.290000,0.892082,0.381167,0.310326,0.586118,0.176216,0.385158,0.235494,0.010309,0.030928,0.339496,0.373008,0.398127,0.070842,0.058630,0.200961,-0.059278,0.100480,-0.029639
-19.800000,-39.400000,77,1.920000,0.315900,2.330000,0.410400,0.121864,0.528000,0.431131,0.360331,0.367473,77,2.420000,0.904530,0.410363,0.315922,0.639931,0.180795,0.398205,0.233639,0.025974,0.051948,0.367473,0.399261,0.452826,0.094441,0.085353,0.241727,-0.052844,0.120863,-0.026422
-19.600000,-39.600000,108,1.860000,0.306300,3.270000,0.344100,0.232975,0.480000,0.402937,0.371971,0.387506,108,2.090000,0.933907,0.344066,0.306252,0.488740,0.199393,0.340005,0.272499,0.000000,0.037037,0.387506,0.385145,0.423415,0.037814,0.035909,0.148734,-0.073106,0.074367,-0.036553
-19.600000,-39.400000,90,1.870000,0.315700,2.730000,0.382800,0.168459,0.488000,0.430543,0.362334,0.370920,90,2.250000,0.930149,0.382812,0.315710,0.572609,0.193016,0.386928,0.244491,0.011111,0.044444,0.370920,0.386851,0.426969,0.067103,0.056049,0.185681,-0.051476,0.092840,-0.025738
-19.400000,-39.600000,106,1.800000,0.278200,3.210000,0.273600,0.225806,0.432000,0.320411,0.326073,0.308506,106,1.700000,1.038849,0.273642,0.278155,0.299364,0.247919,0.248058,0.308251,0.000000,0.018868,0.308506,0.329414,0.307295,-0.004513,-0.001211,0.051306,-0.060332,0.025653,-0.030166
-19.400000,-39.400000,89,1.840000,0.321700,2.700000,0.368300,0.164875,0.464000,0.448164,0.359013,0.365203,89,2.100000,1.027690,0.368275,0.321650,0.494588,0.241963,0.343440,0.299861,0.000000,0.044944,0.365203,0.369948,0.391750,0.046625,0.026547,0.151148,-0.057898,0.075574,-0.028949
-19.200000,-39.600000,94,1.770000,0.298900,2.850000,0.301700,0.182796,0.408000,0.381204,0.324000,0.304938,94,1.660000,1.202045,0.301752,0.298932,0.281311,0.322194,0.241474,0.356389,0.000000,0.021277,0.304938,0.321983,0.291810,0.002821,-0.013128,0.039837,-0.034195,0.019919,-0.017098
-19.200000,-39.400000,92,1.680000,0.329200,2.790000,0.389000,0.175627,0.336000,0.470191,0.327273,0.310572,92,2.060000,1.165301,0.388971,0.329185,0.476429,0.301513,0.335038,0.323332,0.000000,0.043478,0.310572,0.341839,0.333183,0.059786,0.022611,0.141391,-0.021819,0.070696,-0.010910
-19.000000,-39.600000,90,1.700000,0.296700,2.730000,0.305800,0.168459,0.352000,0.374743,0.298401,0.260876,90,1.560000,1.328167,0.305839,0.296721,0.236060,0.375619,0.224265,0.369177,0.000000,0.044444,0.260876,0.300704,0.247474,0.009119,-0.013402,0.011796,0.006441,0.005898,0.003221
-19.000000,-39.400000,93,1.710000,0.331700,2.820000,0.405800,0.179211,0.360000,0.477533,0.338915,0.330610,93,2.020000,1.289257,0.405844,0.331684,0.457994,0.353694,0.327878,0.335489,0.000000,0.053763,0.330610,0.359980,0.370982,0.074160,0.040371,0.130116,0.018205,0.065058,0.009102
-18.800000,-39.600000,94,1.690000,0.286700,2.850000,0.277300,0.182796,0.344000,0.345374,0.290723,0.247662,94,1.330000,1.435257,0.277344,0.286697,0.132063,0.422624,0.184684,0.388710,0.000000,0.042553,0.247662,0.287707,0.220394,-0.009353,-0.027268,-0.052621,0.033914,-0.026311,0.016957
-18.800000,-39.400000,89,1.730000,0.332800,2.700000,0.399600,0.164875,0.376000,0.480764,0.340546,0.333418,89,1.880000,1.398173,0.399616,0.332800,0.398403,0.400829,0.313946,0.351654,0.000000,0.067416,0.333418,0.357232,0.365256,0.066816,0.031839,0.084457,0.049175,0.042229,0.024588
-18.600000,-39.600000,98,1.660000,0.294700,2.970000,0.300500,0.197133,0.320000,0.368869,0.295334,0.255598,98,1.340000,1.530880,0.300458,0.294728,0.137064,0.463853,0.187500,0.401956,0.000000,0.061224,0.255598,0.296742,0.239219,0.005730,-0.016379,-0.050436,0.061897,-0.025218,0.030948
-18.600000,-39.400000,92,1.730000,0.340400,2.790000,0.401600,0.175627,0.376000,0.503084,0.351570,0.352393,92,1.800000,1.486701,0.401583,0.340389,0.361005,0.442160,0.298753,0.382025,0.000000,0.043478,0.352393,0.361859,0.374897,0.061194,0.022504,0.062252,0.060136,0.031126,0.030068
-18.400000,-39.600000,98,1.670000,0.321000,2.970000,0.345600,0.197133,0.328000,0.446109,0.323747,0.304503,98,1.450000,1.603276,0.345648,0.321001,0.193952,0.497344,0.220288,0.421714,0.000000,0.081633,0.304503,0.323370,0.294700,0.024647,-0.009803,-0.026336,0.075631,-0.013168,0.037815
-18.400000,-39.400000,98,1.740000,0.367300,2.970000,0.424200,0.197133,0.384000,0.582085,0.387739,0.414648,98,1.790000,1.559896,0.424155,0.367333,0.371683,0.476627,0.325855,0.408812,0.000000,0.071429,0.414648,0.383663,0.420327,0.056821,0.005679,0.045827,0.067815,0.022914,0.033908
-18.200000,-39.400000,104,1.770000,0.358600,3.150000,0.396800,0.218638,0.408000,0.556535,0.394391,0.426096,104,1.620000,1.613519,0.396811,0.358561,0.291843,0.501778,0.291855,0.425266,0.000000,0.076923,0.426096,0.384333,0.421722,0.038250,-0.004374,-0.000012,0.076513,-0.000006,0.038256
-18.200000,-39.200000,97,1.840000,0.374200,2.940000,0.438000,0.193548,0.464000,0.602349,0.419966,0.470117,97,1.850000,1.551174,0.437960,0.374231,0.402855,0.473065,0.340964,0.407497,0.000000,0.072165,0.470117,0.416455,0.488651,0.063729,0.018535,0.061891,0.065568,0.030945,0.032784
-18.200000,-39.000000,91,1.810000,0.373100,2.760000,0.455900,0.172043,0.440000,0.599119,0.403721,0.442155,91,2.000000,1.481262,0.455856,0.373134,0.470756,0.440955,0.362557,0.383712,0.010989,0.109890,0.442155,0.410775,0.476818,0.082722,0.034663,0.108200,0.057243,0.054100,0.028622
-18.000000,-39.400000,108,1.860000,0.364500,3.270000,0.347100,0.232975,0.480000,0.573862,0.428946,0.485573,108,1.340000,1.640337,0.347092,0.364495,0.172873,0.521310,0.258987,0.470004,0.000000,0.101852,0.485573,0.386749,0.426757,-0.017403,-0.058815,-0.086114,0.051307,-0.043057,0.025653
-18.000000,-39.200000,106,1.880000,0.387600,3.210000,0.418200,0.225806,0.496000,0.641703,0.454503,0.529563,106,1.710000,1.578768,0.418231,0.387629,0.344011,0.492450,0.326859,0.448399,0.000000,0.113208,0.529563,0.427413,0.511484,0.030602,-0.018079,0.017152,0.044051,0.008576,0.022026
-18.000000,-39.000000,103,1.840000,0.379100,3.120000,0.433800,0.215054,0.464000,0.616740,0.431931,0.490712,103,1.860000,1.506297,0.433819,0.379135,0.411750,0.455888,0.348587,0.409683,0.000000,0.106796,0.490712,0.421428,0.499013,0.054684,0.008301,0.063164,0.046205,0.031582,0.023102
-18.000000,-38.800000,99,1.830000,0.341100,3.000000,0.407200,0.200717,0.456000,0.505140,0.387285,0.413866,99,1.870000,1.436191,0.407229,0.341053,0.393421,0.421037,0.306150,0.375957,0.000000,0.080808,0.413866,0.399883,0.454123,0.066176,0.040257,0.087272,0.045080,0.043636,0.022540
-17.800000,-39.000000,104,1.910000,0.354700,3.150000,0.379700,0.218638,0.520000,0.545081,0.427906,0.483784,104,1.650000,1.492605,0.379663,0.354747,0.309594,0.449731,0.302390,0.407104,0.000000,0.076923,0.483784,0.412574,0.480565,0.024916,-0.003219,0.007205,0.042627,0.003602,0.021314
-17.800000,-38.800000,87,1.830000,0.331400,2.640000,0.370200,0.157706,0.456000,0.476652,0.363453,0.372845,87,1.720000,1.423886,0.370188,0.331369,0.323060,0.417315,0.279496,0.383242,0.000000,0.080460,0.372845,0.365906,0.383328,0.038818,0.010483,0.043564,0.034073,0.021782,0.017037
-17.600000,-39.000000,92,1.750000,0.299800,2.790000,0.262200,0.175627,0.392000,0.383847,0.317158,0.293162,92,1.208000,1.440744,0.262227,0.299751,0.098782,0.425673,0.206394,0.393107,0.000000,0.054348,0.293162,0.293302,0.232052,-0.037523,-0.061110,-0.107612,0.032565,-0.053806,0.016283
-17.600000,-38.800000,72,1.810000,0.323000,2.180000,0.358200,0.103943,0.440000,0.451982,0.331975,0.318665,72,1.720000,1.372350,0.358223,0.323014,0.324634,0.391812,0.284314,0.361714,0.000000,0.041667,0.318665,0.336307,0.321657,0.035209,0.002992,0.040320,0.030098,0.020160,0.015049
-17.400000,-39.000000,74,1.540000,0.260700,2.240000,0.276600,0.111111,0.224000,0.269016,0.201376,0.093876,74,1.410000,1.378398,0.276653,0.260712,0.164043,0.389263,0.190183,0.331242,0.000000,0.040541,0.093876,0.223446,0.086500,0.015941,-0.007376,-0.026140,0.058021,-0.013070,0.029010
-17.400000,-38.800000,66,1.800000,0.324700,2.000000,0.371000,0.082437,0.432000,0.456975,0.323804,0.304601,66,1.820000,1.313713,0.370987,0.324709,0.379565,0.362410,0.320187,0.329231,0.000000,0.045455,0.304601,0.333240,0.315266,0.046278,0.010665,0.059378,0.033179,0.029689,0.016589
-17.200000,-39.000000,76,1.640000,0.271900,2.300000,0.303600,0.118280,0.304000,0.301909,0.241396,0.162759,76,1.560000,1.326453,0.303609,0.271930,0.244072,0.363146,0.240228,0.303632,0.000000,0.026316,0.162759,0.266795,0.176821,0.031678,0.014062,0.003843,0.059513,0.001922,0.029757
-17.200000,-38.800000,69,1.800000,0.318800,2.090000,0.361900,0.093190,0.432000,0.439648,0.321613,0.300829,69,1.830000,1.255339,0.361924,0.318785,0.389659,0.334188,0.333333,0.304237,0.000000,0.043478,0.300829,0.332019,0.312721,0.043138,0.011892,0.056325,0.029951,0.028163,0.014975
