grid_lat,grid_lon,compound_count_total,mean_integrated_severity,compound_count_annual_mean,mean_overlap_duration,mean_full_criterion_duration,mean_compound_intensity_norm,thr_hs_abs,thr_zos_abs,mhws_m,Hazard_Frequency,Hazard_Severity,Hazard_Index_raw,Hazard_Index
-4.8,-36.2,18,0.2141,0.55,3.0,1.61,0.1362,1.91,0.223337,1.121679,0.026865671641791045,0.09089887640449437,0.05888227402314271,0.05311149524632671
-4.8,-36.0,16,0.2444,0.48,3.25,1.62,0.1565,1.93,0.219111,1.118824,0.020895522388059702,0.12494382022471907,0.07291967130638939,0.0685043858842568
-4.8,-35.8,15,0.2154,0.45,2.93,1.6,0.1522,1.98,0.21403,1.12113,0.01791044776119403,0.09235955056179773,0.05513499916149588,0.04900237223928354
-4.8,-35.6,14,0.2788,0.42,3.29,1.79,0.1802,2.07,0.208027,1.126584,0.014925373134328358,0.16359550561797748,0.08926043937615291,0.086423067728351
-4.8,-35.4,14,0.3112,0.42,3.64,2.07,0.1695,2.17,0.203751,1.117292,0.014925373134328358,0.19999999999999993,0.10746268656716414,0.10638297872340421
-4.6,-37.4,15,0.2482,0.45,3.67,1.73,0.1627,1.52,0.26357,1.294184,0.01791044776119403,0.1292134831460674,0.07356196545363071,0.0692087018885967
-4.6,-37.2,16,0.144,0.48,2.5,1.31,0.1177,1.93,0.251917,1.237453,0.020895522388059702,0.01213483146067413,0.016515176924366916,0.006653303665017731
-4.6,-37.0,15,0.1444,0.45,1.93,1.27,0.1201,2.06,0.242439,1.165034,0.01791044776119403,0.012584269662921333,0.015247358712057683,0.0052630611081483595
-4.6,-36.8,16,0.1332,0.48,2.31,1.19,0.108,2.09,0.236958,1.132432,0.020895522388059702,0.0,0.010447761194029851,0.0
-4.6,-36.6,18,0.1445,0.55,2.39,1.28,0.1196,2.09,0.231878,1.129437,0.026865671641791045,0.012696629213483118,0.019781150427637083,0.01023464940510122
-4.6,-36.0,14,0.1956,0.42,2.64,1.36,0.1455,2.12,0.215278,1.119539,0.014925373134328358,0.07011235955056178,0.04251886634244507,0.03516798764228837
-4.4,-37.6,16,0.2323,0.48,2.81,1.5,0.1513,1.75,0.265067,1.300822,0.020895522388059702,0.11134831460674155,0.06612191849740062,0.061050221592894305
-4.4,-37.4,16,0.2311,0.48,2.81,1.56,0.1554,2.0,0.25345,1.241421,0.020895522388059702,0.10999999999999997,0.06544776119402984,0.060310965630114566
-4.4,-37.2,16,0.1726,0.48,2.81,1.44,0.1374,2.1,0.245987,1.15709,0.020895522388059702,0.0442696629213483,0.032582592654704,0.02427223744460177
-4.4,-37.0,18,0.1659,0.55,2.67,1.28,0.1303,2.15,0.239814,1.136719,0.026865671641791045,0.036741573033707835,0.03180362233774944,0.023418047408006754
-4.2,-37.8,19,0.2227,0.58,2.63,1.53,0.1263,1.63,0.264082,1.300637,0.029850746268656716,0.10056179775280898,0.06520627201073284,0.06004615752404421
-4.2,-37.6,21,0.2443,0.64,3.1,1.57,0.1396,1.91,0.255074,1.245739,0.03582089552238806,0.12483146067415726,0.08032617809827267,0.07662608727633828
-4.2,-37.4,22,0.2107,0.67,2.68,1.5,0.1362,2.14,0.247978,1.177537,0.03880597014925373,0.08707865168539324,0.06294231091732348,0.057563581529634596
-4.2,-32.6,12,0.2625,0.36,4.17,1.67,0.2042,2.43,0.145451,1.042693,0.008955223880597015,0.14528089887640447,0.07711806137850075,0.07310818514500082
-4.2,-32.4,17,0.2238,0.52,3.12,1.41,0.1841,2.41,0.143615,1.038533,0.023880597014925373,0.10179775280898873,0.06283917491195705,0.057450486401000374
-4.2,-32.2,17,0.1865,0.52,2.65,1.24,0.187,2.43,0.142424,1.034473,0.023880597014925373,0.05988764044943818,0.04188411873218178,0.03447194689126316
-4.0,-38.0,25,0.2321,0.76,3.6,1.8,0.1412,1.71,0.261238,1.289114,0.04776119402985075,0.11112359550561794,0.07944239476773435,0.07565696316592802
-4.0,-37.8,23,0.2417,0.7,3.83,1.78,0.13,1.87,0.25373,1.239291,0.041791044776119404,0.12191011235955053,0.08185057856783497,0.07829768844590743
-4.0,-37.6,23,0.2328,0.7,3.39,1.65,0.1395,2.11,0.247566,1.179988,0.041791044776119404,0.11191011235955053,0.07685057856783498,0.07281487338862429
-4.0,-32.8,13,0.239,0.39,3.38,1.54,0.2092,2.44,0.142509,1.04822,0.011940298507462687,0.11887640449438198,0.06540835150092233,0.060267750418360015
-4.0,-32.6,14,0.2428,0.42,3.43,1.5,0.1959,2.41,0.140678,1.043879,0.014925373134328358,0.1231460674157303,0.06903572027502933,0.06424538884495852
-4.0,-32.4,19,0.2058,0.58,2.89,1.37,0.2011,2.39,0.138847,1.039406,0.029850746268656716,0.08157303370786516,0.05571188998826094,0.049634969381562734
-4.0,-32.2,17,0.2225,0.52,2.94,1.41,0.2149,2.42,0.137883,1.035696,0.023880597014925373,0.10033707865168537,0.06210883783330537,0.05664962577465565
-4.0,-32.0,17,0.216,0.52,2.88,1.35,0.2036,2.44,0.136418,1.031897,0.023880597014925373,0.09303370786516851,0.05845715244004694,0.05264532264293201
-3.8,-38.2,24,0.2594,0.73,4.08,1.88,0.1495,1.77,0.253524,1.267627,0.04477611940298507,0.14179775280898876,0.09328693610598691,0.09083837510803804
-3.8,-38.0,24,0.2504,0.73,4.12,1.92,0.1406,1.95,0.25041,1.22853,0.04477611940298507,0.13168539325842696,0.08823075633070601,0.08529395538718991
-3.8,-32.8,11,0.2582,0.33,3.0,1.64,0.2157,2.35,0.138156,1.049541,0.005970149253731343,0.14044943820224715,0.07320979372798925,0.06882252340057742
-3.8,-32.6,12,0.2272,0.36,3.08,1.67,0.1808,2.26,0.136757,1.046612,0.008955223880597015,0.10561797752808988,0.057286600704343445,0.05136173890656319
-3.8,-32.4,18,0.1652,0.55,3.33,1.39,0.1672,2.23,0.134885,1.04484,0.026865671641791045,0.03595505617977528,0.03141036391078316,0.022986814763051915
-3.8,-32.2,16,0.2351,0.48,3.19,1.5,0.2195,2.4,0.134108,1.036952,0.020895522388059702,0.11449438202247188,0.0676949522052658,0.06277515217271373
-3.8,-32.0,17,0.2259,0.52,3.06,1.35,0.2401,2.43,0.132267,1.033231,0.023880597014925373,0.10415730337078648,0.06401895019285593,0.05874418433586494
-3.6,-38.6,19,0.2211,0.58,3.32,1.63,0.1319,1.62,0.252108,1.251281,0.029850746268656716,0.09876404494382018,0.06430739560623845,0.05906048290700453
-3.6,-38.4,24,0.2186,0.73,3.96,1.75,0.1443,1.81,0.243862,1.239889,0.04477611940298507,0.09595505617977525,0.07036558779138016,0.06570367237352653
-3.6,-38.2,27,0.2097,0.82,3.89,1.67,0.1427,1.98,0.240195,1.209024,0.05373134328358209,0.08595505617977525,0.06984319973167867,0.06513084094963129
-3.6,-38.0,23,0.2326,0.7,4.39,1.87,0.1496,2.08,0.238716,1.170591,0.041791044776119404,0.11168539325842694,0.07673821901727318,0.07269166406149433
-3.6,-32.8,14,0.2367,0.42,3.21,1.57,0.2085,2.34,0.133908,1.05072,0.014925373134328358,0.11629213483146064,0.0656087539828945,0.06048750436749479
-3.6,-32.6,16,0.1546,0.48,2.94,1.38,0.1572,2.28,0.132875,1.047154,0.020895522388059702,0.024044943820224686,0.022470233104142194,0.013183398002905517
-3.6,-32.4,18,0.1497,0.55,3.11,1.39,0.1604,2.25,0.131779,1.043036,0.026865671641791045,0.018539325842696613,0.02270249874224383,0.013438091910480142
-3.6,-32.2,16,0.215,0.48,3.69,1.69,0.2083,2.35,0.13007,1.038743,0.020895522388059702,0.09191011235955053,0.05640281737380512,0.050392614796152924
-3.6,-32.0,15,0.2316,0.45,2.53,1.4,0.2147,2.42,0.128727,1.034724,0.01791044776119403,0.11056179775280896,0.0642361227570015,0.05898232773681016
-3.4,-38.8,26,0.2271,0.79,4.23,1.81,0.1332,1.79,0.249709,1.232389,0.050746268656716415,0.10550561797752805,0.07812594331712223,0.07421339119880835
-3.4,-38.6,26,0.2348,0.79,4.46,1.88,0.1525,1.93,0.240606,1.215709,0.050746268656716415,0.1141573033707865,0.08245178601375146,0.07895695029331176
-3.4,-38.4,29,0.2265,0.88,4.31,1.79,0.1454,2.04,0.235771,1.19178,0.05970149253731343,0.10483146067415729,0.08226647660573536,0.07875374685080637
-3.4,-38.2,25,0.2438,0.76,4.8,1.88,0.1638,2.12,0.229275,1.164969,0.04776119402985075,0.12426966292134826,0.08601542847559951,0.08286470880303057
-3.4,-32.4,15,0.1861,0.45,3.2,1.73,0.1489,2.3,0.1284,1.044267,0.01791044776119403,0.05943820224719097,0.0386743250041925,0.030952205814744647
-3.2,-39.2,24,0.1751,0.73,3.96,1.54,0.1168,1.5,0.253238,1.241848,0.04477611940298507,0.04707865168539324,0.04592738554418915,0.03890564372276062
-3.2,-39.0,25,0.2102,0.76,4.08,1.76,0.1306,1.83,0.246834,1.213584,0.04776119402985075,0.08651685393258424,0.06713902398121749,0.06216554184519758
-3.2,-38.8,26,0.2197,0.79,4.54,1.81,0.1419,2.02,0.239775,1.189474,0.050746268656716415,0.09719101123595504,0.07396863994633573,0.06965464609499991
-3.2,-38.6,25,0.2039,0.76,4.48,1.64,0.1466,2.12,0.23283,1.161048,0.04776119402985075,0.07943820224719099,0.06359969813852087,0.05828444804060391
-3.0,-39.4,23,0.2597,0.7,5.35,2.0,0.1452,1.68,0.24731,1.26572,0.041791044776119404,0.1421348314606741,0.09196293811839676,0.08938652788760366
-3.0,-39.2,25,0.22,0.76,4.76,1.76,0.1531,1.9,0.240901,1.209854,0.04776119402985075,0.09752808988764042,0.07264464195874558,0.06820279887456554
-3.0,-39.0,24,0.2844,0.73,5.08,2.0,0.1627,2.07,0.235298,1.169304,0.04477611940298507,0.16988764044943816,0.10733187992621161,0.10623954099928279
-3.0,-38.8,26,0.2351,0.79,4.65,1.69,0.1723,2.14,0.232477,1.144255,0.050746268656716415,0.11449438202247188,0.08262032533959415,0.0791417642840067
-2.8,-41.6,23,0.4185,0.7,8.57,2.43,0.1916,1.03,0.251285,1.436841,0.041791044776119404,0.32056179775280896,0.18117642126446418,0.18721473362879051
-2.8,-41.4,17,0.5226,0.52,9.88,2.82,0.2149,1.17,0.240449,1.448758,0.023880597014925373,0.43752808988764036,0.23070434345128288,0.241525221133158
-2.8,-41.2,14,0.3528,0.42,6.86,2.07,0.197,1.45,0.234543,1.447503,0.014925373134328358,0.2467415730337078,0.13083347308401808,0.13201051876643555
-2.8,-41.0,10,0.32,0.3,6.7,2.0,0.1908,1.39,0.230451,1.43987,0.0029850746268656717,0.20988764044943817,0.10643635753815192,0.10525754427260522
-2.8,-40.8,11,0.2865,0.33,4.82,1.82,0.1753,1.3,0.225507,1.430612,0.005970149253731343,0.1722471910112359,0.08910867013248362,0.0862566431894665
-2.8,-40.6,11,0.2726,0.33,3.73,1.64,0.1842,1.29,0.219392,1.419547,0.005970149253731343,0.15662921348314604,0.0812996813684387,0.07769359495393442
-2.8,-40.4,14,0.2257,0.42,3.14,1.29,0.1719,1.44,0.216093,1.394554,0.014925373134328358,0.10393258426966291,0.059428978701995636,0.05371099137534711
-2.8,-40.2,12,0.2831,0.36,3.83,1.75,0.1915,1.58,0.213964,1.38074,0.008955223880597015,0.16842696629213483,0.08869109508636593,0.08579874583938654
-2.8,-40.0,14,0.2284,0.42,4.93,1.57,0.1685,1.67,0.216364,1.38378,0.014925373134328358,0.10696629213483143,0.060945832634579894,0.05537431729160153
-2.8,-39.8,18,0.3069,0.55,6.61,2.0,0.2068,1.79,0.232234,1.345574,0.026865671641791045,0.19516853932584266,0.11101710548381685,0.11028062303462734
-2.8,-39.6,24,0.3233,0.73,6.12,2.08,0.1954,1.9,0.238247,1.292572,0.04477611940298507,0.21359550561797747,0.12918581251048128,0.1302037551260597
-2.8,-39.4,26,0.2577,0.79,5.04,1.81,0.1652,1.99,0.235351,1.238562,0.050746268656716415,0.13988764044943816,0.09531695455307729,0.09306441824969196
-2.8,-39.2,26,0.273,0.79,5.27,1.85,0.1693,2.1,0.232619,1.180875,0.050746268656716415,0.15707865168539326,0.10391246017105484,0.1024899317751338
-2.6,-42.4,29,0.3108,0.88,5.03,1.79,0.2024,1.49,0.266563,1.399993,0.05970149253731343,0.1995505617977528,0.1296260271675331,0.1306864782360838
-2.6,-42.2,22,0.4087,0.67,6.86,2.45,0.2089,1.45,0.256585,1.381174,0.03880597014925373,0.30955056179775275,0.17417826597350325,0.17954081538829328
-2.6,-42.0,21,0.43,0.64,7.43,2.52,0.2112,1.43,0.250618,1.367723,0.03582089552238806,0.33348314606741564,0.18465202079490184,0.19102594751650448
-2.6,-41.8,22,0.4284,0.67,7.36,2.5,0.2214,1.45,0.247517,1.372663,0.03880597014925373,0.33168539325842694,0.18524568170384034,0.19167693411059417
-2.6,-41.6,20,0.4206,0.61,7.1,2.45,0.2362,1.66,0.241326,1.380379,0.03283582089552239,0.32292134831460667,0.17787858460506453,0.1835984479302672
-2.6,-41.4,21,0.3653,0.64,7.76,2.24,0.2015,1.46,0.234943,1.385077,0.03582089552238806,0.26078651685393256,0.1483037061881603,0.15116773018996302
-2.6,-41.2,16,0.452,0.48,7.12,2.31,0.216,1.85,0.228535,1.383757,0.020895522388059702,0.3582022471910112,0.18954888478953544,0.19639566744515344
-2.6,-41.0,18,0.409,0.55,7.5,2.28,0.2168,1.74,0.225898,1.383716,0.026865671641791045,0.30988764044943806,0.16837665604561455,0.17317898453447098
-2.6,-40.8,16,0.3848,0.48,7.94,2.31,0.204,1.62,0.220583,1.376663,0.020895522388059702,0.28269662921348304,0.15179607580077137,0.15499733352948744
-2.6,-40.6,14,0.468,0.42,8.64,2.57,0.2317,1.94,0.216765,1.372943,0.014925373134328358,0.3761797752808988,0.19555257420761357,0.2029790911932915
-2.6,-40.4,14,0.3704,0.42,8.0,2.14,0.2282,1.97,0.211921,1.362601,0.014925373134328358,0.26651685393258423,0.1407211135334563,0.14285293955387188
-2.6,-40.2,13,0.3626,0.39,8.38,2.23,0.218,1.98,0.209973,1.349623,0.011940298507462687,0.25775280898876396,0.13484655374811333,0.1364111145846742
-2.6,-40.0,16,0.3327,0.48,7.56,2.12,0.226,1.97,0.209284,1.325334,0.020895522388059702,0.22415730337078646,0.12252641287942308,0.12290130381213334
-2.6,-39.8,17,0.373,0.52,8.12,2.24,0.2301,1.99,0.214602,1.288811,0.023880597014925373,0.26943820224719095,0.14665939963105817,0.14936464443994923
-2.6,-39.6,25,0.2721,0.76,5.56,1.88,0.186,2.04,0.225319,1.244661,0.04776119402985075,0.15606741573033706,0.1019143048800939,0.10029882859191967
-2.4,-44.2,39,0.3719,1.18,5.87,2.03,0.2017,0.82,0.322811,2.053231,0.08955223880597014,0.2682022471910112,0.17887724299849067,0.18469353978557898
-2.4,-44.0,54,0.5358,1.64,3.89,2.0,0.2884,1.05,0.308298,2.078167,0.13432835820895522,0.4523595505617978,0.2933439543853765,0.3102135015355193
-2.4,-43.0,38,0.3179,1.15,5.74,2.0,0.2102,1.39,0.278329,1.432799,0.08656716417910448,0.20752808988764043,0.14704762703337246,0.149790360249361
-2.4,-42.8,30,0.3405,0.91,5.77,1.97,0.2277,1.7,0.269671,1.392083,0.0626865671641791,0.23292134831460673,0.14780395773939292,0.15061972452601188
-2.4,-42.6,28,0.3419,0.85,5.96,1.93,0.2153,1.82,0.262027,1.357097,0.056716417910447764,0.23449438202247183,0.1456053999664598,0.14820886739366296
-2.4,-42.4,30,0.352,0.91,5.8,1.93,0.2129,2.07,0.255493,1.328196,0.0626865671641791,0.2458426966292134,0.15426463189669626,0.15770426083598446
-2.4,-42.2,30,0.3747,0.91,6.57,2.2,0.2121,2.08,0.248687,1.307249,0.0626865671641791,0.27134831460674147,0.16701744088546028,0.1716885194652347
-2.4,-42.0,27,0.4034,0.82,7.19,2.52,0.2086,2.08,0.242964,1.291387,0.05373134328358209,0.3035955056179775,0.1786634244507798,0.18445907427499586
-2.4,-41.8,25,0.4315,0.76,7.32,2.6,0.2171,2.1,0.239214,1.280521,0.04776119402985075,0.3351685393258427,0.1914648666778467,0.19849666231449642
-2.4,-41.6,24,0.4332,0.73,7.29,2.58,0.2329,2.13,0.234678,1.273242,0.04477611940298507,0.33707865168539314,0.19092738554418912,0.1979072803839717
-2.4,-40.8,16,0.5035,0.48,8.69,2.62,0.2378,2.16,0.217101,1.292571,0.020895522388059702,0.41606741573033695,0.21848146905919832,0.22812206918111766
-2.4,-40.6,15,0.5196,0.45,10.47,2.87,0.2582,2.13,0.213713,1.281945,0.01791044776119403,0.4341573033707864,0.22603387556599022,0.23640375880395
-2.4,-40.4,16,0.4568,0.48,9.81,2.69,0.2264,2.12,0.210094,1.272218,0.020895522388059702,0.3635955056179775,0.1922455140030186,0.19935269129627245
-2.4,-40.2,15,0.3704,0.45,8.93,2.53,0.2383,2.12,0.205341,1.261654,0.01791044776119403,0.26651685393258423,0.14221365084688914,0.1444896007650012
-2.4,-40.0,20,0.3399,0.61,7.05,2.15,0.2247,2.12,0.203375,1.246862,0.03283582089552239,0.2322471910112359,0.13254150595337913,0.133883484433329
-2.2,-44.2,36,0.4262,1.09,5.5,1.89,0.2426,1.42,0.312313,2.087593,0.08059701492537313,0.3292134831460674,0.20490524903572027,0.21323488846797478
-2.2,-44.0,37,0.3992,1.12,5.03,1.76,0.2299,1.66,0.299374,2.016401,0.08358208955223881,0.298876404494382,0.1912292470233104,0.1982382905165597
-2.2,-43.8,36,0.4238,1.09,5.33,1.83,0.2413,1.7,0.28952,1.915657,0.08059701492537313,0.3265168539325842,0.20355693442897865,0.21175637654241525
-2.2,-43.6,31,0.3742,0.94,5.32,1.84,0.2206,1.78,0.28255,1.693864,0.06567164179104477,0.2707865168539325,0.16822907932248865,0.17301715735853912
-2.2,-43.4,30,0.3633,0.91,5.47,1.9,0.2286,1.88,0.276405,1.588325,0.0626865671641791,0.25853932584269657,0.16061294650343783,0.1646655878188271
-2.2,-43.2,32,0.3728,0.97,6.06,1.91,0.237,2.0,0.27048,1.467889,0.06865671641791045,0.2692134831460674,0.16893509978198892,0.17379135327975873
-2.2,-43.0,36,0.3786,1.09,6.28,1.97,0.2416,2.0,0.264034,1.379609,0.08059701492537313,0.27573033707865163,0.17816367600201238,0.1839110686110447
-2.2,-42.8,35,0.4109,1.06,6.57,2.11,0.256,2.07,0.25816,1.311034,0.07761194029850746,0.31202247191011223,0.19481720610430986,0.20217271373140364
-2.2,-42.6,32,0.4109,0.97,6.59,2.09,0.2434,2.16,0.252327,1.260312,0.06865671641791045,0.31202247191011223,0.19033959416401133,0.19726273009801573
-2.0,-44.4,48,0.4695,1.45,5.23,1.96,0.2974,1.05,0.324692,2.119696,0.11641791044776119,0.3778651685393257,0.24714153949354345,0.25954964232516226
-2.0,-44.2,38,0.5191,1.15,6.47,2.03,0.3071,1.58,0.304075,2.059387,0.08656716417910448,0.4335955056179775,0.260081334898541,0.27373894334209903
-2.0,-44.0,35,0.533,1.06,7.06,2.14,0.2881,1.83,0.292367,1.952203,0.07761194029850746,0.4492134831460674,0.2634127117222874,0.2773920079442432
-2.0,-43.8,33,0.5367,1.0,7.15,2.24,0.279,1.92,0.283211,1.81853,0.07164179104477612,0.4533707865168538,0.26250628878081494,0.27639805807388873
-2.0,-43.6,30,0.5109,0.91,7.13,2.33,0.2548,1.99,0.276303,1.653825,0.0626865671641791,0.4243820224719101,0.2435342948180446,0.2555940712407363
-2.0,-43.4,28,0.4501,0.85,6.86,2.18,0.2562,2.09,0.270076,1.510522,0.056716417910447764,0.35606741573033696,0.20639191682039237,0.2148651133709704
-2.0,-43.2,28,0.4771,0.85,7.32,2.32,0.265,2.12,0.264596,1.386831,0.056716417910447764,0.3864044943820224,0.2215604561462351,0.23149837253351477
-2.0,-43.0,33,0.4359,1.0,6.79,2.12,0.263,2.15,0.259102,1.292776,0.07164179104477612,0.34011235955056174,0.20587707529766894,0.21430055720038985
-1.8,-44.4,46,0.4647,1.39,5.78,2.0,0.2862,1.13,0.308835,2.115749,0.11044776119402985,0.3724719101123595,0.24145983565319468,0.2533192960517847
-1.8,-44.2,39,0.5178,1.18,6.87,2.18,0.3033,1.71,0.295949,1.995643,0.08955223880597014,0.43213483146067416,0.26084353513332215,0.2745747439268836
-1.6,-44.6,44,0.5344,1.33,6.09,2.25,0.2952,0.92,0.293217,2.158213,0.1044776119402985,0.4507865168539325,0.2776320643971155,0.2929844241343166
-1.6,-44.4,37,0.5089,1.12,6.84,2.22,0.278,1.2,0.287828,2.055282,0.08358208955223881,0.42213483146067415,0.2528584605064565,0.26581860644734184
-1.6,-44.2,39,0.4843,1.18,6.72,2.13,0.2842,1.72,0.284091,1.910045,0.08955223880597014,0.39449438202247183,0.24202331041422098,0.2539371816326155
-1.4,-48.6,76,0.561,2.3,2.91,1.93,0.2969,0.2,0.422303,1.985584,0.2,0.4806741573033708,0.3403370786516854,0.3617444233987385
-1.4,-45.2,38,0.8033,1.15,4.95,2.26,0.4154,0.94,0.26268,2.35151,0.08656716417910448,0.7529213483146067,0.4197442562468556,0.4488193971937697
-1.4,-45.0,49,0.9646,1.49,4.8,2.49,0.4585,0.95,0.256038,2.278717,0.11940298507462686,0.9341573033707864,0.5267801442227066,0.5661909928465031
-1.4,-44.8,31,0.7317,0.94,7.16,2.61,0.3529,1.1,0.251337,2.106728,0.06567164179104477,0.6724719101123595,0.36907177595170215,0.39325382960333954
-1.4,-44.6,26,0.61,0.79,9.27,2.77,0.3037,1.14,0.25635,2.091567,0.050746268656716415,0.5357303370786516,0.293238302867684,0.3100976479891134
-1.4,-44.4,35,0.5196,1.06,7.31,2.43,0.2733,1.51,0.265953,1.9605,0.07761194029850746,0.4341573033707864,0.25588462183464694,0.26913698302653594
-1.2,-48.6,51,0.3817,1.55,2.49,1.51,0.2706,0.29,0.417965,1.974691,0.1253731343283582,0.27921348314606736,0.2022933087372128,0.2103707313484985
-1.2,-45.6,41,0.8025,1.24,4.85,2.22,0.4668,1.04,0.257562,2.697064,0.0955223880597015,0.7520224719101123,0.4237724299849069,0.4532365435186377
-1.2,-45.4,23,0.339,0.7,6.87,1.65,0.2581,1.5,0.256086,2.307049,0.041791044776119404,0.23123595505617975,0.13651349991614958,0.13823902609463212
-1.2,-45.2,25,0.4211,0.76,7.76,2.04,0.2737,1.49,0.25151,2.32466,0.04776119402985075,0.32348314606741563,0.18562217004863318,0.19208977730373852
-1.2,-45.0,25,0.4833,0.76,8.4,2.36,0.2887,1.48,0.24554,2.221353,0.04776119402985075,0.39337078651685387,0.2205659902733523,0.2304078780411556
-1.2,-44.8,26,0.5559,0.79,8.81,2.46,0.3098,1.65,0.241658,2.11262,0.050746268656716415,0.474943820224719,0.2628450444407177,0.2767695250004597
-1.2,-44.6,27,0.628,0.82,9.33,2.74,0.3217,1.67,0.244229,1.98493,0.05373134328358209,0.5559550561797753,0.30484319973167867,0.322823148641939
-1.0,-48.4,42,0.4784,1.27,2.36,1.57,0.3165,0.54,0.401977,2.034469,0.09850746268656717,0.38786516853932573,0.24318631561294646,0.2552124901156696
-1.0,-46.0,26,0.4947,0.79,6.46,2.08,0.3179,1.2,0.252693,2.291331,0.050746268656716415,0.40617977528089877,0.22846302196880758,0.23906747089869246
-1.0,-45.8,24,0.36,0.73,7.62,1.92,0.2621,1.41,0.247871,2.338417,0.04477611940298507,0.25483146067415724,0.14980379003857117,0.15281266665440701
-1.0,-45.6,24,0.3129,0.73,7.21,1.75,0.2299,1.56,0.2425,2.30751,0.04477611940298507,0.20191011235955053,0.1233431158812678,0.12379687011530185
-1.0,-45.4,20,0.3939,0.61,8.8,1.85,0.288,1.65,0.2378,2.260437,0.03283582089552239,0.29292134831460664,0.16287858460506452,0.16715000275841774
-1.0,-45.2,21,0.4889,0.64,10.1,2.14,0.3161,1.62,0.23614,2.201829,0.03582089552238806,0.39966292134831455,0.2177419084353513,0.22731109435627722
-1.0,-45.0,26,0.4985,0.79,8.85,2.19,0.3109,1.61,0.236213,2.117339,0.050746268656716415,0.4104494382022471,0.23059785342948175,0.24140844811416168
-1.0,-44.8,25,0.5919,0.76,9.56,2.56,0.3187,1.62,0.23426,1.995781,0.04776119402985075,0.5153932584269663,0.28157722622840853,0.29731054267272294
-1.0,-44.6,24,0.6458,0.73,10.75,2.96,0.3322,1.63,0.232917,1.867274,0.04477611940298507,0.5759550561797753,0.3103655877913802,0.3288787951231174
-0.8,-48.4,46,0.4607,1.39,2.24,1.46,0.2924,0.72,0.395466,2.093857,0.11044776119402985,0.3679775280898876,0.23921264464195874,0.25085510950918555
-0.8,-48.2,58,0.4927,1.76,2.69,1.64,0.3169,0.61,0.381385,2.140336,0.14626865671641792,0.4039325842696629,0.2751006204930404,0.29020853638353045
-0.8,-46.6,24,0.4632,0.73,5.83,2.0,0.3031,1.3,0.265004,2.371893,0.04477611940298507,0.3707865168539325,0.2077813181284588,0.21638867945346546
-0.8,-46.4,20,0.4744,0.61,7.15,2.05,0.3259,1.37,0.252666,2.368053,0.03283582089552239,0.3833707865168538,0.2081033037061881,0.21674175692822592
-0.8,-46.2,24,0.4021,0.73,6.96,1.96,0.2768,1.23,0.244168,2.349752,0.04477611940298507,0.30213483146067416,0.17345547543182963,0.17874823001526327
-0.8,-46.0,25,0.3789,0.76,6.96,1.84,0.269,1.41,0.239387,2.308008,0.04776119402985075,0.27606741573033705,0.1619143048800939,0.16609260927931738
-0.8,-45.8,25,0.3305,0.76,6.32,1.64,0.2526,1.54,0.234074,2.258378,0.04776119402985075,0.22168539325842693,0.13472329364413885,0.1362759521138675
-0.8,-45.6,24,0.2802,0.73,6.33,1.46,0.2433,1.6,0.230229,2.191007,0.04477611940298507,0.16516853932584266,0.10497232936441386,0.10365214512955367
-0.8,-45.4,20,0.3237,0.61,7.9,1.6,0.2761,1.6,0.228322,2.126663,0.03283582089552239,0.21404494382022465,0.12344038235787352,0.1239035289358024
-0.6,-48.4,46,0.4752,1.39,1.96,1.48,0.3428,0.91,0.384833,2.153095,0.11044776119402985,0.38426966292134823,0.24735871205768906,0.2597877857261075
-0.6,-48.2,49,0.5441,1.49,2.84,1.88,0.3282,0.938,0.369094,2.145264,0.11940298507462686,0.46168539325842695,0.2905441891665269,0.30714338255576606
-0.6,-48.0,42,0.649,1.27,4.21,2.12,0.3473,0.78,0.348338,2.238664,0.09850746268656717,0.5795505617977528,0.33902901224216,0.36031004615752404
-0.6,-47.2,24,0.5348,0.73,5.42,2.12,0.3049,1.13,0.281838,2.303891,0.04477611940298507,0.4512359550561798,0.24800603722958245,0.2604976185659906
-0.6,-47.0,23,0.6449,0.7,6.0,2.57,0.3546,1.49,0.268123,2.316853,0.041791044776119404,0.574943820224719,0.3083674325004192,0.32668769193990327
-0.6,-46.8,21,0.6168,0.64,6.95,2.57,0.3443,1.54,0.25583,2.333717,0.03582089552238806,0.5433707865168539,0.289595841019621,0.3061034590558856
-0.6,-46.6,23,0.4478,0.7,6.61,2.0,0.3028,1.52,0.247269,2.321267,0.041791044776119404,0.35348314606741565,0.19763709542176752,0.20526490005332937
-0.6,-46.4,22,0.4124,0.67,7.55,1.91,0.2991,1.54,0.23987,2.293634,0.03880597014925373,0.31370786516853927,0.1762569176588965,0.1818201879401975
-0.6,-46.2,25,0.3682,0.76,7.28,1.92,0.2632,1.51,0.234561,2.247503,0.04776119402985075,0.2640449438202247,0.15590306892503772,0.15950091027786462
-0.6,-46.0,27,0.3506,0.82,6.7,1.67,0.2624,1.51,0.230952,2.189546,0.05373134328358209,0.2442696629213483,0.1490005031024652,0.1519318119126869
-0.4,-48.2,40,0.5234,1.21,2.98,1.85,0.3036,1.08,0.353369,2.056935,0.09253731343283582,0.43842696629213473,0.26548213986248526,0.2796612662976516
