grid_lat,grid_lon,i_lat,i_lon,hs_q90,ssh_total_mean,ssh_total_q90,ssh_total_anomaly_q90,ssh_total_q90_minus_mean,threshold_translation_error,catalog_thr_ssh_total_abs,catalog_ssh_total_episode_count,ssh_total_exceedance_day_count,ssh_total_anomaly_exceedance_day_count,ssh_total_episode_count,ssh_total_anomaly_episode_count,ssh_total_mask_difference_day_count,compound_day_count_raw_ssh_total,compound_day_count_ssh_total_anomaly,compound_event_count_raw_ssh_total,compound_event_count_ssh_total_anomaly,delta_ssh_total_exceedance_day_count,delta_ssh_total_episode_count,delta_compound_day_count,delta_compound_event_count,delta_catalog_vs_recomputed_ssh_total_episode_count,ssh_total_episode_count_annual_mean,ssh_total_anomaly_episode_count_annual_mean,compound_event_count_raw_ssh_total_annual_mean,compound_event_count_ssh_total_anomaly_annual_mean
-2.2,-43.2,164,59,2.0,1.428508,1.875409,0.446901,0.446901,0.0,1.875409,348,1206,1206,348,348,0,151,151,93,93,0,0,0,0,0,10.545454545454545,10.545454545454545,2.8181818181818183,2.8181818181818183
-2.2,-43.0,164,60,2.0,1.355541,1.783313,0.427772,0.427772,-0.0,1.783313,348,1206,1206,348,348,0,152,152,86,86,0,0,0,0,0,10.545454545454545,10.545454545454545,2.606060606060606,2.606060606060606
-2.2,-42.8,164,61,2.07,1.297484,1.709989,0.412505,0.412505,-0.0,1.709989,349,1206,1206,349,349,0,157,157,93,93,0,0,0,0,0,10.575757575757576,10.575757575757576,2.8181818181818183,2.8181818181818183
-2.2,-42.6,164,62,2.16,1.251554,1.649236,0.397682,0.397682,0.0,1.649236,350,1206,1206,350,350,0,152,152,93,93,0,0,0,0,0,10.606060606060606,10.606060606060606,2.8181818181818183,2.8181818181818183
-2.0,-44.4,165,53,1.05,2.008782,2.568114,0.559331,0.559331,-0.0,2.568114,332,1206,1206,332,332,0,155,155,91,91,0,0,0,0,0,10.06060606060606,10.06060606060606,2.757575757575758,2.757575757575758
-2.0,-44.2,165,54,1.58,1.94716,2.498634,0.551474,0.551474,-0.0,2.498634,334,1206,1206,334,334,0,151,151,86,86,0,0,0,0,0,10.121212121212121,10.121212121212121,2.606060606060606,2.606060606060606
-2.0,-44.0,165,55,1.83,1.859034,2.393951,0.534917,0.534917,0.0,2.393951,338,1206,1206,338,338,0,162,162,94,94,0,0,0,0,0,10.242424242424242,10.242424242424242,2.8484848484848486,2.8484848484848486
-2.0,-43.8,165,56,1.92,1.741921,2.254024,0.512102,0.512102,-0.0,2.254024,346,1206,1206,346,346,0,161,161,94,94,0,0,0,0,0,10.484848484848484,10.484848484848484,2.8484848484848486,2.8484848484848486
-2.0,-43.6,165,57,1.99,1.596076,2.076241,0.480164,0.480164,0.0,2.076241,348,1206,1206,348,348,0,153,153,91,91,0,0,0,0,0,10.545454545454545,10.545454545454545,2.757575757575758,2.757575757575758
-2.0,-43.4,165,58,2.09,1.465449,1.914966,0.449516,0.449516,0.0,1.914966,350,1206,1206,350,350,0,150,150,92,92,0,0,0,0,0,10.606060606060606,10.606060606060606,2.787878787878788,2.787878787878788
-2.0,-43.2,165,59,2.12,1.359371,1.782821,0.42345,0.42345,-0.0,1.782821,347,1206,1206,347,347,0,142,142,87,87,0,0,0,0,0,10.515151515151516,10.515151515151516,2.6363636363636362,2.6363636363636362
-2.0,-43.0,165,60,2.15,1.282192,1.687697,0.405504,0.405504,-0.0,1.687697,349,1206,1206,349,349,0,149,149,89,89,0,0,0,0,0,10.575757575757576,10.575757575757576,2.696969696969697,2.696969696969697
-1.8,-44.4,166,53,1.13,1.983431,2.557262,0.573831,0.573831,-0.0,2.557262,334,1206,1206,334,334,0,149,149,96,96,0,0,0,0,0,10.121212121212121,10.121212121212121,2.909090909090909,2.909090909090909
-1.8,-44.2,166,54,1.71,1.890284,2.441425,0.55114,0.55114,0.0,2.441425,332,1206,1206,332,332,0,148,148,90,90,0,0,0,0,0,10.06060606060606,10.06060606060606,2.727272727272727,2.727272727272727
-1.6,-44.6,167,52,0.92,2.016032,2.623687,0.607655,0.607655,0.0,2.623687,332,1206,1206,332,332,0,154,154,102,102,0,0,0,0,0,10.06060606060606,10.06060606060606,3.090909090909091,3.090909090909091
-1.6,-44.4,167,53,1.2,1.920995,2.491871,0.570876,0.570876,0.0,2.491871,334,1206,1206,334,334,0,156,156,103,103,0,0,0,0,0,10.121212121212121,10.121212121212121,3.121212121212121,3.121212121212121
-1.6,-44.2,167,54,1.72,1.805915,2.341338,0.535422,0.535422,0.0,2.341338,338,1206,1206,338,338,0,153,153,96,96,0,0,0,0,0,10.242424242424242,10.242424242424242,2.909090909090909,2.909090909090909
-1.4,-48.6,168,32,0.2,2.251578,2.916728,0.66515,0.66515,-0.0,2.916728,351,1206,1206,351,351,0,194,194,100,100,0,0,0,0,0,10.636363636363637,10.636363636363637,3.0303030303030303,3.0303030303030303
-1.4,-45.2,168,49,0.94,2.264768,3.366449,1.101681,1.101681,0.0,3.366449,358,1206,1206,358,358,0,150,150,95,95,0,0,0,0,0,10.848484848484848,10.848484848484848,2.878787878787879,2.878787878787879
-1.4,-45.0,168,50,0.95,2.290168,3.435941,1.145773,1.145773,0.0,3.435941,361,1206,1206,361,361,0,137,137,93,93,0,0,0,0,0,10.93939393939394,10.93939393939394,2.8181818181818183,2.8181818181818183
-1.4,-44.8,168,51,1.1,1.942763,2.636255,0.693492,0.693492,-0.0,2.636255,342,1206,1206,342,342,0,154,154,104,104,0,0,0,0,0,10.363636363636363,10.363636363636363,3.1515151515151514,3.1515151515151514
-1.4,-44.6,168,52,1.14,1.908129,2.481574,0.573446,0.573446,-0.0,2.481574,336,1206,1206,336,336,0,152,152,102,102,0,0,0,0,0,10.181818181818182,10.181818181818182,3.090909090909091,3.090909090909091
-1.4,-44.4,168,53,1.51,1.821614,2.368085,0.546471,0.546471,0.0,2.368085,337,1206,1206,337,337,0,158,158,104,104,0,0,0,0,0,10.212121212121213,10.212121212121213,3.1515151515151514,3.1515151515151514
-1.2,-48.6,169,32,0.29,2.128396,2.780554,0.652159,0.652159,-0.0,2.780554,356,1206,1206,356,356,0,159,159,85,85,0,0,0,0,0,10.787878787878787,10.787878787878787,2.5757575757575757,2.5757575757575757
-1.2,-45.6,169,47,1.04,2.417118,3.88673,1.469612,1.469612,-0.0,3.88673,352,1206,1206,352,352,0,121,121,87,87,0,0,0,0,0,10.666666666666666,10.666666666666666,2.6363636363636362,2.6363636363636362
-1.2,-45.4,169,48,1.5,2.027436,2.599361,0.571925,0.571925,-0.0,2.599361,332,1206,1206,332,332,0,148,148,95,95,0,0,0,0,0,10.06060606060606,10.06060606060606,2.878787878787879,2.878787878787879
-1.2,-45.2,169,49,1.49,2.044046,2.629602,0.585556,0.585556,0.0,2.629602,333,1206,1206,333,333,0,153,153,91,91,0,0,0,0,0,10.090909090909092,10.090909090909092,2.757575757575758,2.757575757575758
-1.2,-45.0,169,50,1.48,1.959555,2.534763,0.575208,0.575208,0.0,2.534763,332,1206,1206,332,332,0,153,153,91,91,0,0,0,0,0,10.06060606060606,10.06060606060606,2.757575757575758,2.757575757575758
-1.2,-44.8,169,51,1.65,1.888444,2.450218,0.561775,0.561775,0.0,2.450218,334,1206,1206,334,334,0,155,155,93,93,0,0,0,0,0,10.121212121212121,10.121212121212121,2.8181818181818183,2.8181818181818183
-1.2,-44.6,169,52,1.67,1.798194,2.340531,0.542337,0.542337,-0.0,2.340531,340,1206,1206,340,340,0,155,155,98,98,0,0,0,0,0,10.303030303030303,10.303030303030303,2.9696969696969697,2.9696969696969697
-1.0,-48.4,170,33,0.54,2.201602,2.892058,0.690456,0.690456,0.0,2.892058,352,1206,1206,352,352,0,169,169,89,89,0,0,0,0,0,10.666666666666666,10.666666666666666,2.696969696969697,2.696969696969697
-1.0,-46.0,170,45,1.2,2.089981,2.705077,0.615096,0.615096,-0.0,2.705077,337,1206,1206,337,337,0,126,126,98,98,0,0,0,0,0,10.212121212121213,10.212121212121213,2.9696969696969697,2.9696969696969697
-1.0,-45.8,170,46,1.41,2.069956,2.65022,0.580264,0.580264,-0.0,2.65022,328,1206,1206,328,328,0,144,144,100,100,0,0,0,0,0,9.93939393939394,9.93939393939394,3.0303030303030303,3.0303030303030303
-1.0,-45.6,170,47,1.56,2.030371,2.605506,0.575135,0.575135,0.0,2.605506,329,1206,1206,329,329,0,147,147,97,97,0,0,0,0,0,9.969696969696969,9.969696969696969,2.9393939393939394,2.9393939393939394
-1.0,-45.4,170,48,1.65,1.980339,2.548465,0.568125,0.568125,0.0,2.548465,333,1206,1206,333,333,0,147,147,92,92,0,0,0,0,0,10.090909090909092,10.090909090909092,2.787878787878788,2.787878787878788
-1.0,-45.2,170,49,1.62,1.932145,2.492702,0.560557,0.560557,-0.0,2.492702,330,1206,1206,330,330,0,148,148,91,91,0,0,0,0,0,10.0,10.0,2.757575757575758,2.757575757575758
-1.0,-45.0,170,50,1.61,1.871586,2.422189,0.550603,0.550603,0.0,2.422189,334,1206,1206,334,334,0,149,149,94,94,0,0,0,0,0,10.121212121212121,10.121212121212121,2.8484848484848486,2.8484848484848486
-1.0,-44.8,170,51,1.62,1.7827,2.314189,0.531489,0.531489,-0.0,2.314189,339,1206,1206,339,339,0,155,155,100,100,0,0,0,0,0,10.272727272727273,10.272727272727273,3.0303030303030303,3.0303030303030303
-1.0,-44.6,170,52,1.63,1.686985,2.200717,0.513733,0.513733,-0.0,2.200717,343,1206,1206,343,343,0,148,148,94,94,0,0,0,0,0,10.393939393939394,10.393939393939394,2.8484848484848486,2.8484848484848486
-0.8,-48.4,171,33,0.72,2.254846,2.969755,0.714909,0.714909,0.0,2.969755,340,1206,1206,340,340,0,163,163,86,86,0,0,0,0,0,10.303030303030303,10.303030303030303,2.606060606060606,2.606060606060606
-0.8,-48.2,171,34,0.61,2.265247,3.01526,0.750013,0.750013,0.0,3.01526,340,1206,1206,340,340,0,140,140,84,84,0,0,0,0,0,10.303030303030303,10.303030303030303,2.5454545454545454,2.5454545454545454
-0.8,-46.6,171,42,1.3,2.136128,2.778663,0.642535,0.642535,-0.0,2.778663,329,1206,1206,329,329,0,150,150,104,104,0,0,0,0,0,9.969696969696969,9.969696969696969,3.1515151515151514,3.1515151515151514
-0.8,-46.4,171,43,1.37,2.102906,2.698204,0.595298,0.595298,0.0,2.698204,330,1206,1206,330,330,0,139,139,95,95,0,0,0,0,0,10.0,10.0,2.878787878787879,2.878787878787879
-0.8,-46.2,171,44,1.23,2.070181,2.653313,0.583131,0.583131,0.0,2.653313,330,1206,1206,330,330,0,128,128,98,98,0,0,0,0,0,10.0,10.0,2.9696969696969697,2.9696969696969697
-0.8,-46.0,171,45,1.41,2.030521,2.605238,0.574716,0.574716,0.0,2.605238,329,1206,1206,329,329,0,131,131,96,96,0,0,0,0,0,9.969696969696969,9.969696969696969,2.909090909090909,2.909090909090909
-0.8,-45.8,171,46,1.54,1.982491,2.545061,0.56257,0.56257,0.0,2.545061,331,1206,1206,331,331,0,139,139,95,95,0,0,0,0,0,10.030303030303031,10.030303030303031,2.878787878787879,2.878787878787879
-0.8,-45.6,171,47,1.6,1.925481,2.475964,0.550483,0.550483,0.0,2.475964,330,1206,1206,330,330,0,139,139,96,96,0,0,0,0,0,10.0,10.0,2.909090909090909,2.909090909090909
-0.8,-45.4,171,48,1.6,1.871328,2.413469,0.542141,0.542141,0.0,2.413469,333,1206,1206,333,333,0,131,131,90,90,0,0,0,0,0,10.090909090909092,10.090909090909092,2.727272727272727,2.727272727272727
-0.6,-48.4,172,33,0.91,2.283435,3.022492,0.739057,0.739057,0.0,3.022492,341,1206,1206,341,341,0,165,165,90,90,0,0,0,0,0,10.333333333333334,10.333333333333334,2.727272727272727,2.727272727272727
-0.6,-48.2,172,34,0.938,2.186103,2.910733,0.724629,0.724629,0.0,2.910733,332,1206,1206,332,332,0,133,133,86,86,0,0,0,0,0,10.06060606060606,10.06060606060606,2.606060606060606,2.606060606060606
-0.6,-48.0,172,35,0.78,2.123766,2.920796,0.79703,0.79703,-0.0,2.920796,337,1206,1206,337,337,0,138,138,89,89,0,0,0,0,0,10.212121212121213,10.212121212121213,2.696969696969697,2.696969696969697
-0.6,-47.2,172,39,1.13,2.04779,2.673391,0.625601,0.625601,0.0,2.673391,334,1206,1206,334,334,0,147,147,92,92,0,0,0,0,0,10.121212121212121,10.121212121212121,2.787878787878788,2.787878787878788
-0.6,-47.0,172,40,1.49,2.051066,2.670555,0.619489,0.619489,0.0,2.670555,333,1206,1206,333,333,0,150,150,88,88,0,0,0,0,0,10.090909090909092,10.090909090909092,2.6666666666666665,2.6666666666666665
-0.6,-46.8,172,41,1.54,2.056166,2.665459,0.609294,0.609294,0.0,2.665459,330,1206,1206,330,330,0,149,149,89,89,0,0,0,0,0,10.0,10.0,2.696969696969697,2.696969696969697
-0.6,-46.6,172,42,1.52,2.042867,2.635919,0.593053,0.593053,-0.0,2.635919,330,1206,1206,330,330,0,154,154,103,103,0,0,0,0,0,10.0,10.0,3.121212121212121,3.121212121212121
-0.6,-46.4,172,43,1.54,2.016939,2.593947,0.577009,0.577009,0.0,2.593947,331,1206,1206,331,331,0,141,141,94,94,0,0,0,0,0,10.030303030303031,10.030303030303031,2.8484848484848486,2.8484848484848486
-0.6,-46.2,172,44,1.51,1.976638,2.536277,0.55964,0.55964,-0.0,2.536277,333,1206,1206,333,333,0,142,142,102,102,0,0,0,0,0,10.090909090909092,10.090909090909092,3.090909090909091,3.090909090909091
-0.6,-46.0,172,45,1.51,1.927426,2.474071,0.546645,0.546645,-0.0,2.474071,334,1206,1206,334,334,0,141,141,104,104,0,0,0,0,0,10.121212121212121,10.121212121212121,3.1515151515151514,3.1515151515151514
-0.4,-48.2,173,34,1.08,2.051631,2.721826,0.670195,0.670195,-0.0,2.721826,324,1206,1206,324,324,0,160,160,102,102,0,0,0,0,0,9.818181818181818,9.818181818181818,3.090909090909091,3.090909090909091
-0.4,-48.0,173,35,1.23,1.946729,2.524225,0.577496,0.577496,0.0,2.524225,307,1206,1206,307,307,0,166,166,99,99,0,0,0,0,0,9.303030303030303,9.303030303030303,3.0,3.0
-0.4,-47.8,173,36,1.37,1.96612,2.552003,0.585883,0.585883,0.0,2.552003,313,1206,1206,313,313,0,172,172,99,99,0,0,0,0,0,9.484848484848484,9.484848484848484,3.0,3.0
-0.4,-47.6,173,37,1.47,1.981934,2.581524,0.59959,0.59959,-0.0,2.581524,319,1206,1206,319,319,0,153,153,87,87,0,0,0,0,0,9.666666666666666,9.666666666666666,2.6363636363636362,2.6363636363636362
-0.4,-47.4,173,38,1.57,1.980744,2.582648,0.601904,0.601904,-0.0,2.582648,331,1206,1206,331,331,0,152,152,84,84,0,0,0,0,0,10.030303030303031,10.030303030303031,2.5454545454545454,2.5454545454545454
-0.4,-47.2,173,39,1.61,1.979942,2.58381,0.603869,0.603869,-0.0,2.58381,335,1206,1206,335,335,0,145,145,80,80,0,0,0,0,0,10.151515151515152,10.151515151515152,2.4242424242424243,2.4242424242424243
-0.4,-47.0,173,40,1.63,1.977735,2.57116,0.593425,0.593425,-0.0,2.57116,332,1206,1206,332,332,0,149,149,85,85,0,0,0,0,0,10.06060606060606,10.06060606060606,2.5757575757575757,2.5757575757575757
-0.4,-46.8,173,41,1.6,1.969995,2.551132,0.581136,0.581136,-0.0,2.551132,329,1206,1206,329,329,0,151,151,95,95,0,0,0,0,0,9.969696969696969,9.969696969696969,2.878787878787879,2.878787878787879
-0.4,-46.6,173,42,1.53,1.951088,2.514834,0.563746,0.563746,-0.0,2.514834,331,1206,1206,331,331,0,147,147,97,97,0,0,0,0,0,10.030303030303031,10.030303030303031,2.9393939393939394,2.9393939393939394
-0.2,-49.6,174,27,0.31,2.064101,2.582039,0.517938,0.517938,-0.0,2.582039,346,1206,1206,346,346,0,180,180,106,106,0,0,0,0,0,10.484848484848484,10.484848484848484,3.212121212121212,3.212121212121212
-0.2,-48.4,174,33,0.85,1.932187,2.564017,0.63183,0.63183,0.0,2.564017,335,1206,1206,335,335,0,152,152,99,99,0,0,0,0,0,10.151515151515152,10.151515151515152,3.0,3.0
-0.2,-48.2,174,34,1.0,1.879057,2.478498,0.599441,0.599441,0.0,2.478498,315,1206,1206,315,315,0,166,166,107,107,0,0,0,0,0,9.545454545454545,9.545454545454545,3.242424242424242,3.242424242424242
-0.2,-48.0,174,35,1.37,1.918545,2.496535,0.57799,0.57799,-0.0,2.496535,312,1206,1206,312,312,0,152,152,89,89,0,0,0,0,0,9.454545454545455,9.454545454545455,2.696969696969697,2.696969696969697
-0.2,-47.8,174,36,1.54,1.933606,2.517968,0.584362,0.584362,0.0,2.517968,317,1206,1206,317,317,0,156,156,90,90,0,0,0,0,0,9.606060606060606,9.606060606060606,2.727272727272727,2.727272727272727
-0.2,-47.6,174,37,1.6,1.935653,2.519788,0.584135,0.584135,0.0,2.519788,320,1206,1206,320,320,0,152,152,86,86,0,0,0,0,0,9.696969696969697,9.696969696969697,2.606060606060606,2.606060606060606
-0.2,-47.4,174,38,1.68,1.929524,2.508843,0.57932,0.57932,-0.0,2.508843,332,1206,1206,332,332,0,151,151,83,83,0,0,0,0,0,10.06060606060606,10.06060606060606,2.515151515151515,2.515151515151515
-0.2,-47.2,174,39,1.72,1.913421,2.487865,0.574445,0.574445,-0.0,2.487865,334,1206,1206,334,334,0,151,151,82,82,0,0,0,0,0,10.121212121212121,10.121212121212121,2.484848484848485,2.484848484848485
-0.0,-50.4,175,23,0.24,1.9598,2.338264,0.378463,0.378463,-0.0,2.338264,343,1206,1206,343,343,0,256,256,127,127,0,0,0,0,0,10.393939393939394,10.393939393939394,3.8484848484848486,3.8484848484848486
-0.0,-50.2,175,24,0.21,1.818935,2.175593,0.356657,0.356657,-0.0,2.175593,347,1206,1206,347,347,0,225,225,114,114,0,0,0,0,0,10.515151515151516,10.515151515151516,3.4545454545454546,3.4545454545454546
-0.0,-50.0,175,25,0.24,1.803215,2.172607,0.369392,0.369392,0.0,2.172607,354,1206,1206,354,354,0,171,171,100,100,0,0,0,0,0,10.727272727272727,10.727272727272727,3.0303030303030303,3.0303030303030303
-0.0,-49.2,175,29,0.77,2.178148,2.792452,0.614304,0.614304,0.0,2.792452,339,1206,1206,339,339,0,171,171,111,111,0,0,0,0,0,10.272727272727273,10.272727272727273,3.3636363636363638,3.3636363636363638
-0.0,-49.0,175,30,0.79,1.925713,2.492086,0.566372,0.566372,0.0,2.492086,329,1206,1206,329,329,0,176,176,114,114,0,0,0,0,0,9.969696969696969,9.969696969696969,3.4545454545454546,3.4545454545454546
-0.0,-48.8,175,31,0.82,1.809969,2.361672,0.551703,0.551703,-0.0,2.361672,331,1206,1206,331,331,0,169,169,109,109,0,0,0,0,0,10.030303030303031,10.030303030303031,3.303030303030303,3.303030303030303
-0.0,-48.6,175,32,0.9,1.757921,2.320034,0.562113,0.562113,-0.0,2.320034,332,1206,1206,332,332,0,168,168,109,109,0,0,0,0,0,10.06060606060606,10.06060606060606,3.303030303030303,3.303030303030303
-0.0,-48.4,175,33,1.07,1.730139,2.295277,0.565138,0.565138,0.0,2.295277,326,1206,1206,326,326,0,163,163,107,107,0,0,0,0,0,9.878787878787879,9.878787878787879,3.242424242424242,3.242424242424242
-0.0,-48.2,175,34,1.35,1.740458,2.295095,0.554636,0.554636,0.0,2.295095,319,1206,1206,319,319,0,168,168,96,96,0,0,0,0,0,9.666666666666666,9.666666666666666,2.909090909090909,2.909090909090909
0.2,-50.6,176,22,0.37,2.472687,2.937865,0.465177,0.465177,0.0,2.937865,330,1206,1206,330,330,0,222,222,101,101,0,0,0,0,0,10.0,10.0,3.0606060606060606,3.0606060606060606
0.2,-49.6,176,27,0.65,2.802478,3.445564,0.643086,0.643086,0.0,3.445564,402,1206,1206,402,402,0,147,147,100,100,0,0,0,0,0,12.181818181818182,12.181818181818182,3.0303030303030303,3.0303030303030303
0.2,-49.4,176,28,0.94,2.515739,3.171699,0.65596,0.65596,0.0,3.171699,328,1206,1206,328,328,0,174,174,103,103,0,0,0,0,0,9.93939393939394,9.93939393939394,3.121212121212121,3.121212121212121
0.2,-49.2,176,29,1.23,2.114459,2.707837,0.593378,0.593378,-0.0,2.707837,328,1206,1206,328,328,0,166,166,103,103,0,0,0,0,0,9.93939393939394,9.93939393939394,3.121212121212121,3.121212121212121
0.2,-49.0,176,30,1.18,1.919225,2.482836,0.563611,0.563611,0.0,2.482836,331,1206,1206,331,331,0,169,169,106,106,0,0,0,0,0,10.030303030303031,10.030303030303031,3.212121212121212,3.212121212121212
0.2,-48.8,176,31,1.18,1.727714,2.248204,0.52049,0.52049,-0.0,2.248204,328,1206,1206,328,328,0,164,164,99,99,0,0,0,0,0,9.93939393939394,9.93939393939394,3.0,3.0
0.2,-48.6,176,32,1.33,1.599411,2.107701,0.50829,0.50829,0.0,2.107701,326,1206,1206,326,326,0,173,173,100,100,0,0,0,0,0,9.878787878787879,9.878787878787879,3.0303030303030303,3.0303030303030303
0.4,-50.0,177,25,0.59,3.14346,3.43986,0.2964,0.2964,0.0,3.43986,404,1206,1206,404,404,0,222,222,147,147,0,0,0,0,0,12.242424242424242,12.242424242424242,4.454545454545454,4.454545454545454
0.4,-49.8,177,26,0.71,3.02846,3.713023,0.684563,0.684563,0.0,3.713023,379,1206,1206,379,379,0,162,162,104,104,0,0,0,0,0,11.484848484848484,11.484848484848484,3.1515151515151514,3.1515151515151514
0.4,-49.6,177,27,0.91,3.071886,3.883468,0.811581,0.811581,-0.0,3.883468,336,1206,1206,336,336,0,164,164,97,97,0,0,0,0,0,10.181818181818182,10.181818181818182,2.9393939393939394,2.9393939393939394
0.4,-49.4,177,28,1.36,2.395744,3.02954,0.633795,0.633795,-0.0,3.02954,325,1206,1206,325,325,0,156,156,94,94,0,0,0,0,0,9.848484848484848,9.848484848484848,2.8484848484848486,2.8484848484848486
0.4,-49.2,177,29,1.41,2.060243,2.625571,0.565328,0.565328,-0.0,2.625571,326,1206,1206,326,326,0,162,162,97,97,0,0,0,0,0,9.878787878787879,9.878787878787879,2.9393939393939394,2.9393939393939394
0.4,-29.4,177,128,2.3,0.860642,1.178218,0.317576,0.317576,0.0,1.178218,341,1206,1206,341,341,0,120,120,69,69,0,0,0,0,0,10.333333333333334,10.333333333333334,2.090909090909091,2.090909090909091
0.6,-50.4,178,23,0.37,2.650186,3.191443,0.541257,0.541257,-0.0,3.191443,319,1206,1206,319,319,0,232,232,121,121,0,0,0,0,0,9.666666666666666,9.666666666666666,3.6666666666666665,3.6666666666666665
0.6,-50.2,178,24,0.62,2.793891,3.40569,0.611798,0.611798,-0.0,3.40569,322,1206,1206,322,322,0,215,215,121,121,0,0,0,0,0,9.757575757575758,9.757575757575758,3.6666666666666665,3.6666666666666665
0.6,-50.0,178,25,1.03,2.955115,3.569979,0.614864,0.614864,0.0,3.569979,336,1206,1206,336,336,0,171,171,106,106,0,0,0,0,0,10.181818181818182,10.181818181818182,3.212121212121212,3.212121212121212
0.6,-49.8,178,26,1.19,2.970293,3.676377,0.706084,0.706084,0.0,3.676377,340,1206,1206,340,340,0,158,158,99,99,0,0,0,0,0,10.303030303030303,10.303030303030303,3.0,3.0
0.6,-49.6,178,27,1.31,2.800198,3.505059,0.70486,0.70486,-0.0,3.505059,320,1206,1206,320,320,0,159,159,95,95,0,0,0,0,0,9.696969696969697,9.696969696969697,2.878787878787879,2.878787878787879
0.6,-49.4,178,28,1.42,2.287963,2.857055,0.569093,0.569093,-0.0,2.857055,317,1206,1206,317,317,0,171,171,92,92,0,0,0,0,0,9.606060606060606,9.606060606060606,2.787878787878788,2.787878787878788
0.6,-49.2,178,29,1.47,1.951713,2.460285,0.508572,0.508572,0.0,2.460285,321,1206,1206,321,321,0,164,164,92,92,0,0,0,0,0,9.727272727272727,9.727272727272727,2.787878787878788,2.787878787878788
0.6,-29.8,178,126,2.29,0.871034,1.190634,0.3196,0.3196,0.0,1.190634,342,1206,1206,342,342,0,117,117,71,71,0,0,0,0,0,10.363636363636363,10.363636363636363,2.1515151515151514,2.1515151515151514
0.6,-29.6,178,127,2.29,0.866575,1.185216,0.318641,0.318641,0.0,1.185216,342,1206,1206,342,342,0,120,120,72,72,0,0,0,0,0,10.363636363636363,10.363636363636363,2.1818181818181817,2.1818181818181817
0.6,-29.4,178,128,2.29,0.861754,1.179491,0.317736,0.317736,-0.0,1.179491,341,1206,1206,341,341,0,121,121,70,70,0,0,0,0,0,10.333333333333334,10.333333333333334,2.121212121212121,2.121212121212121
0.6,-29.2,178,129,2.29,0.856599,1.172143,0.315544,0.315544,0.0,1.172143,342,1206,1206,342,342,0,124,124,72,72,0,0,0,0,0,10.363636363636363,10.363636363636363,2.1818181818181817,2.1818181818181817
0.6,-29.0,178,130,2.29,0.851436,1.164805,0.313369,0.313369,0.0,1.164805,343,1206,1206,343,343,0,122,122,70,70,0,0,0,0,0,10.393939393939394,10.393939393939394,2.121212121212121,2.121212121212121
0.8,-50.2,179,24,0.51,2.786685,3.38087,0.594185,0.594185,0.0,3.38087,316,1206,1206,316,316,0,223,223,118,118,0,0,0,0,0,9.575757575757576,9.575757575757576,3.5757575757575757,3.5757575757575757
0.8,-50.0,179,25,0.73,2.758746,3.360577,0.601831,0.601831,0.0,3.360577,312,1206,1206,312,312,0,188,188,115,115,0,0,0,0,0,9.454545454545455,9.454545454545455,3.484848484848485,3.484848484848485
0.8,-49.8,179,26,1.16,2.570704,3.13093,0.560226,0.560226,0.0,3.13093,312,1206,1206,312,312,0,175,175,108,108,0,0,0,0,0,9.454545454545455,9.454545454545455,3.272727272727273,3.272727272727273
0.8,-49.6,179,27,1.31,2.330838,2.847937,0.517099,0.517099,0.0,2.847937,312,1206,1206,312,312,0,180,180,99,99,0,0,0,0,0,9.454545454545455,9.454545454545455,3.0,3.0
0.8,-49.4,179,28,1.42,2.025679,2.508051,0.482373,0.482373,0.0,2.508051,310,1206,1206,310,310,0,168,168,91,91,0,0,0,0,0,9.393939393939394,9.393939393939394,2.757575757575758,2.757575757575758
0.8,-29.8,179,126,2.29,0.871212,1.189774,0.318562,0.318562,-0.0,1.189774,339,1206,1206,339,339,0,114,114,68,68,0,0,0,0,0,10.272727272727273,10.272727272727273,2.0606060606060606,2.0606060606060606
0.8,-29.6,179,127,2.29,0.86723,1.185459,0.318229,0.318229,0.0,1.185459,340,1206,1206,340,340,0,117,117,70,70,0,0,0,0,0,10.303030303030303,10.303030303030303,2.121212121212121,2.121212121212121
0.8,-29.4,179,128,2.28,0.862902,1.179945,0.317044,0.317044,-0.0,1.179945,342,1206,1206,342,342,0,119,119,70,70,0,0,0,0,0,10.363636363636363,10.363636363636363,2.121212121212121,2.121212121212121
0.8,-29.2,179,129,2.29,0.857377,1.172748,0.315371,0.315371,0.0,1.172748,342,1206,1206,342,342,0,115,115,68,68,0,0,0,0,0,10.363636363636363,10.363636363636363,2.0606060606060606,2.0606060606060606
0.8,-29.0,179,130,2.29,0.852031,1.164953,0.312922,0.312922,0.0,1.164953,344,1206,1206,344,344,0,116,116,67,67,0,0,0,0,0,10.424242424242424,10.424242424242424,2.0303030303030303,2.0303030303030303
1.0,-50.0,180,25,0.57,2.669342,3.254018,0.584677,0.584677,0.0,3.254018,311,1206,1206,311,311,0,195,195,117,117,0,0,0,0,0,9.424242424242424,9.424242424242424,3.5454545454545454,3.5454545454545454
1.0,-49.8,180,26,1.03,2.181339,2.652983,0.471644,0.471644,0.0,2.652983,308,1206,1206,308,308,0,178,178,97,97,0,0,0,0,0,9.333333333333334,9.333333333333334,2.9393939393939394,2.9393939393939394
1.0,-49.6,180,27,1.31,1.955791,2.396328,0.440537,0.440537,0.0,2.396328,305,1206,1206,305,305,0,177,177,92,92,0,0,0,0,0,9.242424242424242,9.242424242424242,2.787878787878788,2.787878787878788
