grid_lat,grid_lon,n_finite_days,hat_m,thr_hs_q50,thr_zos_q50,thr_hs_q55,thr_zos_q55,thr_hs_q60,thr_zos_q60,thr_hs_q65,thr_zos_q65,thr_hs_q70,thr_zos_q70,thr_hs_q75,thr_zos_q75,thr_hs_q80,thr_zos_q80,thr_hs_q85,thr_zos_q85,thr_hs_q90,thr_zos_q90,thr_hs_q95,thr_zos_q95,thr_hs_q99,thr_zos_q99
0.4,-50.0,12053,3.331347,0.45,0.387768,0.47,0.397717,0.48,0.408216,0.49,0.41908,0.51,0.430824,0.53,0.442152,0.54,0.454909,0.56,0.469875,0.59,0.489395,0.63,0.518937,0.71,0.573621
0.4,-49.8,12053,3.806559,0.55,0.36821,0.57,0.378899,0.59,0.388999,0.6,0.399572,0.62,0.410482,0.64,0.422937,0.66,0.436746,0.68,0.45159,0.71,0.4717,0.76,0.501264,0.88,0.555268
0.4,-49.6,12053,4.162305,0.72,0.344507,0.74,0.354829,0.76,0.365289,0.78,0.375404,0.8,0.38585,0.82,0.397718,0.85,0.412455,0.88,0.428205,0.91,0.447104,0.97,0.476632,1.09,0.530424
0.4,-49.4,12053,3.250249,1.06,0.31904,1.09,0.329101,1.12,0.339224,1.15,0.349437,1.18,0.360338,1.21,0.37213,1.25,0.386146,1.3,0.403051,1.36,0.422996,1.46,0.453873,1.65,0.512419
0.4,-49.2,12053,2.800498,1.1,0.299582,1.14,0.30897,1.17,0.318912,1.2,0.328781,1.23,0.340116,1.27,0.35238,1.31,0.36614,1.35,0.382603,1.41,0.404161,1.51,0.435698,1.7,0.495382
0.4,-29.4,12053,1.419356,1.88,0.045375,1.92,0.051674,1.96,0.058229,2.0,0.064516,2.04,0.071401,2.09,0.079104,2.14,0.088411,2.21,0.099258,2.3,0.112547,2.44,0.131132,2.81,0.164894
0.6,-50.4,12053,3.234794,0.25,0.416052,0.26,0.426692,0.27,0.438077,0.29,0.450167,0.3,0.461974,0.31,0.474074,0.33,0.487986,0.35,0.503335,0.37,0.523436,0.41,0.554023,0.48,0.610634
0.6,-50.2,12053,3.51504,0.47,0.402296,0.48,0.413009,0.5,0.423395,0.52,0.435269,0.53,0.446265,0.55,0.458194,0.57,0.471402,0.59,0.486302,0.62,0.505011,0.67,0.534544,0.76,0.588319
0.6,-50.0,12053,3.696011,0.78,0.383679,0.8,0.393359,0.83,0.403821,0.85,0.414747,0.88,0.42588,0.91,0.437574,0.94,0.449574,0.98,0.463649,1.03,0.482803,1.1,0.510526,1.25,0.565169
0.6,-49.8,12053,3.892893,0.92,0.361484,0.95,0.372152,0.97,0.381934,1.0,0.392033,1.03,0.402894,1.06,0.414171,1.1,0.427279,1.14,0.441566,1.19,0.460312,1.27,0.488668,1.4348,0.540605
0.6,-49.6,12053,3.777912,1.02,0.334692,1.05,0.344789,1.08,0.355041,1.11,0.364521,1.14,0.374244,1.17,0.386084,1.21,0.399589,1.25,0.415119,1.31,0.43382,1.4,0.463619,1.58,0.515025
0.6,-49.4,12053,3.036217,1.11,0.31031,1.14,0.319519,1.17,0.329015,1.2,0.33895,1.24,0.349163,1.27,0.361168,1.31,0.374427,1.36,0.390842,1.42,0.41093,1.52,0.441776,1.72,0.498751
0.6,-49.2,12053,2.584148,1.15,0.292637,1.18,0.301707,1.21,0.311229,1.24,0.320819,1.28,0.3316,1.32,0.343542,1.36,0.356855,1.41,0.373035,1.47,0.394217,1.57,0.425056,1.77,0.481268
0.6,-29.8,12053,1.428497,1.88,0.04944,1.91,0.056173,1.95,0.062746,1.99,0.06948,2.03,0.076357,2.08,0.084109,2.13,0.093523,2.2,0.104503,2.29,0.117714,2.44,0.137016,2.81,0.169041
0.6,-29.6,12053,1.423168,1.88,0.048317,1.91,0.054933,1.95,0.061726,1.99,0.068117,2.03,0.075264,2.08,0.082888,2.13,0.092222,2.2,0.103424,2.29,0.116632,2.44,0.136078,2.81,0.168485
0.6,-29.4,12053,1.417093,1.88,0.047365,1.91,0.053808,1.95,0.060722,1.99,0.066897,2.03,0.07416,2.08,0.081924,2.14,0.091189,2.21,0.102249,2.29,0.115492,2.44,0.134862,2.8,0.16788
0.6,-29.2,12053,1.410312,1.88,0.046205,1.91,0.052812,1.95,0.059511,1.99,0.065774,2.03,0.073078,2.08,0.080813,2.13,0.090274,2.2,0.101058,2.29,0.114586,2.44,0.13384,2.7948,0.167069
0.6,-29.0,12053,1.403462,1.88,0.045106,1.91,0.051674,1.95,0.058486,1.99,0.064943,2.03,0.072024,2.08,0.079897,2.13,0.089175,2.2,0.099991,2.29,0.113395,2.44,0.132206,2.79,0.166021
0.8,-50.2,12053,3.48617,0.38,0.3974,0.4,0.408131,0.41,0.418544,0.42,0.430175,0.44,0.441372,0.45,0.453481,0.47,0.466065,0.49,0.481051,0.51,0.500019,0.55,0.528647,0.63,0.580386
0.8,-50.0,12053,3.506284,0.56,0.380749,0.58,0.390149,0.59,0.400586,0.61,0.411267,0.63,0.422156,0.65,0.433668,0.67,0.445448,0.7,0.459059,0.73,0.476992,0.78,0.504715,0.88,0.555493
0.8,-49.8,12053,3.253789,0.9,0.357908,0.93,0.367515,0.95,0.376981,0.98,0.386495,1.01,0.396927,1.04,0.407701,1.07,0.419635,1.11,0.433254,1.16,0.45028,1.24,0.477887,1.4,0.526039
0.8,-49.6,12053,2.984089,1.03,0.326049,1.05,0.33529,1.08,0.345165,1.11,0.355029,1.14,0.364255,1.17,0.37555,1.21,0.388118,1.26,0.403547,1.31,0.421679,1.4,0.451084,1.58,0.499795
0.8,-49.4,12053,2.629218,1.11,0.304195,1.13,0.312919,1.17,0.322179,1.2,0.331799,1.23,0.341318,1.27,0.353221,1.31,0.366283,1.36,0.381466,1.42,0.401093,1.52,0.430301,1.71,0.484339
0.8,-29.8,12053,1.423599,1.87,0.05193,1.91,0.058705,1.94,0.065603,1.98,0.071958,2.03,0.079409,2.08,0.087271,2.13,0.096744,2.2,0.107987,2.29,0.121381,2.44,0.14111,2.81,0.172587
0.8,-29.6,12053,1.419397,1.87,0.050758,1.91,0.057473,1.94,0.064521,1.98,0.070918,2.03,0.078274,2.08,0.086123,2.13,0.095574,2.2,0.106734,2.29,0.120277,2.43,0.139875,2.8,0.172263
0.8,-29.4,12053,1.414405,1.87,0.049843,1.91,0.056337,1.94,0.063417,1.98,0.069799,2.03,0.077302,2.08,0.085147,2.13,0.094461,2.2,0.105635,2.28,0.119205,2.43,0.138798,2.7948,0.17096
0.8,-29.2,12053,1.406857,1.87,0.048708,1.91,0.055173,1.94,0.06238,1.98,0.068899,2.03,0.076052,2.07,0.084243,2.13,0.093294,2.2,0.104332,2.29,0.118424,2.43,0.137382,2.7948,0.170009
0.8,-29.0,12053,1.399467,1.87,0.047487,1.91,0.054018,1.94,0.061342,1.98,0.067873,2.02,0.074917,2.07,0.083071,2.13,0.092471,2.2,0.103226,2.29,0.117313,2.43,0.136174,2.79,0.169195
1.0,-50.0,12053,3.384965,0.44,0.375988,0.45,0.385937,0.47,0.395825,0.48,0.406507,0.49,0.41731,0.51,0.428785,0.53,0.440382,0.55,0.454726,0.57,0.472427,0.61,0.498672,0.68,0.547649
1.0,-49.8,12053,2.713614,0.81,0.349557,0.83,0.358834,0.85,0.368185,0.87,0.37788,0.89,0.388072,0.92,0.398509,0.95,0.409984,0.98,0.423656,1.03,0.440062,1.09,0.466467,1.23,0.51258
1.0,-49.6,12053,2.455517,1.02,0.318249,1.04,0.327098,1.07,0.336497,1.1,0.346509,1.13,0.355603,1.17,0.366712,1.21,0.378613,1.25,0.393262,1.31,0.411439,1.4,0.439407,1.58,0.487928
1.0,-29.8,12053,1.415641,1.87,0.054445,1.9,0.061647,1.94,0.068545,1.98,0.07532,2.02,0.082583,2.07,0.090701,2.13,0.100284,2.19,0.111771,2.288,0.125126,2.44,0.145207,2.81,0.177007
1.0,-29.6,12053,1.408623,1.87,0.053407,1.9,0.060549,1.94,0.067446,1.98,0.07416,2.02,0.08179,2.07,0.089541,2.13,0.098941,2.19,0.110379,2.28,0.124076,2.44,0.144194,2.8,0.176336
1.0,-29.4,12053,1.402179,1.87,0.052492,1.9,0.059389,1.94,0.066481,1.98,0.073183,2.02,0.080691,2.07,0.088504,2.13,0.098001,2.2,0.109268,2.28,0.123161,2.43,0.142729,2.8,0.174656
1.0,-29.2,12053,1.398248,1.86,0.051637,1.9,0.058107,1.94,0.065248,1.98,0.072134,2.02,0.079653,2.07,0.087527,2.13,0.097086,2.19,0.108353,2.28,0.122318,2.43,0.141545,2.8048,0.173221
1.0,-29.0,12053,1.393432,1.86,0.050356,1.9,0.056764,1.94,0.064089,1.98,0.071108,2.02,0.078433,2.07,0.086673,2.12,0.096133,2.19,0.107425,2.28,0.121403,2.43,0.14069,2.8,0.17243
1.2,-49.8,12053,2.187036,0.72,0.335702,0.74,0.34456,0.76,0.353707,0.78,0.363318,0.8,0.373203,0.83,0.383214,0.85,0.394887,0.88,0.408302,0.93,0.424447,0.99,0.449234,1.12,0.493739
1.2,-49.6,12053,2.140021,1.1,0.308884,1.13,0.317222,1.16,0.326542,1.2,0.336254,1.23,0.345249,1.27,0.355774,1.32,0.367915,1.37,0.381572,1.44,0.39967,1.56,0.425514,1.76,0.473184
1.2,-29.6,12053,1.404569,1.86,0.056789,1.9,0.063681,1.93,0.070864,1.97,0.077883,2.02,0.085498,2.07,0.093484,2.12,0.103321,2.19,0.114579,2.28,0.128478,2.434,0.148549,2.81,0.180165
1.2,-29.4,12053,1.398319,1.86,0.055641,1.89,0.062587,1.93,0.069685,1.97,0.076697,2.02,0.0844,2.07,0.092593,2.12,0.102298,2.19,0.113675,2.28,0.127501,2.44,0.147146,2.8048,0.179136
1.2,-29.2,12053,1.392795,1.86,0.054689,1.9,0.061472,1.93,0.068486,1.97,0.075788,2.01,0.083303,2.07,0.091629,2.12,0.101146,2.19,0.112433,2.28,0.126649,2.43,0.145915,2.8048,0.177523
1.4,-49.8,12053,2.427619,1.02,0.31429,1.05,0.32316,1.08,0.331863,1.11,0.340861,1.15,0.350448,1.19,0.359835,1.24,0.370948,1.29,0.384205,1.36,0.400674,1.46,0.42572,1.65,0.469349
1.4,-49.6,12053,2.302629,1.16,0.291685,1.2,0.299919,1.23,0.309026,1.27,0.318196,1.31,0.327413,1.36,0.33756,1.41,0.349579,1.48,0.36298,1.56,0.380855,1.68,0.406812,1.9,0.453119
1.6,-49.8,12053,2.972669,1.15,0.282026,1.18,0.29097,1.22,0.299318,1.26,0.307208,1.3,0.316279,1.35,0.326402,1.41,0.337901,1.48,0.351453,1.56,0.369454,1.68,0.39343,1.9,0.442999
1.6,-49.6,12053,2.707691,1.22,0.268246,1.26,0.276779,1.3,0.284985,1.35,0.293498,1.394,0.30291,1.45,0.313584,1.51,0.325325,1.59,0.339537,1.68,0.35726,1.81,0.383945,2.04,0.430054
1.8,-50.0,12053,4.942067,1.11,0.256783,1.15,0.265731,1.19,0.274483,1.24,0.28309,1.29,0.292795,1.35,0.303415,1.41,0.315232,1.49,0.330149,1.57,0.34962,1.7,0.375524,1.92,0.428165
1.8,-49.8,12053,3.615597,1.28,0.246931,1.32,0.256301,1.37,0.265061,1.42,0.274085,1.48,0.284143,1.54,0.295431,1.62,0.308002,1.7,0.323403,1.8,0.342766,1.95,0.3698,2.21,0.420777
1.8,-49.6,12053,2.987294,1.3,0.243673,1.34,0.251927,1.39,0.260335,1.43,0.269574,1.49,0.279103,1.55,0.290048,1.63,0.301991,1.71,0.316738,1.81,0.335225,1.96,0.362062,2.2,0.409141
2.0,-50.2,12053,5.31965,1.2,0.253428,1.25,0.26246,1.29,0.271494,1.34,0.280101,1.39,0.289256,1.46,0.30018,1.53,0.311962,1.61,0.326671,1.71,0.345702,1.85,0.370959,2.09,0.423585
2.0,-50.0,12053,4.579433,1.31,0.235298,1.36,0.245064,1.41,0.253609,1.46,0.262764,1.52,0.273141,1.59,0.284127,1.67,0.296945,1.76,0.312204,1.86,0.331736,2.01,0.359203,2.27,0.410169
2.0,-49.8,12053,3.735987,1.36,0.224921,1.41,0.234076,1.46,0.243001,1.52,0.252571,1.58,0.263033,1.65,0.274117,1.73,0.287118,1.82,0.302512,1.93,0.321787,2.09,0.349314,2.3548,0.397746
2.0,-49.6,12053,3.102664,1.36,0.220161,1.41,0.228767,1.46,0.237495,1.51,0.246224,1.57,0.256502,1.64,0.266732,1.72,0.27922,1.81,0.294077,1.91,0.312864,2.07,0.340001,2.3248,0.387219
2.2,-50.6,12053,5.623373,0.63,0.25118,0.65,0.260472,0.67,0.269352,0.7,0.279352,0.73,0.289191,0.77,0.300461,0.81,0.312774,0.86,0.32804,0.91,0.348307,0.99,0.374458,1.14,0.429828
2.2,-50.4,12053,5.177614,1.01,0.244697,1.04,0.254048,1.08,0.262806,1.12,0.272171,1.17,0.281276,1.22,0.292318,1.28,0.304033,1.342,0.31862,1.42,0.338169,1.53,0.363773,1.73,0.416014
2.2,-50.2,12053,4.676989,1.32,0.236091,1.37,0.244827,1.42,0.253819,1.48,0.262458,1.54,0.27248,1.61,0.282724,1.69,0.294665,1.78,0.309277,1.89,0.327952,2.04,0.353466,2.31,0.40404
2.2,-50.0,12053,4.119654,1.39,0.218268,1.44,0.227888,1.5,0.236518,1.55,0.245491,1.62,0.255989,1.69,0.267525,1.77,0.279916,1.87,0.295737,1.98,0.314097,2.14,0.34171,2.42,0.390967
2.4,-50.6,12053,5.293974,1.19,0.24106,1.23,0.250518,1.27,0.259657,1.32,0.269232,1.38,0.2787,1.44,0.289511,1.51,0.301682,1.6,0.316223,1.69,0.334835,1.83,0.361012,2.07,0.413636
2.4,-50.4,12053,4.884984,1.32,0.232294,1.37,0.241523,1.42,0.250332,1.48,0.259365,1.54,0.269166,1.61,0.279427,1.69,0.290934,1.78,0.305321,1.89,0.323283,2.05,0.34919,2.31,0.398284
2.4,-50.2,12053,4.306118,1.39,0.218905,1.44,0.228233,1.49,0.236459,1.55,0.24555,1.62,0.255441,1.69,0.265475,1.78,0.277275,1.87,0.292185,1.98,0.31012,2.14,0.33701,2.42,0.38586
2.6,-50.8,12053,4.752028,0.89,0.237836,0.92,0.247261,0.95,0.256453,0.98,0.26583,1.01,0.27493,1.05,0.285689,1.1,0.297789,1.15,0.312125,1.22,0.330021,1.3,0.355745,1.45,0.40587
2.6,-50.6,12053,4.697703,1.23,0.22939,1.28,0.238809,1.32,0.247987,1.37,0.257052,1.43,0.266683,1.5,0.277011,1.57,0.288676,1.66,0.30218,1.75,0.320296,1.89,0.345751,2.13,0.395717
2.6,-50.4,12053,4.333643,1.36,0.219416,1.41,0.228297,1.46,0.237231,1.52,0.246557,1.58,0.255505,1.65,0.264864,1.74,0.276876,1.83,0.290184,1.94,0.307743,2.09,0.33384,2.36,0.381118
2.8,-50.8,12053,4.157855,1.07,0.22685,1.11,0.236488,1.15,0.24518,1.19,0.254497,1.24,0.263526,1.3,0.273897,1.37,0.285221,1.44,0.298951,1.52,0.316132,1.64,0.342132,1.84,0.390367
2.8,-50.6,12053,4.068867,1.31,0.217939,1.36,0.227339,1.41,0.236057,1.47,0.245135,1.53,0.254525,1.6,0.263924,1.68,0.275436,1.78,0.28873,1.88,0.305596,2.03,0.331966,2.29,0.377105
3.0,-50.8,12053,3.531451,1.24,0.216742,1.29,0.225995,1.34,0.234686,1.39,0.243964,1.46,0.253181,1.53,0.26252,1.61,0.273567,1.69,0.286641,1.8,0.30256,1.94,0.329562,2.2,0.372965
3.0,-50.6,12053,3.36274,1.37,0.206122,1.42,0.215278,1.47,0.223945,1.54,0.233345,1.61,0.241646,1.68,0.250802,1.77,0.2613,1.87,0.274301,1.98,0.290353,2.14,0.316783,2.41,0.359838
3.2,-50.8,12053,2.964172,1.34,0.204059,1.39,0.213221,1.45,0.222003,1.51,0.231037,1.58,0.240107,1.66,0.248896,1.74,0.259077,1.84,0.272193,1.95,0.288047,2.11,0.314633,2.39,0.356249
3.2,-50.6,12053,2.765468,1.42,0.188702,1.47,0.197353,1.54,0.206347,1.6,0.214848,1.68,0.223469,1.76,0.232112,1.85,0.242039,1.95,0.254894,2.07,0.270766,2.24,0.296961,2.52,0.340849
3.4,-50.8,12053,2.505258,1.37,0.188103,1.42,0.196526,1.48,0.205632,1.55,0.21438,1.62,0.222943,1.7,0.232037,1.79,0.241696,1.89,0.254423,2.0,0.270107,2.17,0.295172,2.46,0.337904
3.6,-51.0,12053,2.309414,1.09,0.185858,1.13,0.194586,1.17,0.203192,1.22,0.212165,1.27,0.221162,1.34,0.230293,1.4,0.240339,1.48,0.25251,1.56,0.268062,1.7,0.293222,1.9248,0.335428
3.6,-50.8,12053,2.202086,1.36,0.167827,1.41,0.176664,1.48,0.184734,1.54,0.193557,1.62,0.201924,1.7,0.211065,1.78,0.220428,1.88,0.232909,1.99,0.248861,2.16,0.272566,2.44,0.315248
3.8,-51.0,12053,2.080939,0.89,0.166814,0.92,0.175665,0.96,0.183929,1.0,0.192938,1.05,0.201386,1.1,0.211005,1.16,0.220344,1.22,0.232429,1.29,0.24792,1.39,0.272494,1.57,0.316477
3.8,-50.8,12053,1.986709,1.29,0.14943,1.35,0.158117,1.41,0.166545,1.47,0.174916,1.54,0.18278,1.63,0.192217,1.706,0.202144,1.8,0.213244,1.9,0.229003,2.05,0.253091,2.31,0.294919
4.0,-51.0,12053,1.941237,0.98,0.138859,1.02,0.14771,1.07,0.15656,1.12,0.165105,1.17,0.173345,1.24,0.182501,1.3,0.192267,1.37,0.203558,1.46,0.219428,1.58,0.242927,1.79,0.285958
4.0,-50.8,12053,1.807062,1.35,0.129154,1.41,0.137553,1.48,0.145757,1.55,0.153387,1.63,0.161566,1.71,0.170599,1.79,0.180792,1.89,0.192266,2.01,0.207648,2.164,0.231147,2.45,0.271751
4.2,-51.2,12053,1.998946,0.66,0.123234,0.69,0.131975,0.73,0.140656,0.77,0.149114,0.8,0.157976,0.84,0.16701,0.89,0.176514,0.94,0.188441,1.0,0.203554,1.09,0.22688,1.26,0.270304
4.2,-51.0,12053,1.749204,0.94,0.11298,0.98,0.121097,1.02,0.129276,1.07,0.138249,1.12,0.146123,1.18,0.155095,1.24,0.164678,1.31,0.176824,1.39,0.192816,1.51,0.215094,1.7148,0.25845
4.2,-50.8,12053,1.654944,1.35,0.111771,1.41,0.119718,1.49,0.127511,1.55,0.135339,1.63,0.143356,1.72,0.152068,1.8,0.162143,1.9,0.174725,2.01,0.189117,2.18,0.21289,2.46,0.252669
4.4,-51.6,12053,1.514566,0.65,0.109305,0.68,0.117775,0.72,0.126176,0.76,0.134941,0.8,0.143321,0.84,0.151349,0.89,0.16115,0.94,0.172924,1.0,0.187723,1.09,0.21079,1.28,0.254872
4.4,-51.4,12053,1.755413,0.87,0.09888,0.92,0.107706,0.97,0.116412,1.02,0.125004,1.07,0.133517,1.13,0.142082,1.19,0.151447,1.25,0.163758,1.33,0.177886,1.45,0.201029,1.69,0.247136
4.4,-51.2,12053,1.680212,0.89,0.103054,0.93,0.1115,0.98,0.119791,1.03,0.128369,1.08,0.136874,1.14,0.145657,1.2,0.155187,1.27,0.167119,1.35,0.182853,1.47,0.20479,1.7,0.249852
4.4,-51.0,12053,1.590975,0.93,0.096744,0.98,0.105228,1.02,0.112918,1.07,0.121635,1.13,0.129765,1.18,0.138981,1.24,0.149236,1.31,0.162065,1.38,0.178509,1.51,0.200885,1.75,0.243989
4.6,-51.6,12053,1.654176,1.26,0.095023,1.33,0.103788,1.4,0.112235,1.48,0.120634,1.55,0.129394,1.63,0.137431,1.71,0.146863,1.81,0.158335,1.92,0.172671,2.08,0.196471,2.36,0.240081
4.6,-51.4,12053,1.599656,1.31,0.090066,1.39,0.098814,1.46,0.107071,1.53,0.115201,1.61,0.124064,1.69,0.132634,1.79,0.141943,1.88,0.153613,1.99,0.168977,2.16,0.19211,2.47,0.235908
4.6,-51.2,12053,1.529998,1.18,0.085464,1.24,0.093284,1.3,0.101593,1.37,0.109705,1.43,0.118404,1.51,0.127505,1.58,0.137741,1.66,0.150166,1.76,0.165823,1.91,0.188206,2.19,0.231094
4.6,-51.0,12053,1.500165,1.42,0.094729,1.5,0.102847,1.57,0.11066,1.65,0.118534,1.73,0.127323,1.82,0.136479,1.91,0.147771,2.01,0.160845,2.13,0.176995,2.31,0.199738,2.63,0.240669
4.8,-52.0,12053,1.654961,1.21,0.081423,1.28,0.088992,1.36,0.097171,1.43,0.105765,1.51,0.114017,1.58,0.123051,1.66,0.132756,1.76,0.144243,1.86,0.158574,2.01,0.181732,2.26,0.228916
4.8,-51.8,12053,1.604465,1.4,0.073855,1.48,0.081565,1.56,0.09031,1.63,0.098942,1.73,0.106783,1.81,0.115604,1.91,0.125683,2.01,0.136908,2.14,0.151687,2.32,0.175049,2.62,0.220366
4.8,-51.6,12053,1.542312,1.47,0.076772,1.55,0.085202,1.62,0.093391,1.71,0.100891,1.8,0.109835,1.89,0.1184,1.98,0.12837,2.09,0.140153,2.21,0.154736,2.4,0.177708,2.7,0.220047
4.8,-51.4,12053,1.500167,1.54,0.07991,1.62,0.087676,1.7,0.095645,1.78,0.103467,1.88,0.112259,1.97,0.121561,2.07,0.131923,2.172,0.144113,2.3,0.159695,2.5,0.181639,2.82,0.224285
5.0,-52.2,12053,1.587629,1.02,0.064578,1.08,0.072671,1.13,0.080386,1.2,0.08887,1.26,0.097745,1.32,0.106815,1.38,0.116703,1.45,0.128178,1.53,0.143376,1.65,0.165594,1.86,0.214177
5.0,-52.0,12053,1.552442,1.28,0.062258,1.34,0.070803,1.42,0.078433,1.49,0.086673,1.56,0.094913,1.64,0.104068,1.72,0.114139,1.81,0.125736,1.92,0.14069,2.07,0.164495,2.32,0.21026
5.0,-51.8,12053,1.515197,1.5,0.06415,1.57,0.072634,1.65,0.080398,1.73,0.087771,1.82,0.096317,1.91,0.105228,2.01,0.115581,2.11,0.127201,2.25,0.142095,2.43,0.166228,2.73,0.20832
5.0,-51.6,12053,1.479345,1.57,0.070864,1.65,0.078616,1.73,0.086123,1.81,0.093569,1.91,0.101871,2.01,0.111698,2.1,0.122501,2.21,0.134647,2.34,0.149284,2.54,0.172149,2.86,0.213288
5.2,-52.6,12053,1.561166,0.97,0.061001,1.03,0.069065,1.08,0.076863,1.14,0.085513,1.2,0.093836,1.25,0.103654,1.32,0.113803,1.39,0.125119,1.47,0.140088,1.59,0.161949,1.8,0.212383
5.2,-52.4,12053,1.542537,1.19,0.053627,1.26,0.061757,1.33,0.069865,1.4,0.077827,1.47,0.086511,1.55,0.095841,1.63,0.105804,1.71,0.117345,1.82,0.13213,1.97,0.153403,2.24,0.202643
5.2,-52.2,12053,1.510593,1.27,0.053639,1.34,0.062228,1.41,0.070156,1.48,0.077602,1.56,0.08562,1.63,0.095193,1.72,0.10543,1.81,0.117098,1.92,0.132312,2.08,0.155704,2.34,0.200427
5.2,-52.0,12053,1.477151,1.48,0.062807,1.55,0.071474,1.63,0.07886,1.71,0.08655,1.8,0.094302,1.89,0.103336,1.98,0.114505,2.08,0.126286,2.21,0.141545,2.39,0.165288,2.69,0.204716
5.4,-52.6,12053,1.516122,1.22,0.039821,1.29,0.048147,1.36,0.056852,1.43,0.064831,1.5,0.073245,1.57,0.082535,1.65,0.092544,1.74,0.103915,1.84,0.118229,1.99,0.141054,2.2548,0.190997
5.4,-52.4,12053,1.481362,1.29,0.042654,1.36,0.050755,1.42,0.058571,1.5,0.066065,1.58,0.074036,1.65,0.082316,1.74,0.093364,1.83,0.10517,1.94,0.119778,2.1,0.142712,2.38,0.18845
5.6,-53.4,12053,1.613339,1.0,0.017798,1.05,0.02566,1.1,0.033624,1.16,0.041649,1.21,0.049305,1.27,0.058473,1.34,0.068864,1.4,0.080427,1.49,0.094597,1.61,0.117445,1.81,0.15961
5.6,-53.2,12053,1.599135,1.3,0.015149,1.36,0.023338,1.43,0.031397,1.5,0.039405,1.57,0.047223,1.64,0.056679,1.72,0.065768,1.81,0.077357,1.92,0.091673,2.08,0.115237,2.3348,0.159295
5.6,-53.0,12053,1.556313,1.33,0.01587,1.4,0.02411,1.47,0.032472,1.54,0.040468,1.61,0.049196,1.69,0.057741,1.78,0.067202,1.87,0.079043,1.98,0.093497,2.14,0.117679,2.42,0.163662
5.6,-52.8,12053,1.499172,1.34,0.016908,1.41,0.025576,1.48,0.033754,1.55,0.041877,1.63,0.050469,1.71,0.05923,1.79,0.06918,1.88,0.080667,2.0,0.09496,2.16,0.118637,2.45,0.166775
5.6,-52.6,12053,1.461278,1.3,0.034766,1.37,0.043202,1.44,0.051352,1.51,0.058937,1.59,0.067458,1.66,0.076394,1.74,0.086838,1.83,0.098264,1.94,0.112881,2.1,0.134718,2.38,0.183282
5.8,-53.6,12053,1.588477,1.16,0.007629,1.21,0.015669,1.27,0.023611,1.33,0.031893,1.39,0.040309,1.46,0.048805,1.52,0.058156,1.6,0.069682,1.7,0.083201,1.84,0.107728,2.08,0.147577
5.8,-53.4,12053,1.561184,1.05,0.006177,1.1,0.014241,1.16,0.022134,1.21,0.03076,1.27,0.038861,1.32,0.047523,1.38,0.056598,1.45,0.067756,1.54,0.082163,1.66,0.106361,1.89,0.148983
5.8,-53.2,12053,1.525109,1.43,0.007434,1.5,0.015379,1.58,0.023233,1.66,0.031641,1.74,0.040052,1.81,0.048378,1.9,0.058024,2.0,0.069475,2.12,0.083467,2.3,0.107613,2.59,0.152715
5.8,-53.0,12053,1.486704,1.45,0.012268,1.52,0.020325,1.59,0.028138,1.67,0.0365,1.75,0.045167,1.84,0.053896,1.92,0.063784,2.02,0.075271,2.14,0.089114,2.31,0.114017,2.62,0.161045
5.8,-52.8,12053,1.44521,1.43,0.020241,1.5,0.028114,1.58,0.036391,1.66,0.044558,1.74,0.053047,1.82,0.062406,1.91,0.072324,2.0,0.083343,2.12,0.097792,2.29,0.121122,2.5848,0.17033
6.0,-54.2,12053,1.546589,1.34,-0.007996,1.4,0.000403,1.47,0.008435,1.53,0.016663,1.6,0.025391,1.67,0.034852,1.74,0.043764,1.83,0.054518,1.94,0.068361,2.08,0.091629,2.34,0.12723
6.0,-54.0,12053,1.555553,1.42,-0.009461,1.49,-0.001221,1.56,0.007019,1.63,0.015259,1.7,0.024415,1.78,0.033265,1.86,0.042726,1.95,0.053407,2.07,0.067141,2.22,0.09064,2.5048,0.126957
6.0,-53.8,12053,1.541895,1.49,-0.008179,1.55,-0.000183,1.63,0.007935,1.7,0.016346,1.78,0.02533,1.86,0.034058,1.94,0.043275,2.04,0.054458,2.16,0.069021,2.33,0.091739,2.64,0.128935
6.0,-53.6,12053,1.518222,1.51,0.000488,1.58,0.008179,1.65,0.016187,1.73,0.024353,1.81,0.032898,1.89,0.042054,1.98,0.050966,2.07,0.062258,2.2,0.077321,2.37,0.099759,2.69,0.140658
6.0,-53.4,12053,1.490253,1.51,0.002747,1.59,0.010963,1.66,0.018983,1.74,0.027101,1.82,0.03528,1.9,0.044801,1.99,0.05414,2.09,0.065188,2.22,0.08063,2.39,0.102872,2.71,0.148093
6.0,-53.2,12053,1.457728,1.51,0.009826,1.59,0.017639,1.66,0.025892,1.74,0.033814,1.82,0.042237,1.9,0.051332,2.0,0.061281,2.09,0.072219,2.22,0.086965,2.39,0.11072,2.71,0.15634
