grid_lat,grid_lon,municipality,compound_count_total,production_mean_compound_intensity_norm,production_p95_compound_intensity_norm,production_max_compound_intensity_norm,global_mean_compound_intensity_norm,global_mean_compound_intensity_norm_recomputed,global_q90_compound_intensity_norm,global_q95_compound_intensity_norm,global_max_compound_intensity_norm,local_mean_compound_intensity_norm,local_q90_compound_intensity_norm,local_q95_compound_intensity_norm,local_p95_compound_intensity_norm,local_max_compound_intensity_norm,delta_mean_local_minus_global,delta_q90_local_minus_global,delta_q95_local_minus_global,delta_max_local_minus_global,delta_local_minus_global,local_hs_ref_low,local_hs_ref_high,local_ssh_ref_low,local_ssh_ref_high
-3.4,-38.4,,87,0.4232,0.4945,0.7563,0.4232,0.4232,0.4681,0.4945,0.7563,0.4137,0.7275,0.7885,0.7885,0.9717,-0.0095,0.2594,0.294,0.2154,-0.0095,2.05,2.657,1.58829,1.8517
-3.4,-38.2,,85,0.434,0.5114,0.7483,0.434,0.434,0.4845,0.5114,0.7483,0.4105,0.7217,0.7973,0.7973,0.9562,-0.0235,0.2372,0.2859,0.2079,-0.0235,2.14,2.7539999999999996,1.55674,1.8206
-3.4,-32.4,,58,0.4185,0.5148,0.6083,0.4185,0.4185,0.49,0.5148,0.6083,0.3998,0.6055,0.7808,0.7808,0.9511,-0.0187,0.1155,0.266,0.3428,-0.0187,2.3085,3.1115,1.29281,1.540775
-3.2,-39.2,,94,0.326,0.3685,0.6794,0.326,0.326,0.3531,0.3685,0.6794,0.4093,0.6174,0.689,0.689,0.9822,0.0833,0.2643,0.3205,0.3028,0.0833,1.51,1.9174999999999995,1.6647150000000002,1.928075
-3.2,-39.0,,84,0.3899,0.4425,0.7643,0.3899,0.3899,0.4278,0.4425,0.7643,0.413,0.6541,0.7142,0.7142,0.9741,0.0231,0.2263,0.2717,0.2098,0.0231,1.85,2.3985,1.62207,1.8904100000000001
-3.2,-38.8,,86,0.4194,0.4867,0.7565,0.4194,0.4194,0.459,0.4867,0.7565,0.4217,0.6788,0.7593,0.7593,0.9662,0.0023,0.2198,0.2726,0.2097,0.0023,2.04,2.58,1.589325,1.8559
-3.2,-38.6,,85,0.4329,0.5049,0.7479,0.4329,0.4329,0.4783,0.5049,0.7479,0.4112,0.6872,0.765,0.765,0.9591,-0.0217,0.2089,0.2601,0.2112,-0.0217,2.14,2.738,1.55678,1.81656
-3.0,-39.4,,97,0.3677,0.4149,0.6885,0.3677,0.3677,0.3992,0.4149,0.6885,0.4187,0.6531,0.7217,0.7217,0.989,0.051,0.2539,0.3068,0.3005,0.051,1.7,2.1479999999999997,1.68512,1.95124
-3.0,-39.2,,86,0.4019,0.4594,0.7628,0.4019,0.4019,0.4428,0.4594,0.7628,0.4036,0.6501,0.7216,0.7216,0.976,0.0017,0.2073,0.2622,0.2132,0.0017,1.93,2.5025,1.6155,1.881675
-3.0,-39.0,,86,0.4273,0.4991,0.7512,0.4273,0.4273,0.4729,0.4991,0.7512,0.4073,0.6748,0.7692,0.7692,0.9663,-0.02,0.2019,0.2701,0.2151,-0.02,2.0925,2.725,1.5674,1.829475
-3.0,-38.8,,85,0.4335,0.506,0.744,0.4335,0.4335,0.4865,0.506,0.744,0.4118,0.6836,0.7897,0.7897,0.9589,-0.0217,0.1971,0.2837,0.2149,-0.0217,2.16,2.7739999999999996,1.53436,1.79752
-2.8,-41.6,,94,0.3001,0.3453,0.4518,0.3001,0.3001,0.329,0.3453,0.4518,0.4365,0.7225,0.8188,0.8188,1.0,0.1364,0.3935,0.4735,0.5482,0.1364,1.05,1.4809999999999997,1.84582,2.1535800000000003
-2.8,-41.4,,87,0.3115,0.373,0.4831,0.3115,0.3115,0.3489,0.373,0.4831,0.4316,0.6906,0.8363,0.8363,1.0,0.1201,0.3417,0.4633,0.5169,0.1201,1.19,1.631,1.8495599999999999,2.1472800000000003
-2.8,-41.2,,85,0.3591,0.4114,0.5182,0.3591,0.3591,0.3989,0.4114,0.5182,0.444,0.7226,0.824,0.824,1.0,0.0849,0.3237,0.4126,0.4818,0.0849,1.47,1.882,1.83938,2.13886
-2.8,-41.0,,84,0.3435,0.3991,0.4848,0.3435,0.3435,0.3763,0.3991,0.4848,0.4604,0.7278,0.7956,0.7956,1.0,0.1169,0.3515,0.3965,0.5152,0.1169,1.4,1.79,1.82782,2.11305
-2.8,-40.8,,86,0.321,0.365,0.4484,0.321,0.321,0.3519,0.365,0.4484,0.4486,0.7032,0.7809,0.7809,1.0,0.1276,0.3513,0.4159,0.5516,0.1276,1.32,1.6375,1.821775,2.109475
-2.8,-40.6,,87,0.3096,0.35,0.4256,0.3096,0.3096,0.3394,0.35,0.4256,0.439,0.6945,0.8077,0.8077,1.0,0.1294,0.3551,0.4577,0.5744,0.1294,1.3,1.58,1.79972,2.0901199999999998
-2.8,-40.4,,87,0.3356,0.385,0.4348,0.3356,0.3356,0.3717,0.385,0.4348,0.4544,0.7618,0.8284,0.8284,1.0,0.1188,0.3901,0.4434,0.5652,0.1188,1.4429999999999998,1.7670000000000001,1.7731700000000001,2.06451
-2.8,-40.2,,88,0.3625,0.4225,0.4788,0.3625,0.3625,0.4032,0.4225,0.4788,0.4462,0.7304,0.8721,0.8721,1.0,0.0837,0.3272,0.4496,0.5212,0.0837,1.59,1.9624999999999995,1.759145,2.04934
-2.8,-40.0,,81,0.3838,0.4354,0.4714,0.3838,0.3838,0.4256,0.4354,0.4714,0.469,0.7719,0.8514,0.8514,1.0,0.0852,0.3463,0.416,0.5286,0.0852,1.68,2.05,1.774,2.0642
-2.8,-39.8,,86,0.4031,0.4555,0.6763,0.4031,0.4031,0.4406,0.4555,0.6763,0.4454,0.712,0.8005,0.8005,1.0,0.0423,0.2714,0.345,0.3237,0.0423,1.8050000000000002,2.225,1.754675,2.0274
-2.8,-39.6,,93,0.4173,0.4707,0.7382,0.4173,0.4173,0.4537,0.4707,0.7382,0.4385,0.6725,0.7563,0.7563,1.0,0.0212,0.2188,0.2856,0.2618,0.0212,1.916,2.414,1.7059,1.97204
-2.8,-39.4,,93,0.4243,0.4823,0.7694,0.4243,0.4243,0.4685,0.4823,0.7694,0.4134,0.6603,0.7489,0.7489,0.9893,-0.0109,0.1918,0.2666,0.2199,-0.0109,2.01,2.594,1.64544,1.90738
-2.8,-39.2,,93,0.434,0.5096,0.754,0.434,0.434,0.478,0.5096,0.754,0.4164,0.6663,0.7681,0.7681,0.9764,-0.0176,0.1883,0.2585,0.2224,-0.0176,2.11,2.7479999999999993,1.57912,1.8378
-2.6,-42.4,,97,0.3765,0.4431,0.5094,0.3765,0.3765,0.4304,0.4431,0.5094,0.4533,0.7625,0.8486,0.8486,1.0,0.0768,0.3321,0.4055,0.4906,0.0768,1.498,2.0139999999999993,1.8494199999999998,2.1552599999999997
-2.6,-42.2,,97,0.362,0.4244,0.5287,0.362,0.362,0.4158,0.4244,0.5287,0.452,0.7845,0.8248,0.8248,1.0,0.09,0.3687,0.4004,0.4713,0.09,1.46,1.9759999999999995,1.81976,2.1143199999999998
-2.6,-42.0,,96,0.3529,0.4161,0.5439,0.3529,0.3529,0.4002,0.4161,0.5439,0.4448,0.7445,0.7907,0.7907,1.0,0.0919,0.3443,0.3746,0.4561,0.0919,1.44,1.9849999999999999,1.791725,2.0861
-2.6,-41.8,,96,0.3556,0.4159,0.561,0.3556,0.3556,0.3971,0.4159,0.561,0.442,0.7083,0.7887,0.7887,1.0,0.0864,0.3112,0.3728,0.439,0.0864,1.48,1.9925,1.781675,2.081775
-2.6,-41.6,,96,0.3953,0.4522,0.5901,0.3953,0.3953,0.4391,0.4522,0.5901,0.4582,0.6754,0.8043,0.8043,1.0,0.0629,0.2363,0.3521,0.4099,0.0629,1.67,2.1925,1.7848249999999999,2.086975
-2.6,-41.4,,88,0.3531,0.4106,0.5495,0.3531,0.3531,0.3922,0.4106,0.5495,0.4582,0.7251,0.823,0.823,1.0,0.1051,0.3329,0.4124,0.4505,0.1051,1.48,1.9264999999999999,1.78016,2.075915
-2.6,-41.2,,83,0.4237,0.4789,0.6063,0.4237,0.4237,0.4675,0.4789,0.6063,0.4324,0.7063,0.7783,0.7783,1.0,0.0087,0.2388,0.2994,0.3937,0.0087,1.88,2.3449999999999998,1.78236,2.07017
-2.6,-41.0,,84,0.4008,0.4483,0.5753,0.4008,0.4008,0.4387,0.4483,0.5753,0.4645,0.754,0.7686,0.7686,1.0,0.0637,0.3153,0.3203,0.4247,0.0637,1.75,2.167,1.76991,2.068955
-2.6,-40.8,,83,0.3733,0.4206,0.5362,0.3733,0.3733,0.407,0.4206,0.5362,0.4531,0.7185,0.8074,0.8074,1.0,0.0798,0.3115,0.3868,0.4638,0.0798,1.64,1.9989999999999999,1.77095,2.0575099999999997
-2.6,-40.6,,78,0.4348,0.4898,0.5718,0.4348,0.4348,0.4727,0.4898,0.5718,0.4729,0.7195,0.7927,0.7927,1.0,0.0381,0.2468,0.3029,0.4282,0.0381,1.96,2.3504999999999994,1.7579099999999999,2.04932
-2.6,-40.4,,79,0.4367,0.4939,0.5549,0.4367,0.4367,0.4741,0.4939,0.5549,0.4551,0.7248,0.775,0.775,1.0,0.0184,0.2507,0.2811,0.4451,0.0184,1.99,2.411,1.74349,2.03571
-2.6,-40.2,,82,0.4343,0.4916,0.5322,0.4343,0.4343,0.4714,0.4916,0.5322,0.4514,0.6968,0.7821,0.7821,1.0,0.0171,0.2254,0.2905,0.4678,0.0171,1.99,2.44,1.7315800000000001,2.0160549999999997
-2.6,-40.0,,85,0.4319,0.4966,0.6896,0.4319,0.4319,0.469,0.4966,0.6896,0.4569,0.6951,0.8216,0.8216,1.0,0.025,0.2261,0.325,0.3104,0.025,1.97,2.476,1.71062,1.98678
-2.6,-39.8,,88,0.4301,0.4832,0.735,0.4301,0.4301,0.4699,0.4832,0.735,0.4508,0.6926,0.8096,0.8096,1.0,0.0207,0.2227,0.3264,0.265,0.0207,2.0,2.5089999999999995,1.67751,1.948025
-2.6,-39.6,,92,0.4319,0.4843,0.7696,0.4319,0.4319,0.4742,0.4843,0.7696,0.4191,0.6684,0.7423,0.7423,1.0,-0.0128,0.1942,0.258,0.2304,-0.0128,2.0555,2.629,1.6413849999999999,1.902735
-2.4,-44.2,,93,0.4311,0.4697,0.4887,0.4311,0.4311,0.4663,0.4697,0.4887,0.4796,0.8487,0.9275,0.9275,1.0,0.0485,0.3824,0.4578,0.5113,0.0485,0.82,1.2,2.48014,2.88468
-2.4,-44.0,,95,0.5044,0.5376,0.5659,0.5044,0.5044,0.5275,0.5376,0.5659,0.4526,0.7403,0.8469,0.8469,1.0,-0.0518,0.2128,0.3093,0.4341,-0.0518,1.05,1.47,2.92387,3.39378
-2.4,-43.0,,88,0.3657,0.4183,0.5056,0.3657,0.3657,0.4105,0.4183,0.5056,0.4514,0.7568,0.7863,0.7863,0.955,0.0857,0.3463,0.368,0.4494,0.0857,1.4,1.8724999999999996,1.9021649999999999,2.2070999999999996
-2.4,-42.8,,88,0.4168,0.4746,0.5533,0.4168,0.4168,0.4595,0.4746,0.5533,0.4634,0.7545,0.8303,0.8303,0.9667,0.0466,0.295,0.3557,0.4134,0.0466,1.7235,2.206,1.841765,2.15142
-2.4,-42.6,,91,0.4327,0.5237,0.568,0.4327,0.4327,0.486,0.5237,0.568,0.4117,0.6978,0.7745,0.7745,0.9806,-0.021,0.2118,0.2508,0.4126,-0.021,1.855,2.525,1.7930000000000001,2.09875
-2.4,-42.4,,92,0.4774,0.5547,0.627,0.4774,0.4774,0.5369,0.5547,0.627,0.4734,0.7577,0.8338,0.8338,0.9902,-0.004,0.2208,0.2791,0.3632,-0.004,2.0855,2.72,1.75451,2.055095
-2.4,-42.2,,91,0.4741,0.5431,0.6574,0.4741,0.4741,0.5321,0.5431,0.6574,0.4671,0.7592,0.7818,0.7818,0.9912,-0.007,0.2271,0.2387,0.3338,-0.007,2.1,2.7649999999999997,1.7223000000000002,2.0234
-2.4,-42.0,,90,0.4671,0.5431,0.6769,0.4671,0.4671,0.5169,0.5431,0.6769,0.4633,0.7244,0.7748,0.7748,1.0,-0.0038,0.2075,0.2317,0.3231,-0.0038,2.1189999999999998,2.7439999999999998,1.69805,1.983105
-2.4,-41.8,,94,0.4621,0.5213,0.6835,0.4621,0.4621,0.5103,0.5213,0.6835,0.4686,0.7569,0.7933,0.7933,1.0,0.0065,0.2466,0.272,0.3165,0.0065,2.113,2.7235,1.68737,1.9609349999999999
-2.4,-41.6,,87,0.4619,0.5221,0.6814,0.4619,0.4619,0.5088,0.5221,0.6814,0.4648,0.752,0.7986,0.7986,1.0,0.0029,0.2432,0.2765,0.3186,0.0029,2.1430000000000002,2.717,1.67648,1.94519
-2.4,-40.8,,76,0.466,0.5246,0.6205,0.466,0.466,0.5116,0.5246,0.6205,0.4275,0.6672,0.6913,0.6913,1.0,-0.0385,0.1556,0.1667,0.3795,-0.0385,2.1975000000000002,2.78,1.6739249999999999,1.958025
-2.4,-40.6,,76,0.4551,0.5079,0.6182,0.4551,0.4551,0.4945,0.5079,0.6182,0.4699,0.7163,0.7688,0.7688,1.0,0.0148,0.2218,0.2609,0.3818,0.0148,2.15,2.62,1.658475,1.94185
-2.4,-40.4,,78,0.4506,0.5178,0.6389,0.4506,0.4506,0.4885,0.5178,0.6389,0.4427,0.649,0.7736,0.7736,1.0,-0.0079,0.1605,0.2558,0.3611,-0.0079,2.1285,2.7129999999999996,1.6464050000000001,1.9270150000000001
-2.4,-40.2,,80,0.4499,0.5267,0.6791,0.4499,0.4499,0.4907,0.5267,0.6791,0.4405,0.6659,0.7726,0.7726,1.0,-0.0094,0.1752,0.2459,0.3209,-0.0094,2.13,2.74,1.6381750000000002,1.90901
-2.4,-40.0,,88,0.4459,0.4983,0.7167,0.4459,0.4459,0.4941,0.4983,0.7167,0.4508,0.7211,0.7836,0.7836,1.0,0.0049,0.227,0.2853,0.2833,0.0049,2.13,2.699,1.619675,1.885865
-2.2,-44.2,,87,0.5248,0.5988,0.6572,0.5248,0.5248,0.5781,0.5988,0.6572,0.4849,0.7878,0.9127,0.9127,0.9822,-0.0399,0.2097,0.3139,0.325,-0.0399,1.4429999999999998,1.94,2.58937,2.9540800000000003
-2.2,-44.0,,93,0.5563,0.6202,0.6804,0.5563,0.5563,0.6083,0.6202,0.6804,0.4815,0.7391,0.846,0.846,0.9549,-0.0748,0.1308,0.2258,0.2745,-0.0748,1.68,2.22,2.52424,2.88376
-2.2,-43.8,,95,0.5476,0.6148,0.6507,0.5476,0.5476,0.5985,0.6148,0.6507,0.4799,0.7724,0.8271,0.8271,0.9422,-0.0677,0.1739,0.2123,0.2915,-0.0677,1.727,2.2319999999999998,2.43687,2.82041
-2.2,-43.6,,100,0.5013,0.5754,0.6176,0.5013,0.5013,0.5577,0.5754,0.6176,0.4641,0.7616,0.8379,0.8379,0.9031,-0.0372,0.2039,0.2625,0.2855,-0.0372,1.79,2.35,2.15971,2.51022
-2.2,-43.4,,95,0.501,0.5722,0.675,0.501,0.501,0.5646,0.5722,0.675,0.4401,0.7333,0.773,0.773,0.8395,-0.0609,0.1687,0.2008,0.1645,-0.0609,1.897,2.529,2.05562,2.39474
-2.2,-43.2,,93,0.4975,0.5637,0.6439,0.4975,0.4975,0.5564,0.5637,0.6439,0.4773,0.7753,0.8189,0.8189,0.894,-0.0202,0.2189,0.2552,0.2501,-0.0202,2.026,2.618,1.91028,2.2294799999999997
-2.2,-43.0,,86,0.4811,0.5489,0.6476,0.4811,0.4811,0.5295,0.5489,0.6476,0.4745,0.731,0.7961,0.7961,1.0,-0.0066,0.2015,0.2472,0.3524,-0.0066,2.0124999999999997,2.6375,1.8287,2.147275
-2.2,-42.8,,93,0.4748,0.5345,0.6424,0.4748,0.4748,0.5274,0.5345,0.6424,0.4795,0.7694,0.8158,0.8158,0.9918,0.0047,0.242,0.2813,0.3494,0.0047,2.09,2.7,1.7456800000000001,2.03156
-2.2,-42.6,,93,0.4801,0.5665,0.6644,0.4801,0.4801,0.536,0.5665,0.6644,0.4628,0.7517,0.772,0.772,0.9795,-0.0173,0.2157,0.2055,0.3151,-0.0173,2.186,2.861999999999999,1.67396,1.9596999999999998
-2.0,-44.4,,91,0.4774,0.5382,0.5909,0.4774,0.4774,0.5274,0.5382,0.5909,0.4592,0.7627,0.8638,0.8638,1.0,-0.0182,0.2353,0.3256,0.4091,-0.0182,1.06,1.6150000000000002,2.66555,3.01695
-2.0,-44.2,,86,0.5592,0.6326,0.6895,0.5592,0.5592,0.6143,0.6326,0.6895,0.4901,0.7584,0.9086,0.9086,1.0,-0.0691,0.1441,0.276,0.3105,-0.0691,1.5925,2.18,2.600725,2.936325
-2.0,-44.0,,94,0.5836,0.6597,0.7161,0.5836,0.5836,0.6418,0.6597,0.7161,0.4874,0.7459,0.8716,0.8716,1.0,-0.0962,0.1041,0.2119,0.2839,-0.0962,1.8565,2.4935,2.444325,2.82281
-2.0,-43.8,,94,0.5697,0.647,0.7086,0.5697,0.5697,0.628,0.647,0.7086,0.4854,0.7789,0.8382,0.8382,1.0,-0.0843,0.1509,0.1912,0.2914,-0.0843,1.95,2.5769999999999995,2.300195,2.662635
-2.0,-43.6,,91,0.5435,0.6166,0.684,0.5435,0.5435,0.5968,0.6166,0.684,0.4923,0.7932,0.8681,0.8681,1.0,-0.0512,0.1964,0.2515,0.316,-0.0512,2.0149999999999997,2.62,2.1205499999999997,2.45865
-2.0,-43.4,,92,0.5258,0.5997,0.6696,0.5258,0.5258,0.5819,0.5997,0.6696,0.4565,0.7511,0.7744,0.7744,1.0,-0.0693,0.1692,0.1747,0.3304,-0.0693,2.12,2.797,1.952875,2.27801
-2.0,-43.2,,87,0.5056,0.5729,0.6663,0.5056,0.5056,0.5611,0.5729,0.6663,0.4827,0.7593,0.8,0.8,1.0,-0.0229,0.1982,0.2271,0.3337,-0.0229,2.14,2.767,1.81971,2.14153
-2.0,-43.0,,89,0.491,0.5725,0.6726,0.491,0.491,0.5455,0.5725,0.6726,0.472,0.7348,0.7832,0.7832,1.0,-0.019,0.1893,0.2107,0.3274,-0.019,2.17,2.848,1.71402,2.0252799999999995
-1.8,-44.4,,96,0.4837,0.5572,0.5959,0.4837,0.4837,0.5441,0.5572,0.5959,0.4296,0.7311,0.8036,0.8036,0.9896,-0.0541,0.187,0.2464,0.3937,-0.0541,1.14,1.7575,2.6563499999999998,3.01835
-1.8,-44.2,,90,0.5695,0.6456,0.6977,0.5695,0.5695,0.6284,0.6456,0.6977,0.4847,0.7598,0.8535,0.8535,1.0,-0.0848,0.1314,0.2079,0.3023,-0.0848,1.7145,2.3555,2.523055,2.8745
-1.6,-44.6,,102,0.4818,0.5283,0.5734,0.4818,0.4818,0.5143,0.5283,0.5734,0.4267,0.7111,0.8454,0.8454,0.9984,-0.0551,0.1968,0.3171,0.425,-0.0551,0.9305000000000001,1.4989999999999997,2.7235799999999997,3.1017349999999997
-1.6,-44.4,,103,0.4747,0.557,0.594,0.4747,0.4747,0.5342,0.557,0.594,0.441,0.729,0.859,0.859,0.9867,-0.0337,0.1948,0.302,0.3927,-0.0337,1.21,1.79,2.5514200000000002,2.9393100000000003
-1.6,-44.2,,96,0.5454,0.6281,0.6596,0.5454,0.5454,0.5988,0.6281,0.6596,0.4632,0.7218,0.7924,0.7924,0.9264,-0.0822,0.123,0.1643,0.2668,-0.0822,1.74,2.36,2.4065250000000002,2.7634499999999997
-1.4,-48.6,,100,0.4977,0.5,0.5,0.4977,0.4977,0.5,0.5,0.5,0.4463,0.7148,0.8722,0.8722,0.9859,-0.0514,0.2148,0.3722,0.4859,-0.0514,0.2,0.34,2.946555,3.42665
-1.4,-45.2,,95,0.505,0.5385,0.5769,0.505,0.505,0.5121,0.5385,0.5769,0.4375,0.6557,0.7357,0.7357,1.0,-0.0675,0.1436,0.1972,0.4231,-0.0675,0.957,1.45,3.44082,4.18569
-1.4,-45.0,,93,0.5042,0.5315,0.5549,0.5042,0.5042,0.5165,0.5315,0.5549,0.4592,0.6999,0.7692,0.7692,0.9578,-0.045,0.1834,0.2377,0.4029,-0.045,0.956,1.4119999999999997,3.54288,4.21388
-1.4,-44.8,,104,0.4957,0.5663,0.6099,0.4957,0.4957,0.547,0.5663,0.6099,0.4192,0.7102,0.8324,0.8324,1.0,-0.0765,0.1632,0.2661,0.3901,-0.0765,1.11,1.6624999999999996,2.755375,3.1677299999999997
-1.4,-44.6,,102,0.4653,0.5451,0.7002,0.4653,0.4653,0.5151,0.5451,0.7002,0.4362,0.7402,0.8874,0.8874,1.0,-0.0291,0.2251,0.3423,0.2998,-0.0291,1.15,1.6694999999999998,2.55228,2.945025
-1.4,-44.4,,104,0.5054,0.5865,0.6274,0.5054,0.5054,0.5624,0.5865,0.6274,0.4339,0.7045,0.8334,0.8334,0.9244,-0.0715,0.1421,0.2469,0.297,-0.0715,1.52,2.13,2.426745,2.8031800000000002
-1.2,-48.6,,85,0.4895,0.5,0.5,0.4895,0.4895,0.5,0.5,0.5,0.4676,0.7507,0.8944,0.8944,1.0,-0.0219,0.2507,0.3944,0.5,-0.0219,0.29,0.45,2.8266,3.2494
-1.2,-45.6,,87,0.5079,0.541,0.5714,0.5079,0.5079,0.5319,0.541,0.5714,0.4869,0.7017,0.7346,0.7346,0.983,-0.021,0.1698,0.1936,0.4116,-0.021,1.053,1.464,3.9966500000000003,4.72399
-1.2,-45.4,,95,0.5547,0.62,0.652,0.5547,0.5547,0.6097,0.62,0.652,0.4777,0.7603,0.8224,0.8224,0.9984,-0.077,0.1506,0.2024,0.3464,-0.077,1.5070000000000001,2.04,2.6438900000000003,3.0714900000000003
-1.2,-45.2,,91,0.5611,0.6269,0.6667,0.5611,0.5611,0.6076,0.6269,0.6667,0.4747,0.7233,0.8258,0.8258,0.9837,-0.0864,0.1157,0.1989,0.317,-0.0864,1.51,2.025,2.6957,3.1017
-1.2,-45.0,,91,0.543,0.6115,0.6631,0.543,0.543,0.5989,0.6115,0.6631,0.4604,0.7431,0.7894,0.7894,0.9843,-0.0826,0.1442,0.1779,0.3212,-0.0826,1.5150000000000001,2.06,2.6086,2.9928
-1.2,-44.8,,93,0.5557,0.6436,0.682,0.5557,0.5557,0.6218,0.6436,0.682,0.4428,0.7388,0.7871,0.7871,0.9726,-0.1129,0.117,0.1435,0.2906,-0.1129,1.666,2.3399999999999994,2.50968,2.89614
-1.2,-44.6,,98,0.534,0.6237,0.6484,0.534,0.534,0.6068,0.6237,0.6484,0.4319,0.7479,0.8249,0.8249,0.953,-0.1021,0.1411,0.2012,0.3046,-0.1021,1.68,2.3615,2.40196,2.78041
-1.0,-48.4,,89,0.4972,0.5,0.5,0.4972,0.4972,0.5,0.5,0.5,0.4296,0.6907,0.8165,0.8165,0.9895,-0.0676,0.1907,0.3165,0.4895,-0.0676,0.54,0.7859999999999999,2.9435000000000002,3.42002
-1.0,-46.0,,98,0.5111,0.5574,0.5989,0.5111,0.5111,0.55,0.5574,0.5989,0.4485,0.7358,0.8009,0.8009,1.0,-0.0626,0.1858,0.2435,0.4011,-0.0626,1.2085,1.6444999999999996,2.7846,3.23445
-1.0,-45.8,,100,0.5449,0.6023,0.6475,0.5449,0.5449,0.5891,0.6023,0.6475,0.4618,0.7385,0.817,0.817,1.0,-0.0831,0.1494,0.2147,0.3525,-0.0831,1.42,1.91,2.6978750000000002,3.15138
-1.0,-45.6,,97,0.5647,0.6299,0.6503,0.5647,0.5647,0.6117,0.6299,0.6503,0.4768,0.7253,0.835,0.835,0.9652,-0.0879,0.1136,0.2051,0.3149,-0.0879,1.57,2.0559999999999996,2.64952,3.0824599999999998
-1.0,-45.4,,92,0.5743,0.6349,0.6675,0.5743,0.5743,0.6219,0.6349,0.6675,0.4769,0.7326,0.8065,0.8065,0.987,-0.0974,0.1107,0.1716,0.3195,-0.0974,1.68,2.2,2.594435,3.00426
-1.0,-45.2,,91,0.5598,0.6308,0.6677,0.5598,0.5598,0.6135,0.6308,0.6677,0.4849,0.7497,0.8354,0.8354,0.9998,-0.0749,0.1362,0.2046,0.3321,-0.0749,1.65,2.175,2.5519499999999997,2.9339500000000003
-1.0,-45.0,,94,0.5429,0.6234,0.6636,0.5429,0.5429,0.6078,0.6234,0.6636,0.4654,0.7479,0.821,0.821,0.9935,-0.0775,0.1401,0.1976,0.3299,-0.0775,1.6265,2.2544999999999997,2.47797,2.852065
-1.0,-44.8,,100,0.518,0.6038,0.6479,0.518,0.518,0.5924,0.6038,0.6479,0.4401,0.76,0.8473,0.8473,0.9648,-0.0779,0.1676,0.2435,0.3169,-0.0779,1.63,2.2925,2.36198,2.74172
-1.0,-44.6,,94,0.4974,0.5805,0.6166,0.4974,0.4974,0.5693,0.5805,0.6166,0.4281,0.755,0.8213,0.8213,0.9392,-0.0693,0.1857,0.2408,0.3226,-0.0693,1.66,2.3634999999999997,2.243765,2.614265
-0.8,-48.4,,86,0.4993,0.5,0.5,0.4993,0.4993,0.5,0.5,0.5,0.4429,0.7183,0.7813,0.7813,1.0,-0.0564,0.2183,0.2813,0.5,-0.0564,0.73,0.9875,3.020675,3.4739750000000003
-0.8,-48.2,,84,0.4999,0.5,0.5,0.4999,0.4999,0.5,0.5,0.5,0.4201,0.7216,0.77,0.77,1.0,-0.0798,0.2216,0.27,0.5,-0.0798,0.61,0.87,3.0509,3.5401
-0.8,-46.6,,104,0.5333,0.5855,0.6227,0.5333,0.5333,0.5753,0.5855,0.6227,0.4224,0.7484,0.7782,0.7782,1.0,-0.1109,0.1731,0.1927,0.3773,-0.1109,1.31,1.767,2.835945,3.32049
-0.8,-46.4,,95,0.5422,0.5998,0.652,0.5422,0.5422,0.5882,0.5998,0.652,0.4281,0.7182,0.7964,0.7964,1.0,-0.1141,0.13,0.1966,0.348,-0.1141,1.39,1.8659999999999999,2.77068,3.21467
-0.8,-46.2,,98,0.5101,0.5689,0.6209,0.5101,0.5101,0.5578,0.5689,0.6209,0.4242,0.7116,0.8335,0.8335,1.0,-0.0859,0.1538,0.2646,0.3791,-0.0859,1.2485,1.7314999999999998,2.739865,3.153365
-0.8,-46.0,,96,0.5346,0.6,0.641,0.5346,0.5346,0.5925,0.6,0.641,0.4417,0.7582,0.8275,0.8275,1.0,-0.0929,0.1657,0.2275,0.359,-0.0929,1.42,1.92,2.662325,3.097025
-0.8,-45.8,,95,0.5489,0.623,0.6599,0.5489,0.5489,0.6044,0.623,0.6599,0.4529,0.7673,0.8216,0.8216,0.9968,-0.096,0.1629,0.1986,0.3369,-0.096,1.5670000000000002,2.05,2.5876200000000003,3.02196
-0.8,-45.6,,96,0.5436,0.6113,0.6416,0.5436,0.5436,0.5932,0.6113,0.6416,0.4681,0.7119,0.8144,0.8144,0.9459,-0.0755,0.1187,0.2031,0.3043,-0.0755,1.6,2.105,2.515325,2.9381749999999998
-0.8,-45.4,,90,0.5315,0.5958,0.607,0.5315,0.5315,0.577,0.5958,0.607,0.4724,0.6984,0.8275,0.8275,0.9157,-0.0591,0.1214,0.2317,0.3087,-0.0591,1.6045,2.1,2.462665,2.866695
-0.6,-48.4,,90,0.5003,0.5,0.511,0.5003,0.5003,0.5,0.5,0.511,0.4699,0.7645,0.8258,0.8258,1.0,-0.0304,0.2645,0.3258,0.489,-0.0304,0.92,1.2065,3.07459,3.5456399999999997
-0.6,-48.2,,86,0.4986,0.5032,0.5165,0.4986,0.4986,0.5,0.5032,0.5165,0.4429,0.732,0.8545,0.8545,1.0,-0.0557,0.232,0.3513,0.4835,-0.0557,0.95,1.2575,2.959175,3.4356
-0.6,-48.0,,89,0.4974,0.5,0.5,0.4974,0.4974,0.5,0.5,0.5,0.4178,0.6952,0.8529,0.8529,1.0,-0.0796,0.1952,0.3529,0.5,-0.0796,0.794,1.14,2.9379399999999998,3.45606
