grid_lat,grid_lon,thr_hs_pct,thr_zos_pct,thr_hs_abs,thr_zos_abs,zos_mean,hat_m,n_hs_episodes,n_zos_episodes,n_candidate_events,n_rejected_by_hat,compound_count_total,compound_count_annual_mean,mean_overlap_duration,p95_overlap_duration,max_overlap_duration,mean_full_criterion_duration,p95_full_criterion_duration,mean_compound_intensity_norm,p95_compound_intensity_norm,max_compound_intensity_norm,mean_integrated_severity,p95_integrated_severity,max_integrated_severity,hs_max,hs_q70,hs_q90,hs_q99,hs_valid_days,zos_q99,zos_peak_month,zos_annual_range_m,zos_std_m,zos_seasonal_variance_fraction,zos_corr_with_offshore,zos_anomaly_corr_with_offshore,offshore_reference_offset_deg,seafloor_elevation_m,Hazard_Index_current,point_key,municipalities_served,n_municipalities_served
-31.39999961853028,-50.600006103515625,0.7,0.99,2.36,0.387117,0.097127,0.38644,1113,85,81,4,77,2.33,1.45,3.0,5.0,1.44,3.0,0.4064,0.7397,0.853,0.5886,1.4448,2.1135,7.87,2.359999895095825,3.0,4.329999923706055,12053,0.38711726427078247,6.0,0.10680552,0.10129553,0.12369329,0.100140985105354,0.1378211978449692,2.0,-72.25,0.7178520114942529,-31.4|-50.6,,0
-31.200000762939453,-50.79998779296875,0.7,0.99,1.93,0.578968,0.093651,0.380958,1119,93,88,0,88,2.67,1.33,2.0,5.0,1.33,2.0,0.5036,0.8287,0.9124,0.6833,1.5768,2.7814,5.92,1.9299999475479126,2.4100000858306885,3.324799928665157,12053,0.5789676141738876,6.0,0.17154194,0.17199865,0.11469221,0.056212301065535535,0.09609341892331784,2.0,-16.25,0.8261153731238358,-31.2|-50.8,Tavares,1
-31.200000762939453,-50.600006103515625,0.7,0.99,2.09,0.473308,0.095343,0.387122,1125,92,84,0,84,2.55,1.38,3.0,5.0,1.38,3.0,0.4266,0.7412,0.8694,0.6058,1.4278,2.3451,6.26,2.0899999141693115,2.609999895095825,3.640000104904175,12053,0.4733083927631378,6.0,0.14075324,0.12971927,0.1322952,0.06404864735492032,0.10460755600812104,2.0,-50.5,0.7635681394776618,-31.2|-50.6,,0
-31.200000762939453,-50.399993896484375,0.7,0.99,2.32,0.364967,0.104889,0.39104,1115,85,80,7,73,2.21,1.49,3.0,5.0,1.41,3.0,0.3606,0.6913,0.7622,0.5288,1.3125,2.2906,7.03,2.319999933242798,2.930000066757202,4.174799957275386,12053,0.36496666789054866,6.0,0.08905387,0.092355035,0.10500339,0.1227851917133979,0.1599482405923126,2.0,-85.75,0.6648316944356568,-31.2|-50.4,,0
-31.0,-50.600006103515625,0.7,0.99,1.93,0.546302,0.09754,0.388655,1109,92,80,0,80,2.42,1.35,3.0,4.0,1.35,3.0,0.4454,0.7617,0.8266,0.6069,1.4074,2.1504,5.41,1.9299999475479126,2.4000000953674316,3.3299999237060547,12053,0.5463022065162656,6.0,0.16134432,0.15428782,0.12622564,0.07388168392046408,0.12512302531169178,2.0,-21.75,0.7433268744068333,-31.0|-50.6,Mostardas,1
-31.0,-50.399993896484375,0.7,0.99,2.19,0.445466,0.102053,0.392952,1123,91,83,0,83,2.52,1.39,3.0,5.0,1.39,3.0,0.3956,0.703,0.824,0.5556,1.3359,2.0927,6.21,2.190000057220459,2.7300000190734863,3.799999952316284,12053,0.44546595692634566,6.0,0.12550662,0.11684806,0.13155247,0.08946105397507972,0.14206760028600596,2.0,-55.0,0.7313399636191079,-31.0|-50.4,,0
-31.0,-50.20001220703125,0.7,0.99,2.4,0.354679,0.107627,0.39588,1119,86,80,14,66,2.0,1.52,3.75,5.0,1.41,3.0,0.3679,0.6781,0.7471,0.5268,1.2875,2.1868,7.26,2.4000000953674316,3.02799997329713,4.320000171661377,12053,0.3546785342693326,6.0,0.07965906,0.088915095,0.09169206,0.14756581513441214,0.18798661922255236,2.0,-92.0,0.6272968733523147,-31.0|-50.2,,0
-30.799999237060547,-50.399993896484375,0.7,0.99,1.99,0.522757,0.102161,0.395301,1117,91,83,0,83,2.52,1.34,2.9,4.0,1.34,2.9,0.4225,0.7265,0.8151,0.5753,1.3903,2.1165,5.69,1.9900000095367432,2.4800000190734863,3.4148000812530475,12053,0.5227573275566095,6.0,0.15294859,0.14434133,0.13097908,0.10637603923737293,0.18019533509808588,2.0,-26.75,0.7419433679566945,-30.8|-50.4,,0
-30.799999237060547,-50.20001220703125,0.7,0.99,2.27,0.431327,0.103453,0.398879,1106,87,78,0,78,2.36,1.46,3.0,5.0,1.45,3.0,0.3972,0.7089,0.8006,0.5611,1.4264,2.0255,6.76,2.2699999809265137,2.8499999046325684,3.9748000240325885,12053,0.43132688522338847,6.0,0.12134004,0.11405173,0.13081482,0.11645937023124069,0.1865270557375541,2.0,-57.5,0.7082586382649655,-30.8|-50.2,,0
-30.600000381469727,-50.399993896484375,0.7,0.99,1.57,0.569709,0.104434,0.39741,1117,94,68,0,68,2.06,1.22,2.0,3.0,1.22,2.0,0.3934,0.6439,0.6819,0.4697,1.106,1.3314,3.96,1.5700000524520874,1.940000057220459,2.640000104904175,12053,0.5697091126441955,6.0,0.16189563,0.1614999,0.12059698,0.16441739865093116,0.2615849781406145,2.0,-5.01493,0.6069798147562305,-30.6|-50.4,,0
-30.600000381469727,-50.20001220703125,0.7,0.99,2.03,0.501684,0.102945,0.404066,1113,89,80,0,80,2.42,1.4,3.0,4.0,1.4,3.0,0.4078,0.6976,0.7912,0.5596,1.3158,1.9802,5.67,2.0299999713897705,2.5299999713897705,3.4800000190734863,12053,0.5016837620735167,6.0,0.14799175,0.13779362,0.1358423,0.13481575722052846,0.22510611338522432,2.0,-25.25,0.7178679391191255,-30.6|-50.2,,0
-30.600000381469727,-50.0,0.7,0.99,2.3,0.413882,0.106092,0.406059,1113,90,82,1,81,2.45,1.41,3.0,4.0,1.41,3.0,0.385,0.6812,0.7921,0.5296,1.3712,1.9431,6.78,2.299999952316284,2.890000104904175,4.039999961853027,12053,0.41388226509094217,6.0,0.11591895,0.1086195,0.13167907,0.14257675586711,0.22866061833749718,2.0,-60.0,0.706928956202327,-30.6|-50.0,,0
-30.39999961853028,-50.20001220703125,0.7,0.99,1.7,0.537201,0.1047,0.412557,1096,93,75,0,75,2.27,1.32,3.0,4.0,1.32,3.0,0.3751,0.6342,0.7234,0.4865,1.1241,1.7398,4.23,1.7000000476837158,2.0999999046325684,2.799999952316284,12053,0.5372010993957513,6.0,0.15696886,0.150425,0.13099624,0.1865974001680609,0.2912768073536548,2.0,-18.0,0.6524806451896376,-30.4|-50.2,Palmares do Sul,1
-30.39999961853028,-50.0,0.7,0.99,2.11,0.474951,0.106848,0.413877,1093,91,83,0,83,2.52,1.36,3.0,5.0,1.36,3.0,0.3942,0.6959,0.7955,0.528,1.3178,2.045,5.67,2.109999895095825,2.619999885559082,3.5847999191284137,12053,0.474951021671295,6.0,0.139045,0.125007,0.14432092,0.15471966718844302,0.2568291748727956,2.0,-38.25,0.7164844326689868,-30.4|-50.0,,0
-30.39999961853028,-49.79998779296875,0.7,0.99,2.35,0.395837,0.104427,0.413275,1081,88,82,4,78,2.36,1.42,3.0,4.0,1.41,3.0,0.3898,0.6695,0.7904,0.5338,1.4743,1.8758,6.76,2.3499999046325684,2.9700000286102295,4.204799919128414,12053,0.395836933851242,6.0,0.109145805,0.1032262,0.12779534,0.15506553082246644,0.24441088990016444,2.0,-63.25,0.6935645804773455,-30.4|-49.8,,0
-30.200000762939453,-50.0,0.7,0.99,1.93,0.50421,0.105923,0.423298,1071,91,83,0,83,2.52,1.33,2.0,4.0,1.33,2.0,0.3754,0.6874,0.7564,0.4869,1.2184,1.8195,4.99,1.9299999475479126,2.4000000953674316,3.25,12053,0.5042095327377316,6.0,0.14954638,0.13563512,0.14398308,0.17117064977139226,0.2792997626283984,2.0,-27.0,0.694362609406306,-30.2|-50.0,Balneário Pinhal; Cidreira,2
-30.200000762939453,-49.79998779296875,0.7,0.99,2.23,0.438044,0.103083,0.421627,1073,88,81,1,80,2.42,1.43,3.0,4.0,1.43,3.0,0.3996,0.7047,0.8193,0.546,1.4661,1.9266,6.14,2.2300000190734863,2.799999952316284,3.869999885559082,12053,0.43804394960403387,6.0,0.12900174,0.11530361,0.14469405,0.1448826136808217,0.24629818817771665,2.0,-48.0,0.7105478224190657,-30.2|-49.8,,0
-30.0,-50.0,0.7,0.99,1.69,0.527055,0.1054,0.431692,1066,92,71,0,71,2.15,1.32,2.0,4.0,1.32,2.0,0.3622,0.6157,0.7068,0.4684,1.1207,1.6539,4.74,1.690000057220459,2.0999999046325684,2.809999942779541,12053,0.5270546674728394,6.0,0.15720382,0.14625596,0.13977437,0.180976189476591,0.2857581380966691,2.0,-27.25,0.6219050977187247,-30.0|-50.0,Imbé; Osório; Tramandaí; Xangri-lá,4
-30.0,-49.79998779296875,0.7,0.99,2.11,0.471376,0.101242,0.430222,1056,86,80,1,79,2.39,1.39,3.0,4.0,1.39,3.0,0.4052,0.7401,0.8171,0.5518,1.3549,1.9447,5.74,2.109999895095825,2.640000104904175,3.619999885559082,12053,0.4713757312297819,6.0,0.14186534,0.12605625,0.14845516,0.1397801782732095,0.24203084810855155,2.0,-38.5,0.7084613035607578,-30.0|-49.8,,0
-29.799999237060547,-49.79998779296875,0.7,0.99,1.94,0.502901,0.100544,0.438053,1032,90,82,0,82,2.49,1.37,2.95,5.0,1.37,2.95,0.399,0.7283,0.7747,0.5365,1.3482,2.0132,5.26,1.940000057220459,2.430000066757202,3.299999952316284,12053,0.502901380062103,6.0,0.15316562,0.1387842,0.14578108,0.14559860968412305,0.24103496635772326,2.0,-31.25,0.7158511722731906,-29.8|-49.8,,0
-29.799999237060547,-49.600006103515625,0.7,0.99,2.18,0.444113,0.096261,0.435056,1037,87,81,1,80,2.42,1.43,3.0,5.0,1.43,3.0,0.4183,0.7144,0.8359,0.5751,1.6733,2.0526,6.01,2.180000066757202,2.740000009536743,3.8299999237060547,12053,0.4441129398345947,6.0,0.1366036,0.120104216,0.15134978,0.11369502083873646,0.20705954865679888,2.0,-43.0,0.7262107191816936,-29.8|-49.6,,0
-29.600000381469727,-49.79998779296875,0.7,0.99,1.71,0.537439,0.100793,0.444409,1029,93,80,0,80,2.42,1.3,2.0,4.0,1.3,2.0,0.3832,0.6703,0.7209,0.4995,1.2216,1.8212,4.88,1.7100000381469727,2.140000104904175,2.9100000858306885,12053,0.53743891954422,6.0,0.16270985,0.15264104,0.13880374,0.16773631431472583,0.250877986286022,2.0,-25.0,0.6855194822313615,-29.6|-49.8,Arroio do Sal; Capão da Canoa; Terra de Areia,3
-29.600000381469727,-49.600006103515625,0.7,0.99,2.06,0.481749,0.09474,0.44245,1033,88,80,0,80,2.42,1.4,3.0,5.0,1.4,3.0,0.4251,0.7466,0.8023,0.5791,1.4209,2.1112,5.8,2.059999942779541,2.5799999237060547,3.5247999763488727,12053,0.48174897074699363,6.0,0.15099254,0.1337623,0.1513826,0.11812496162146718,0.2016354174369015,2.0,-35.0,0.728363694681711,-29.6|-49.6,,0
-29.600000381469727,-49.399993896484375,0.7,0.99,2.24,0.424741,0.093312,0.439253,1045,87,80,2,78,2.36,1.45,3.0,5.0,1.42,3.0,0.4168,0.6865,0.8417,0.586,1.7398,1.974,6.49,2.240000009536743,2.8299999237060547,3.990000009536743,12053,0.42474142432212736,6.0,0.12799287,0.1141931,0.14739321,0.08846349410216711,0.17279978236055724,2.0,-52.0,0.7216609107525748,-29.6|-49.4,,0
-29.39999961853028,-49.600006103515625,0.7,0.99,1.89,0.524958,0.096182,0.44899,1019,90,78,0,78,2.36,1.36,3.0,5.0,1.36,3.0,0.4072,0.6988,0.7583,0.5567,1.3862,2.0381,5.15,1.8899999856948853,2.3479999065399277,3.2300000190734863,12053,0.524957957267761,6.0,0.16367677,0.14997053,0.14472573,0.14018396692517263,0.2061964156351233,2.0,-20.75,0.705890365214946,-29.4|-49.6,Passo de Torres; Torres,2
-29.39999961853028,-49.399993896484375,0.7,0.99,2.12,0.467442,0.090965,0.445521,1035,87,78,0,78,2.36,1.42,3.0,5.0,1.42,3.0,0.4206,0.7294,0.8164,0.5875,1.628,2.0892,5.84,2.119999885559082,2.6600000858306885,3.704800043106075,12053,0.4674419891834257,6.0,0.14795297,0.129504,0.15500684,0.09053509661870958,0.16410064083139303,2.0,-37.25,0.7224682765650815,-29.4|-49.4,,0
-29.39999961853028,-49.20001220703125,0.7,0.99,2.27,0.409275,0.0926,0.441797,1033,87,82,2,80,2.42,1.45,3.0,5.0,1.4,3.0,0.4088,0.6626,0.8459,0.5577,1.6463,1.8978,6.39,2.2699999809265137,2.859999895095825,4.079999923706055,12053,0.40927539229392984,6.0,0.11731766,0.108579196,0.13783056,0.07312275774314886,0.1501861169546725,2.0,-56.75,0.7168452757566172,-29.4|-49.2,,0
-29.200000762939453,-49.399993896484375,0.7,0.99,1.99,0.513148,0.090743,0.449673,1020,88,80,0,80,2.42,1.38,3.0,5.0,1.38,3.0,0.4134,0.7021,0.7948,0.5708,1.4756,2.1418,5.54,1.9900000095367432,2.4700000286102295,3.4100000858306885,12053,0.5131478571891783,6.0,0.16382387,0.14675482,0.15046519,0.11481350398405418,0.1719453065087153,2.0,-23.25,0.7238962705191747,-29.2|-49.4,Balneário Gaivota,1
-29.200000762939453,-49.20001220703125,0.7,0.99,2.16,0.452147,0.087951,0.446082,1016,87,81,1,80,2.42,1.43,3.0,5.0,1.43,3.0,0.4201,0.7156,0.8322,0.5887,1.5805,2.0727,6.13,2.1600000858306885,2.700000047683716,3.7895999622344885,12053,0.4521472048759453,6.0,0.14083824,0.12430087,0.15286006,0.07584374404753065,0.1484756324684482,2.0,-48.0,0.7335308358817533,-29.2|-49.2,,0
-29.200000762939453,-49.0,0.7,0.99,2.3,0.390634,0.095278,0.443349,1016,86,82,5,77,2.33,1.45,3.0,5.0,1.39,3.0,0.4033,0.6542,0.8479,0.5522,1.6035,1.8164,6.66,2.299999952316284,2.9000000953674316,4.144799976348873,12053,0.3906341958045959,6.0,0.10436665,0.10186265,0.12316158,0.07767482551937765,0.15137836642367022,2.0,-60.0,0.698259934444093,-29.2|-49.0,,0
-29.0,-49.399993896484375,0.7,0.99,1.71,0.564854,0.092442,0.449269,1000,89,77,0,77,2.33,1.36,2.2,5.0,1.36,2.2,0.4175,0.6689,0.7675,0.5663,1.3725,2.0871,5.06,1.7100000381469727,2.119999885559082,2.9600000381469727,12053,0.56485401391983,6.0,0.17507389,0.16689618,0.13600193,0.15841206504578623,0.2045834408717367,2.0,-23.5,0.705849173081655,-29.0|-49.4,Balneário Arroio do Silva,1
-29.0,-49.20001220703125,0.7,0.99,1.99,0.501091,0.085944,0.447561,1029,87,79,0,79,2.39,1.41,3.0,5.0,1.41,3.0,0.4273,0.7058,0.8151,0.6093,1.6564,2.2136,5.57,1.9900000095367432,2.4800000190734863,3.4600000381469727,12053,0.5010913395881647,6.0,0.16070677,0.14328998,0.15198518,0.10057807380729672,0.1665590223353672,2.0,-25.25,0.7394103263735105,-29.0|-49.2,Araranguá; Balneário Rincão,2
-29.0,-49.0,0.7,0.99,2.16,0.435328,0.088502,0.445677,1018,85,79,2,77,2.33,1.49,3.0,5.0,1.49,3.0,0.4277,0.707,0.8436,0.6147,1.5644,2.1035,6.09,2.1600000858306885,2.7200000286102295,3.8399999141693115,12053,0.4353282177448269,6.0,0.13080618,0.11838749,0.1451121,0.07726910165755387,0.15599706770090985,2.0,-53.5,0.7319001766318675,-29.0|-49.0,,0
-29.0,-48.79998779296875,0.7,0.99,2.29,0.378113,0.097313,0.443778,1017,86,82,7,75,2.27,1.48,3.0,5.0,1.37,3.0,0.4012,0.6573,0.8302,0.5594,1.5887,2.4503,6.68,2.2899999618530273,2.9200000762939453,4.159999847412109,12053,0.37811313390731793,6.0,0.09265174,0.096324846,0.10617349,0.09757568794609463,0.16486296688471141,2.0,-67.75,0.691718623677458,-29.0|-48.8,,0
-29.0,-48.600006103515625,0.7,0.99,2.38,0.322592,0.105334,0.442453,1005,89,84,28,56,1.7,1.52,3.25,5.0,1.36,2.25,0.3727,0.6207,0.7254,0.5106,1.1931,2.2781,7.13,2.380000114440918,3.059999942779541,4.440000057220459,12053,0.32259231448173475,6.0,0.054208986,0.078206815,0.055916928,0.15713237327906335,0.18896817575760141,2.0,-92.5,0.5664939892439101,-29.0|-48.6,,0
-28.799999237060547,-49.0,0.7,0.99,1.94,0.506818,0.083165,0.445228,1038,86,80,0,80,2.42,1.44,3.0,5.0,1.44,3.0,0.4543,0.7367,0.8408,0.6574,1.7038,2.3011,5.69,1.940000057220459,2.468000030517589,3.440000057220459,12053,0.5068177604675292,6.0,0.16188592,0.14686002,0.14759733,0.09215889440525492,0.17390791655981808,2.0,-37.0,0.7705081900945552,-28.8|-49.0,Jaguaruna,1
-28.799999237060547,-48.79998779296875,0.7,0.99,2.15,0.432148,0.087761,0.444728,1018,84,78,1,77,2.33,1.51,3.0,5.0,1.51,3.0,0.4394,0.6992,0.8436,0.6448,1.7116,2.0622,6.28,2.1500000953674316,2.740000009536743,3.890000104904175,12053,0.4321476256847377,6.0,0.1283885,0.119015306,0.13774236,0.08097422742697653,0.16276009957025547,2.0,-58.75,0.7481013172694998,-28.8|-48.8,,0
-28.799999237060547,-48.600006103515625,0.7,0.99,2.3,0.361943,0.097997,0.444776,1009,86,81,10,71,2.15,1.51,3.0,5.0,1.41,3.0,0.4057,0.6655,0.7851,0.5544,1.5631,1.833,6.71,2.299999952316284,2.9600000381469727,4.274800090789791,12053,0.36194341421127313,6.0,0.08481198,0.093445145,0.09286017,0.11461869689616694,0.17148530105353732,2.0,-76.5,0.6681940709691027,-28.8|-48.6,,0
-28.799999237060547,-48.399993896484375,0.7,0.99,2.38,0.308629,0.107444,0.444843,1030,89,86,38,48,1.45,1.58,3.0,5.0,1.33,2.65,0.3406,0.599,0.6784,0.476,1.2047,2.2499,7.06,2.380000114440918,3.0799999237060547,4.510000228881836,12053,0.3086290740966795,5.0,0.047780827,0.07384324,0.047420923,0.17138472602761368,0.18910725124102098,2.0,-102.75,0.5062040845020914,-28.8|-48.4,,0
-28.600000381469727,-48.79998779296875,0.7,0.99,1.91,0.511988,0.083504,0.441854,1050,86,79,0,79,2.39,1.46,3.0,5.0,1.46,3.0,0.4874,0.7746,0.8632,0.7171,1.8354,2.4165,5.8,1.909999966621399,2.450000047683716,3.4600000381469727,12053,0.5119880533218382,6.0,0.16124758,0.15037833,0.14035349,0.07968422706012773,0.16203845572480907,2.0,-49.5,0.7974330160989841,-28.6|-48.8,Laguna,1
-28.600000381469727,-48.600006103515625,0.7,0.99,2.114,0.41232,0.091288,0.446283,1028,84,78,2,76,2.3,1.53,3.0,5.0,1.5,3.0,0.4164,0.6935,0.7783,0.6084,1.6181,1.9662,6.3,2.113999891281124,2.7100000381469727,3.8499999046325684,12053,0.41231991887092495,6.0,0.11771661,0.11355394,0.124088556,0.08720002905108028,0.1591692087458995,2.0,-60.0,0.7233009068860067,-28.6|-48.6,,0
-28.600000381469727,-48.399993896484375,0.7,0.99,2.28,0.338439,0.102172,0.448277,1027,85,81,21,60,1.82,1.55,3.05,5.0,1.5,3.05,0.3854,0.6455,0.717,0.5683,1.4532,2.3787,6.58,2.2799999713897705,2.950000047683716,4.269999980926514,12053,0.33843925595283475,6.0,0.069062464,0.08578812,0.07135751,0.12836819040514597,0.16882580664757876,2.0,-85.5,0.618383994164997,-28.6|-48.4,,0
-28.39999961853028,-48.600006103515625,0.7,0.99,1.85,0.459957,0.088191,0.447478,1040,83,73,1,72,2.18,1.51,3.0,5.0,1.51,3.0,0.3787,0.6649,0.7213,0.5838,1.4817,1.9364,5.39,1.850000023841858,2.3399999141693115,3.200000047683716,12053,0.459956815242767,6.0,0.13900143,0.1305786,0.13428628,0.07726838708578258,0.15115468617378713,2.0,-47.5,0.6892267742275652,-28.4|-48.6,,0
-28.39999961853028,-48.399993896484375,0.7,0.99,2.17,0.375002,0.098764,0.451957,1027,83,78,7,71,2.15,1.55,3.0,5.0,1.48,3.0,0.3818,0.6713,0.7353,0.5502,1.503,1.8979,6.16,2.1700000762939453,2.809999942779541,3.990000009536743,12053,0.37500223875045774,6.0,0.09015964,0.098057754,0.09368535,0.09981027554340437,0.15409695076198565,2.0,-71.75,0.6659334466940842,-28.4|-48.4,,0
-28.200000762939453,-48.600006103515625,0.7,0.99,1.7,0.497254,0.087313,0.449557,1040,83,68,0,68,2.06,1.46,3.0,4.0,1.46,3.0,0.3652,0.6198,0.7343,0.5386,1.2111,1.7745,4.7,1.7000000476837158,2.140000104904175,2.9200000762939453,12053,0.4972542023658746,6.0,0.14816582,0.14149038,0.13322021,0.07669571086200341,0.14584507482630515,2.0,-33.25,0.6440648177440332,-28.2|-48.6,Imbituba,1
-28.200000762939453,-48.399993896484375,0.7,0.99,2.01,0.407737,0.096169,0.455688,1041,82,72,2,70,2.12,1.56,3.0,5.0,1.53,3.0,0.3664,0.6461,0.7836,0.5618,1.468,1.9354,5.45,2.009999990463257,2.5799999237060547,3.6047999000549273,12053,0.4077371668815612,6.0,0.10725455,0.1093535,0.10858165,0.08179593479109108,0.14133434385021543,2.0,-63.25,0.6669687423108018,-28.2|-48.4,,0
-28.200000762939453,-48.20001220703125,0.7,0.99,2.21,0.338121,0.104498,0.459175,1042,87,81,18,63,1.91,1.54,3.9,5.0,1.38,3.0,0.3537,0.6375,0.7173,0.4989,1.2424,1.8321,6.11,2.2100000381469727,2.869999885559082,4.090000152587891,12053,0.3381212973594664,6.0,0.06404121,0.08461247,0.06269093,0.11033215022249997,0.1450016390912793,2.0,-91.5,0.5966548692396921,-28.2|-48.2,,0
-28.0,-48.399993896484375,0.7,0.99,1.92,0.433193,0.09408,0.46389,1044,83,72,0,72,2.18,1.5,3.0,5.0,1.47,3.0,0.3543,0.6288,0.7656,0.5331,1.3022,1.9961,5.33,1.9199999570846558,2.4600000381469727,3.450000047683716,12053,0.43319337368011446,6.0,0.118369,0.118707664,0.11482096,0.07352768905910559,0.13171530739187123,2.0,-58.0,0.6619378097648424,-28.0|-48.4,Garopaba; Paulo Lopes,2
-28.0,-48.20001220703125,0.7,0.99,2.14,0.361206,0.103058,0.468105,1049,83,75,14,61,1.85,1.59,3.0,5.0,1.46,3.0,0.3731,0.6265,0.7581,0.5366,1.3066,1.9117,5.74,2.140000104904175,2.7799999713897705,3.9296000671386633,12053,0.36120599746704074,6.0,0.07575892,0.09235506,0.07272935,0.09508834226052522,0.13511702855437238,2.0,-82.0,0.6065299966606911,-28.0|-48.2,,0
-27.799999237060547,-48.399993896484375,0.7,0.99,1.75,0.45833,0.092964,0.476086,1043,84,70,0,70,2.12,1.41,3.0,4.0,1.4,3.0,0.323,0.5761,0.7223,0.4653,1.0058,1.8394,4.77,1.75,2.2300000190734863,3.0999999046325684,12053,0.458329952955246,6.0,0.12589358,0.12650916,0.117411666,0.07244516665091744,0.12740399875789588,2.0,-43.0,0.6150282083728777,-27.8|-48.4,Florianópolis; Palhoça; São José,3
-27.799999237060547,-48.20001220703125,0.7,0.99,2.05,0.382234,0.101687,0.481567,1056,85,75,11,64,1.94,1.53,3.0,5.0,1.41,3.0,0.3381,0.6148,0.7907,0.4853,1.1962,1.9265,5.37,2.049999952316284,2.640000104904175,3.7300000190734863,12053,0.3822341156005859,6.0,0.083996855,0.09850931,0.07904771,0.09081191758025353,0.13224998052926717,2.0,-73.75,0.5945430858729657,-27.8|-48.2,,0
-27.600000381469727,-48.399993896484375,0.7,0.99,1.49,0.480951,0.093046,0.492605,1050,87,71,0,71,2.15,1.28,2.0,3.0,1.27,2.0,0.301,0.5369,0.6689,0.4064,0.8836,1.7179,3.88,1.4900000095367432,1.899999976158142,2.5899999141693115,12053,0.4809505379199981,6.0,0.13093394,0.13444433,0.115654595,0.07992824269997284,0.13071515743388723,2.0,-32.5,0.5885339774684523,-27.6|-48.4,,0
-27.600000381469727,-48.20001220703125,0.7,0.99,1.98,0.401334,0.10046,0.500705,1055,83,72,8,64,1.94,1.53,3.0,5.0,1.41,3.0,0.3188,0.629,0.7634,0.4576,1.1017,1.9914,5.16,1.9800000190734863,2.549999952316284,3.569999933242798,12053,0.4013337910175321,6.0,0.09181662,0.10496865,0.08477294,0.09442335331102923,0.13585210399986627,2.0,-68.25,0.579633730535344,-27.6|-48.2,,0
-27.600000381469727,-48.0,0.7,0.99,2.16,0.334097,0.104667,0.501159,1059,85,77,22,55,1.67,1.53,3.0,5.0,1.31,2.3,0.3384,0.5844,0.7553,0.4613,1.1891,1.9119,5.8,2.1600000858306885,2.809999942779541,3.9748000240325885,12053,0.3340971207618709,6.0,0.059860557,0.082659535,0.057082042,0.1270564610907195,0.15212664958322877,2.0,-96.0,0.5347502328728602,-27.6|-48.0,,0
-27.39999961853028,-48.399993896484375,0.7,0.99,1.18,0.485302,0.096727,0.537301,1086,92,57,1,56,1.7,1.18,2.0,3.0,1.18,2.0,0.2655,0.516,0.57,0.327,0.6857,1.4676,3.0,1.1799999475479126,1.5,2.0199999809265137,12053,0.4853022170066831,6.0,0.12588811,0.13379048,0.10940055,0.10993089242463859,0.15740728363517342,2.0,19.338354,0.4676724137931035,-27.4|-48.4,Biguaçu; Governador Celso Ramos,2
-27.39999961853028,-48.20001220703125,0.7,0.99,1.95,0.415279,0.101803,0.528236,1058,85,72,10,62,1.88,1.4,3.0,4.0,1.34,2.95,0.3063,0.6205,0.6783,0.4196,0.9804,1.9026,5.33,1.9500000476837158,2.5,3.4600000381469727,12053,0.41527851819992045,6.0,0.09642686,0.10943564,0.087506466,0.11076869194260275,0.15213611675926797,2.0,-60.5,0.5487637966185104,-27.4|-48.2,,0
-27.39999961853028,-48.0,0.7,0.99,2.13,0.348729,0.102672,0.524446,1066,87,76,22,54,1.64,1.52,3.0,5.0,1.37,3.0,0.3312,0.5909,0.7723,0.4596,1.0716,1.948,5.76,2.130000114440918,2.7699999809265137,3.874799995422359,12053,0.3487289011478423,6.0,0.06552761,0.087198265,0.06129331,0.13683125589557668,0.16399686400963742,2.0,-87.5,0.5286268849520194,-27.4|-48.0,,0
-27.200000762939453,-48.399993896484375,0.7,0.99,1.29,0.483645,0.097551,0.582978,1078,90,39,2,37,1.12,1.19,2.2,3.0,1.19,2.2,0.2662,0.4799,0.5695,0.3252,0.5274,1.3568,3.46,1.2899999618530273,1.6399999856948853,2.1700000762939453,12053,0.4836450898647305,6.0,0.12223707,0.13446401,0.10305394,0.15562277525289325,0.20101353324763252,2.0,-29.0,0.3677452414847622,-27.2|-48.4,Bombinhas; Itapema; Porto Belo; Tijucas,4
-27.200000762939453,-48.20001220703125,0.7,0.99,1.79,0.425884,0.103762,0.566661,1077,85,70,13,57,1.73,1.35,3.0,3.0,1.33,2.2,0.2791,0.5691,0.6337,0.361,0.7496,1.6662,5.08,1.7899999618530273,2.2899999618530273,3.1047999000549273,12053,0.42588419556617724,6.0,0.09706895,0.11127108,0.086750835,0.14108967756090193,0.18096721023044446,2.0,-55.0,0.49118103887658615,-27.2|-48.2,,0
-27.200000762939453,-48.0,0.7,0.99,2.07,0.365199,0.102155,0.552473,1056,86,77,21,56,1.7,1.46,3.0,5.0,1.36,3.0,0.3191,0.5862,0.7302,0.4244,0.9826,1.947,5.86,2.069999933242798,2.680000066757202,3.744800004959102,12053,0.36519905924797025,6.0,0.07204467,0.091762416,0.06654183,0.14796399306708743,0.1772586643707425,2.0,-73.75,0.5200973672185314,-27.2|-48.0,,0
