grid_lat,grid_lon,i_lat,i_lon,region,method,season,compound_event_count
-22.200000762939453,-40.79998779296875,64,71,SE,Seasonal q90,JJA,52
-22.200000762939453,-40.79998779296875,64,71,SE,Seasonal q90,SON,31
-22.200000762939453,-40.600006103515625,64,72,SE,Global q90,DJF,6
-22.200000762939453,-40.600006103515625,64,72,SE,Global q90,MAM,48
-22.200000762939453,-40.600006103515625,64,72,SE,Global q90,JJA,56
-22.200000762939453,-40.600006103515625,64,72,SE,Global q90,SON,29
-22.200000762939453,-40.600006103515625,64,72,SE,Seasonal q90,DJF,18
-22.200000762939453,-40.600006103515625,64,72,SE,Seasonal q90,MAM,31
-22.200000762939453,-40.600006103515625,64,72,SE,Seasonal q90,JJA,47
-22.200000762939453,-40.600006103515625,64,72,SE,Seasonal q90,SON,29
-22.0,-40.79998779296875,65,71,SE,Global q90,DJF,6
-22.0,-40.79998779296875,65,71,SE,Global q90,MAM,50
-22.0,-40.79998779296875,65,71,SE,Global q90,JJA,67
-22.0,-40.79998779296875,65,71,SE,Global q90,SON,40
-22.0,-40.79998779296875,65,71,SE,Seasonal q90,DJF,17
-22.0,-40.79998779296875,65,71,SE,Seasonal q90,MAM,41
-22.0,-40.79998779296875,65,71,SE,Seasonal q90,JJA,49
-22.0,-40.79998779296875,65,71,SE,Seasonal q90,SON,35
-22.0,-40.600006103515625,65,72,SE,Global q90,DJF,6
-22.0,-40.600006103515625,65,72,SE,Global q90,MAM,52
-22.0,-40.600006103515625,65,72,SE,Global q90,JJA,61
-22.0,-40.600006103515625,65,72,SE,Global q90,SON,32
-22.0,-40.600006103515625,65,72,SE,Seasonal q90,DJF,20
-22.0,-40.600006103515625,65,72,SE,Seasonal q90,MAM,37
-22.0,-40.600006103515625,65,72,SE,Seasonal q90,JJA,48
-22.0,-40.600006103515625,65,72,SE,Seasonal q90,SON,29
-21.799999237060547,-40.79998779296875,66,71,SE,Global q90,DJF,5
-21.799999237060547,-40.79998779296875,66,71,SE,Global q90,MAM,34
-21.799999237060547,-40.79998779296875,66,71,SE,Global q90,JJA,53
-21.799999237060547,-40.79998779296875,66,71,SE,Global q90,SON,45
-21.799999237060547,-40.79998779296875,66,71,SE,Seasonal q90,DJF,12
-21.799999237060547,-40.79998779296875,66,71,SE,Seasonal q90,MAM,38
-21.799999237060547,-40.79998779296875,66,71,SE,Seasonal q90,JJA,46
-21.799999237060547,-40.79998779296875,66,71,SE,Seasonal q90,SON,25
-21.799999237060547,-40.600006103515625,66,72,SE,Global q90,DJF,5
-21.799999237060547,-40.600006103515625,66,72,SE,Global q90,MAM,39
-21.799999237060547,-40.600006103515625,66,72,SE,Global q90,JJA,56
-21.799999237060547,-40.600006103515625,66,72,SE,Global q90,SON,35
-21.799999237060547,-40.600006103515625,66,72,SE,Seasonal q90,DJF,12
-21.799999237060547,-40.600006103515625,66,72,SE,Seasonal q90,MAM,34
-21.799999237060547,-40.600006103515625,66,72,SE,Seasonal q90,JJA,43
-21.799999237060547,-40.600006103515625,66,72,SE,Seasonal q90,SON,26
-21.600000381469727,-40.79998779296875,67,71,SE,Global q90,DJF,3
-21.600000381469727,-40.79998779296875,67,71,SE,Global q90,MAM,26
-21.600000381469727,-40.79998779296875,67,71,SE,Global q90,JJA,43
-21.600000381469727,-40.79998779296875,67,71,SE,Global q90,SON,38
-21.600000381469727,-40.79998779296875,67,71,SE,Seasonal q90,DJF,10
-21.600000381469727,-40.79998779296875,67,71,SE,Seasonal q90,MAM,31
-21.600000381469727,-40.79998779296875,67,71,SE,Seasonal q90,JJA,42
-21.600000381469727,-40.79998779296875,67,71,SE,Seasonal q90,SON,17
-21.600000381469727,-40.600006103515625,67,72,SE,Global q90,DJF,5
-21.600000381469727,-40.600006103515625,67,72,SE,Global q90,MAM,35
-21.600000381469727,-40.600006103515625,67,72,SE,Global q90,JJA,44
-21.600000381469727,-40.600006103515625,67,72,SE,Global q90,SON,32
-21.600000381469727,-40.600006103515625,67,72,SE,Seasonal q90,DJF,10
-21.600000381469727,-40.600006103515625,67,72,SE,Seasonal q90,MAM,30
-21.600000381469727,-40.600006103515625,67,72,SE,Seasonal q90,JJA,38
-21.600000381469727,-40.600006103515625,67,72,SE,Seasonal q90,SON,18
-21.399999618530273,-40.79998779296875,68,71,SE,Global q90,DJF,3
-21.399999618530273,-40.79998779296875,68,71,SE,Global q90,MAM,22
-21.399999618530273,-40.79998779296875,68,71,SE,Global q90,JJA,39
-21.399999618530273,-40.79998779296875,68,71,SE,Global q90,SON,40
-21.399999618530273,-40.79998779296875,68,71,SE,Seasonal q90,DJF,10
-21.399999618530273,-40.79998779296875,68,71,SE,Seasonal q90,MAM,30
-21.399999618530273,-40.79998779296875,68,71,SE,Seasonal q90,JJA,38
-21.399999618530273,-40.79998779296875,68,71,SE,Seasonal q90,SON,20
-21.399999618530273,-40.600006103515625,68,72,SE,Global q90,DJF,4
-21.399999618530273,-40.600006103515625,68,72,SE,Global q90,MAM,32
-21.399999618530273,-40.600006103515625,68,72,SE,Global q90,JJA,42
-21.399999618530273,-40.600006103515625,68,72,SE,Global q90,SON,35
-21.399999618530273,-40.600006103515625,68,72,SE,Seasonal q90,DJF,9
-21.399999618530273,-40.600006103515625,68,72,SE,Seasonal q90,MAM,29
-21.399999618530273,-40.600006103515625,68,72,SE,Seasonal q90,JJA,41
-21.399999618530273,-40.600006103515625,68,72,SE,Seasonal q90,SON,20
-21.200000762939453,-40.79998779296875,69,71,SE,Global q90,DJF,3
-21.200000762939453,-40.79998779296875,69,71,SE,Global q90,MAM,24
-21.200000762939453,-40.79998779296875,69,71,SE,Global q90,JJA,39
-21.200000762939453,-40.79998779296875,69,71,SE,Global q90,SON,34
-21.200000762939453,-40.79998779296875,69,71,SE,Seasonal q90,DJF,13
-21.200000762939453,-40.79998779296875,69,71,SE,Seasonal q90,MAM,30
-21.200000762939453,-40.79998779296875,69,71,SE,Seasonal q90,JJA,39
-21.200000762939453,-40.79998779296875,69,71,SE,Seasonal q90,SON,21
-21.200000762939453,-40.600006103515625,69,72,SE,Global q90,DJF,3
-21.200000762939453,-40.600006103515625,69,72,SE,Global q90,MAM,27
-21.200000762939453,-40.600006103515625,69,72,SE,Global q90,JJA,48
-21.200000762939453,-40.600006103515625,69,72,SE,Global q90,SON,38
-21.200000762939453,-40.600006103515625,69,72,SE,Seasonal q90,DJF,9
-21.200000762939453,-40.600006103515625,69,72,SE,Seasonal q90,MAM,30
-21.200000762939453,-40.600006103515625,69,72,SE,Seasonal q90,JJA,42
-21.200000762939453,-40.600006103515625,69,72,SE,Seasonal q90,SON,23
-21.200000762939453,-40.399993896484375,69,73,SE,Global q90,DJF,4
-21.200000762939453,-40.399993896484375,69,73,SE,Global q90,MAM,32
-21.200000762939453,-40.399993896484375,69,73,SE,Global q90,JJA,33
-21.200000762939453,-40.399993896484375,69,73,SE,Global q90,SON,31
-21.200000762939453,-40.399993896484375,69,73,SE,Seasonal q90,DJF,12
-21.200000762939453,-40.399993896484375,69,73,SE,Seasonal q90,MAM,22
-21.200000762939453,-40.399993896484375,69,73,SE,Seasonal q90,JJA,38
-21.200000762939453,-40.399993896484375,69,73,SE,Seasonal q90,SON,19
-21.0,-40.79998779296875,70,71,SE,Global q90,DJF,3
-21.0,-40.79998779296875,70,71,SE,Global q90,MAM,32
-21.0,-40.79998779296875,70,71,SE,Global q90,JJA,43
-21.0,-40.79998779296875,70,71,SE,Global q90,SON,34
-21.0,-40.79998779296875,70,71,SE,Seasonal q90,DJF,18
-21.0,-40.79998779296875,70,71,SE,Seasonal q90,MAM,27
-21.0,-40.79998779296875,70,71,SE,Seasonal q90,JJA,41
-21.0,-40.79998779296875,70,71,SE,Seasonal q90,SON,24
-21.0,-40.600006103515625,70,72,SE,Global q90,DJF,3
-21.0,-40.600006103515625,70,72,SE,Global q90,MAM,30
-21.0,-40.600006103515625,70,72,SE,Global q90,JJA,50
-21.0,-40.600006103515625,70,72,SE,Global q90,SON,38
-21.0,-40.600006103515625,70,72,SE,Seasonal q90,DJF,14
-21.0,-40.600006103515625,70,72,SE,Seasonal q90,MAM,25
-21.0,-40.600006103515625,70,72,SE,Seasonal q90,JJA,41
-21.0,-40.600006103515625,70,72,SE,Seasonal q90,SON,25
-21.0,-40.399993896484375,70,73,SE,Global q90,DJF,3
-21.0,-40.399993896484375,70,73,SE,Global q90,MAM,35
-21.0,-40.399993896484375,70,73,SE,Global q90,JJA,41
-21.0,-40.399993896484375,70,73,SE,Global q90,SON,31
-21.0,-40.399993896484375,70,73,SE,Seasonal q90,DJF,13
-21.0,-40.399993896484375,70,73,SE,Seasonal q90,MAM,22
-21.0,-40.399993896484375,70,73,SE,Seasonal q90,JJA,40
-21.0,-40.399993896484375,70,73,SE,Seasonal q90,SON,24
-21.0,-40.20001220703125,70,74,SE,Global q90,DJF,4
-21.0,-40.20001220703125,70,74,SE,Global q90,MAM,29
-21.0,-40.20001220703125,70,74,SE,Global q90,JJA,25
-21.0,-40.20001220703125,70,74,SE,Global q90,SON,28
-21.0,-40.20001220703125,70,74,SE,Seasonal q90,DJF,14
-21.0,-40.20001220703125,70,74,SE,Seasonal q90,MAM,18
-21.0,-40.20001220703125,70,74,SE,Seasonal q90,JJA,30
-21.0,-40.20001220703125,70,74,SE,Seasonal q90,SON,23
-21.0,-29.399993896484375,70,128,SE,Global q90,DJF,2
-21.0,-29.399993896484375,70,128,SE,Global q90,MAM,22
-21.0,-29.399993896484375,70,128,SE,Global q90,JJA,14
-21.0,-29.399993896484375,70,128,SE,Global q90,SON,17
-21.0,-29.399993896484375,70,128,SE,Seasonal q90,DJF,21
-21.0,-29.399993896484375,70,128,SE,Seasonal q90,MAM,14
-21.0,-29.399993896484375,70,128,SE,Seasonal q90,JJA,16
-21.0,-29.399993896484375,70,128,SE,Seasonal q90,SON,17
-21.0,-29.20001220703125,70,129,SE,Global q90,DJF,2
-21.0,-29.20001220703125,70,129,SE,Global q90,MAM,22
-21.0,-29.20001220703125,70,129,SE,Global q90,JJA,14
-21.0,-29.20001220703125,70,129,SE,Global q90,SON,16
-21.0,-29.20001220703125,70,129,SE,Seasonal q90,DJF,20
-21.0,-29.20001220703125,70,129,SE,Seasonal q90,MAM,15
-21.0,-29.20001220703125,70,129,SE,Seasonal q90,JJA,15
-21.0,-29.20001220703125,70,129,SE,Seasonal q90,SON,16
-20.799999237060547,-40.399993896484375,71,73,SE,Global q90,DJF,3
-20.799999237060547,-40.399993896484375,71,73,SE,Global q90,MAM,36
-20.799999237060547,-40.399993896484375,71,73,SE,Global q90,JJA,42
-20.799999237060547,-40.399993896484375,71,73,SE,Global q90,SON,31
-20.799999237060547,-40.399993896484375,71,73,SE,Seasonal q90,DJF,14
-20.799999237060547,-40.399993896484375,71,73,SE,Seasonal q90,MAM,25
-20.799999237060547,-40.399993896484375,71,73,SE,Seasonal q90,JJA,40
-20.799999237060547,-40.399993896484375,71,73,SE,Seasonal q90,SON,24
-20.799999237060547,-40.20001220703125,71,74,SE,Global q90,DJF,4
-20.799999237060547,-40.20001220703125,71,74,SE,Global q90,MAM,32
-20.799999237060547,-40.20001220703125,71,74,SE,Global q90,JJA,34
-20.799999237060547,-40.20001220703125,71,74,SE,Global q90,SON,29
-20.799999237060547,-40.20001220703125,71,74,SE,Seasonal q90,DJF,15
-20.799999237060547,-40.20001220703125,71,74,SE,Seasonal q90,MAM,21
-20.799999237060547,-40.20001220703125,71,74,SE,Seasonal q90,JJA,34
-20.799999237060547,-40.20001220703125,71,74,SE,Seasonal q90,SON,23
-20.799999237060547,-40.0,71,75,SE,Global q90,DJF,4
-20.799999237060547,-40.0,71,75,SE,Global q90,MAM,30
-20.799999237060547,-40.0,71,75,SE,Global q90,JJA,22
-20.799999237060547,-40.0,71,75,SE,Global q90,SON,26
-20.799999237060547,-40.0,71,75,SE,Seasonal q90,DJF,14
-20.799999237060547,-40.0,71,75,SE,Seasonal q90,MAM,19
-20.799999237060547,-40.0,71,75,SE,Seasonal q90,JJA,31
-20.799999237060547,-40.0,71,75,SE,Seasonal q90,SON,22
-20.799999237060547,-29.600006103515625,71,127,SE,Global q90,DJF,3
-20.799999237060547,-29.600006103515625,71,127,SE,Global q90,MAM,22
-20.799999237060547,-29.600006103515625,71,127,SE,Global q90,JJA,14
-20.799999237060547,-29.600006103515625,71,127,SE,Global q90,SON,18
-20.799999237060547,-29.600006103515625,71,127,SE,Seasonal q90,DJF,20
-20.799999237060547,-29.600006103515625,71,127,SE,Seasonal q90,MAM,14
-20.799999237060547,-29.600006103515625,71,127,SE,Seasonal q90,JJA,16
-20.799999237060547,-29.600006103515625,71,127,SE,Seasonal q90,SON,17
-20.799999237060547,-29.399993896484375,71,128,SE,Global q90,DJF,3
-20.799999237060547,-29.399993896484375,71,128,SE,Global q90,MAM,21
-20.799999237060547,-29.399993896484375,71,128,SE,Global q90,JJA,14
-20.799999237060547,-29.399993896484375,71,128,SE,Global q90,SON,17
-20.799999237060547,-29.399993896484375,71,128,SE,Seasonal q90,DJF,18
-20.799999237060547,-29.399993896484375,71,128,SE,Seasonal q90,MAM,14
-20.799999237060547,-29.399993896484375,71,128,SE,Seasonal q90,JJA,16
-20.799999237060547,-29.399993896484375,71,128,SE,Seasonal q90,SON,16
-20.799999237060547,-29.20001220703125,71,129,SE,Global q90,DJF,2
-20.799999237060547,-29.20001220703125,71,129,SE,Global q90,MAM,21
-20.799999237060547,-29.20001220703125,71,129,SE,Global q90,JJA,11
-20.799999237060547,-29.20001220703125,71,129,SE,Global q90,SON,17
-20.799999237060547,-29.20001220703125,71,129,SE,Seasonal q90,DJF,19
-20.799999237060547,-29.20001220703125,71,129,SE,Seasonal q90,MAM,15
-20.799999237060547,-29.20001220703125,71,129,SE,Seasonal q90,JJA,16
-20.799999237060547,-29.20001220703125,71,129,SE,Seasonal q90,SON,16
-20.799999237060547,-29.0,71,130,SE,Global q90,DJF,2
-20.799999237060547,-29.0,71,130,SE,Global q90,MAM,22
-20.799999237060547,-29.0,71,130,SE,Global q90,JJA,10
-20.799999237060547,-29.0,71,130,SE,Global q90,SON,16
-20.799999237060547,-29.0,71,130,SE,Seasonal q90,DJF,19
-20.799999237060547,-29.0,71,130,SE,Seasonal q90,MAM,15
-20.799999237060547,-29.0,71,130,SE,Seasonal q90,JJA,16
-20.799999237060547,-29.0,71,130,SE,Seasonal q90,SON,15
-20.799999237060547,-28.79998779296875,71,131,SE,Global q90,DJF,2
-20.799999237060547,-28.79998779296875,71,131,SE,Global q90,MAM,24
-20.799999237060547,-28.79998779296875,71,131,SE,Global q90,JJA,9
-20.799999237060547,-28.79998779296875,71,131,SE,Global q90,SON,16
-20.799999237060547,-28.79998779296875,71,131,SE,Seasonal q90,DJF,19
-20.799999237060547,-28.79998779296875,71,131,SE,Seasonal q90,MAM,16
-20.799999237060547,-28.79998779296875,71,131,SE,Seasonal q90,JJA,16
-20.799999237060547,-28.79998779296875,71,131,SE,Seasonal q90,SON,15
-20.799999237060547,-28.600006103515625,71,132,SE,Global q90,DJF,1
-20.799999237060547,-28.600006103515625,71,132,SE,Global q90,MAM,21
-20.799999237060547,-28.600006103515625,71,132,SE,Global q90,JJA,8
-20.799999237060547,-28.600006103515625,71,132,SE,Global q90,SON,16
-20.799999237060547,-28.600006103515625,71,132,SE,Seasonal q90,DJF,18
-20.799999237060547,-28.600006103515625,71,132,SE,Seasonal q90,MAM,18
-20.799999237060547,-28.600006103515625,71,132,SE,Seasonal q90,JJA,16
-20.799999237060547,-28.600006103515625,71,132,SE,Seasonal q90,SON,15
-20.600000381469727,-40.399993896484375,72,73,SE,Global q90,DJF,3
-20.600000381469727,-40.399993896484375,72,73,SE,Global q90,MAM,31
-20.600000381469727,-40.399993896484375,72,73,SE,Global q90,JJA,50
-20.600000381469727,-40.399993896484375,72,73,SE,Global q90,SON,34
-20.600000381469727,-40.399993896484375,72,73,SE,Seasonal q90,DJF,14
-20.600000381469727,-40.399993896484375,72,73,SE,Seasonal q90,MAM,27
-20.600000381469727,-40.399993896484375,72,73,SE,Seasonal q90,JJA,36
-20.600000381469727,-40.399993896484375,72,73,SE,Seasonal q90,SON,28
-20.600000381469727,-40.20001220703125,72,74,SE,Global q90,DJF,3
-20.600000381469727,-40.20001220703125,72,74,SE,Global q90,MAM,36
-20.600000381469727,-40.20001220703125,72,74,SE,Global q90,JJA,40
-20.600000381469727,-40.20001220703125,72,74,SE,Global q90,SON,30
-20.600000381469727,-40.20001220703125,72,74,SE,Seasonal q90,DJF,17
-20.600000381469727,-40.20001220703125,72,74,SE,Seasonal q90,MAM,24
-20.600000381469727,-40.20001220703125,72,74,SE,Seasonal q90,JJA,35
-20.600000381469727,-40.20001220703125,72,74,SE,Seasonal q90,SON,26
-20.600000381469727,-40.0,72,75,SE,Global q90,DJF,4
-20.600000381469727,-40.0,72,75,SE,Global q90,MAM,32
-20.600000381469727,-40.0,72,75,SE,Global q90,JJA,25
-20.600000381469727,-40.0,72,75,SE,Global q90,SON,27
-20.600000381469727,-40.0,72,75,SE,Seasonal q90,DJF,11
-20.600000381469727,-40.0,72,75,SE,Seasonal q90,MAM,19
-20.600000381469727,-40.0,72,75,SE,Seasonal q90,JJA,31
-20.600000381469727,-40.0,72,75,SE,Seasonal q90,SON,25
-20.600000381469727,-29.79998779296875,72,126,SE,Global q90,DJF,2
-20.600000381469727,-29.79998779296875,72,126,SE,Global q90,MAM,24
-20.600000381469727,-29.79998779296875,72,126,SE,Global q90,JJA,12
-20.600000381469727,-29.79998779296875,72,126,SE,Global q90,SON,17
-20.600000381469727,-29.79998779296875,72,126,SE,Seasonal q90,DJF,20
-20.600000381469727,-29.79998779296875,72,126,SE,Seasonal q90,MAM,14
-20.600000381469727,-29.79998779296875,72,126,SE,Seasonal q90,JJA,15
-20.600000381469727,-29.79998779296875,72,126,SE,Seasonal q90,SON,19
-20.600000381469727,-29.600006103515625,72,127,SE,Global q90,DJF,2
-20.600000381469727,-29.600006103515625,72,127,SE,Global q90,MAM,22
-20.600000381469727,-29.600006103515625,72,127,SE,Global q90,JJA,14
-20.600000381469727,-29.600006103515625,72,127,SE,Global q90,SON,18
-20.600000381469727,-29.600006103515625,72,127,SE,Seasonal q90,DJF,18
-20.600000381469727,-29.600006103515625,72,127,SE,Seasonal q90,MAM,14
-20.600000381469727,-29.600006103515625,72,127,SE,Seasonal q90,JJA,16
-20.600000381469727,-29.600006103515625,72,127,SE,Seasonal q90,SON,17
-20.600000381469727,-29.399993896484375,72,128,SE,Global q90,DJF,2
-20.600000381469727,-29.399993896484375,72,128,SE,Global q90,MAM,22
-20.600000381469727,-29.399993896484375,72,128,SE,Global q90,JJA,12
-20.600000381469727,-29.399993896484375,72,128,SE,Global q90,SON,17
-20.600000381469727,-29.399993896484375,72,128,SE,Seasonal q90,DJF,18
-20.600000381469727,-29.399993896484375,72,128,SE,Seasonal q90,MAM,14
-20.600000381469727,-29.399993896484375,72,128,SE,Seasonal q90,JJA,16
-20.600000381469727,-29.399993896484375,72,128,SE,Seasonal q90,SON,16
-20.600000381469727,-29.20001220703125,72,129,SE,Global q90,DJF,1
-20.600000381469727,-29.20001220703125,72,129,SE,Global q90,MAM,20
-20.600000381469727,-29.20001220703125,72,129,SE,Global q90,JJA,11
-20.600000381469727,-29.20001220703125,72,129,SE,Global q90,SON,17
-20.600000381469727,-29.20001220703125,72,129,SE,Seasonal q90,DJF,18
-20.600000381469727,-29.20001220703125,72,129,SE,Seasonal q90,MAM,16
-20.600000381469727,-29.20001220703125,72,129,SE,Seasonal q90,JJA,15
-20.600000381469727,-29.20001220703125,72,129,SE,Seasonal q90,SON,16
-20.600000381469727,-29.0,72,130,SE,Global q90,DJF,1
-20.600000381469727,-29.0,72,130,SE,Global q90,MAM,21
-20.600000381469727,-29.0,72,130,SE,Global q90,JJA,9
-20.600000381469727,-29.0,72,130,SE,Global q90,SON,15
-20.600000381469727,-29.0,72,130,SE,Seasonal q90,DJF,18
-20.600000381469727,-29.0,72,130,SE,Seasonal q90,MAM,16
-20.600000381469727,-29.0,72,130,SE,Seasonal q90,JJA,16
-20.600000381469727,-29.0,72,130,SE,Seasonal q90,SON,13
-20.600000381469727,-28.79998779296875,72,131,SE,Global q90,DJF,1
-20.600000381469727,-28.79998779296875,72,131,SE,Global q90,MAM,23
-20.600000381469727,-28.79998779296875,72,131,SE,Global q90,JJA,9
-20.600000381469727,-28.79998779296875,72,131,SE,Global q90,SON,15
-20.600000381469727,-28.79998779296875,72,131,SE,Seasonal q90,DJF,18
-20.600000381469727,-28.79998779296875,72,131,SE,Seasonal q90,MAM,18
-20.600000381469727,-28.79998779296875,72,131,SE,Seasonal q90,JJA,16
-20.600000381469727,-28.79998779296875,72,131,SE,Seasonal q90,SON,14
-20.600000381469727,-28.600006103515625,72,132,SE,Global q90,DJF,1
-20.600000381469727,-28.600006103515625,72,132,SE,Global q90,MAM,22
-20.600000381469727,-28.600006103515625,72,132,SE,Global q90,JJA,8
-20.600000381469727,-28.600006103515625,72,132,SE,Global q90,SON,15
-20.600000381469727,-28.600006103515625,72,132,SE,Seasonal q90,DJF,16
-20.600000381469727,-28.600006103515625,72,132,SE,Seasonal q90,MAM,17
-20.600000381469727,-28.600006103515625,72,132,SE,Seasonal q90,JJA,16
-20.600000381469727,-28.600006103515625,72,132,SE,Seasonal q90,SON,14
-20.399999618530273,-40.20001220703125,73,74,SE,Global q90,DJF,3
-20.399999618530273,-40.20001220703125,73,74,SE,Global q90,MAM,37
-20.399999618530273,-40.20001220703125,73,74,SE,Global q90,JJA,41
-20.399999618530273,-40.20001220703125,73,74,SE,Global q90,SON,33
-20.399999618530273,-40.20001220703125,73,74,SE,Seasonal q90,DJF,14
-20.399999618530273,-40.20001220703125,73,74,SE,Seasonal q90,MAM,23
-20.399999618530273,-40.20001220703125,73,74,SE,Seasonal q90,JJA,39
-20.399999618530273,-40.20001220703125,73,74,SE,Seasonal q90,SON,28
-20.399999618530273,-40.0,73,75,SE,Global q90,DJF,5
-20.399999618530273,-40.0,73,75,SE,Global q90,MAM,35
-20.399999618530273,-40.0,73,75,SE,Global q90,JJA,32
-20.399999618530273,-40.0,73,75,SE,Global q90,SON,30
-20.399999618530273,-40.0,73,75,SE,Seasonal q90,DJF,13
-20.399999618530273,-40.0,73,75,SE,Seasonal q90,MAM,22
-20.399999618530273,-40.0,73,75,SE,Seasonal q90,JJA,31
-20.399999618530273,-40.0,73,75,SE,Seasonal q90,SON,26
-20.399999618530273,-39.79998779296875,73,76,SE,Global q90,DJF,3
-20.399999618530273,-39.79998779296875,73,76,SE,Global q90,MAM,32
-20.399999618530273,-39.79998779296875,73,76,SE,Global q90,JJA,19
-20.399999618530273,-39.79998779296875,73,76,SE,Global q90,SON,26
-20.399999618530273,-39.79998779296875,73,76,SE,Seasonal q90,DJF,14
-20.399999618530273,-39.79998779296875,73,76,SE,Seasonal q90,MAM,18
-20.399999618530273,-39.79998779296875,73,76,SE,Seasonal q90,JJA,27
-20.399999618530273,-39.79998779296875,73,76,SE,Seasonal q90,SON,22
-20.399999618530273,-29.600006103515625,73,127,SE,Global q90,DJF,1
-20.399999618530273,-29.600006103515625,73,127,SE,Global q90,MAM,23
-20.399999618530273,-29.600006103515625,73,127,SE,Global q90,JJA,12
-20.399999618530273,-29.600006103515625,73,127,SE,Global q90,SON,17
-20.399999618530273,-29.600006103515625,73,127,SE,Seasonal q90,DJF,18
-20.399999618530273,-29.600006103515625,73,127,SE,Seasonal q90,MAM,13
-20.399999618530273,-29.600006103515625,73,127,SE,Seasonal q90,JJA,15
-20.399999618530273,-29.600006103515625,73,127,SE,Seasonal q90,SON,18
