grid_lat_legacy,grid_lon_legacy,compound_count_total_legacy,mean_overlap_duration_legacy,mean_compound_intensity_norm_legacy,compound_count_annual_mean_legacy,mean_compound_intensity_norm_abspeak,Hazard_Frequency_legacy,Hazard_Duration_legacy,Hazard_Intensity_legacy,Hazard_Index_raw_legacy,Hazard_Index_legacy,grid_lat_mhws,grid_lon_mhws,compound_count_total_mhws,mean_overlap_duration_mhws,mean_compound_intensity_norm_mhws,compound_count_annual_mean_mhws,Hazard_Frequency_mhws,Hazard_Duration_mhws,Hazard_Intensity_mhws,Hazard_Index_raw_mhws,Hazard_Index_mhws,band
-5.2,-35.2,70,1.73,0.2245,2.12,0.3941,0.0967741935483871,0.37600000000000006,0.16270190895741557,0.21182536750193423,0.1118616299710993,-5.2,-35.2,19,4.47,0.168,0.58,0.029850746268656716,0.3424083769633507,0.11764705882352944,0.16330206068517894,0.2071577264984819,NE
-5.2,-35.0,73,1.73,0.2341,2.21,0.4286,0.10752688172043011,0.37600000000000006,0.1908957415565345,0.22480754109232157,0.13420676422163705,-5.2,-35.0,22,5.5,0.1944,0.67,0.03880597014925373,0.450261780104712,0.16941176470588235,0.21949317165328272,0.3010749085418564,NE
-5.0,-36.6,66,1.94,0.2725,2.0,0.3245,0.08243727598566308,0.544,0.3036710719530103,0.31003611597955777,0.2809036123709678,-5.0,-36.6,20,4.7,0.1615,0.61,0.03283582089552239,0.36649214659685864,0.10490196078431374,0.16807664275889825,0.21513790852501394,N_equatorial
-5.0,-36.2,74,1.89,0.2764,2.24,0.3317,0.1111111111111111,0.504,0.3151248164464023,0.3100786425191711,0.2809768097620098,-5.0,-36.2,24,5.38,0.1709,0.73,0.04477611940298507,0.43769633507853395,0.12333333333333332,0.2019352626049508,0.27172881959676987,N_equatorial
-5.0,-35.6,76,1.55,0.2131,2.3,0.336,0.11827956989247312,0.23200000000000007,0.12922173274596185,0.159833767546145,0.022372818808337743,-5.0,-35.6,13,3.54,0.1528,0.39,0.011940298507462687,0.24502617801047116,0.08784313725490195,0.1149365379242786,0.126320143338098,N_equatorial
-5.0,-35.4,71,1.61,0.2166,2.15,0.3718,0.1003584229390681,0.28000000000000014,0.13950073421439055,0.1732863857178196,0.0455276901381952,-5.0,-35.4,13,3.38,0.1536,0.39,0.011940298507462687,0.22827225130890047,0.08941176470588233,0.10987477150741516,0.11785996467561431,N_equatorial
-5.0,-35.2,66,1.71,0.2321,2.0,0.4091,0.08243727598566308,0.36000000000000004,0.18502202643171806,0.20915310080579372,0.1072620798524108,-5.0,-35.2,18,3.5,0.1562,0.55,0.026865671641791045,0.2408376963350785,0.09450980392156864,0.12073772396614607,0.13601617952913928,N_equatorial
-5.0,-35.0,65,1.66,0.2363,1.97,0.4312,0.07885304659498207,0.32,0.1973568281938326,0.1987366249296049,0.08933306740697003,-5.0,-35.0,21,3.9,0.1825,0.64,0.03582089552238806,0.28272251308900526,0.146078431372549,0.1548739466613141,0.19307107283699898,N_equatorial
-4.8,-37.2,88,1.61,0.32,2.67,0.5152,0.16129032258064516,0.28000000000000014,0.4431718061674009,0.29482070958268203,0.25471460047342037,-4.8,-37.2,25,2.68,0.2344,0.76,0.04776119402985075,0.1549738219895288,0.24784313725490198,0.15019271775809384,0.1852469202349975,N_equatorial
-4.8,-37.0,82,1.55,0.2302,2.49,0.3761,0.13978494623655913,0.23200000000000007,0.1794419970631424,0.18374231443323388,0.06352460947017696,-4.8,-37.0,17,2.29,0.1394,0.52,0.023880597014925373,0.11413612565445026,0.061568627450980386,0.06652845004011868,0.04541141731612982,N_equatorial
-4.8,-36.8,81,1.59,0.2167,2.45,0.3752,0.13620071684587814,0.2640000000000001,0.1397944199706314,0.17999837893883655,0.05708048509722858,-4.8,-36.8,16,2.44,0.1212,0.48,0.020895522388059702,0.12984293193717275,0.025882352941176478,0.0588736024221363,0.03261719230676082,N_equatorial
-4.8,-36.6,79,1.63,0.2164,2.39,0.3741,0.12903225806451613,0.296,0.13891336270190896,0.18798187358880836,0.07082180957575508,-4.8,-36.6,16,2.81,0.116,0.48,0.020895522388059702,0.16858638743455498,0.015686274509803935,0.06838939477747287,0.048521779127092456,N_equatorial
-4.8,-36.4,72,1.65,0.2118,2.18,0.3668,0.1039426523297491,0.312,0.12540381791483107,0.18044882341486004,0.057855797660959114,-4.8,-36.4,19,2.89,0.13,0.58,0.029850746268656716,0.1769633507853403,0.0431372549019608,0.08331711731865261,0.0734718043399553,N_equatorial
-4.8,-36.2,74,1.55,0.2065,2.24,0.3623,0.1111111111111111,0.23200000000000007,0.1098384728340675,0.15098319464839288,0.007139064751861483,-4.8,-36.2,18,3.0,0.1362,0.55,0.026865671641791045,0.18848167539267013,0.0552941176470588,0.09021382156050665,0.0849988771566716,N_equatorial
-4.8,-36.0,72,1.58,0.214,2.18,0.367,0.1039426523297491,0.2560000000000001,0.1318649045521292,0.16393585229395946,0.029433395664656182,-4.8,-36.0,16,3.25,0.1565,0.48,0.020895522388059702,0.21465968586387432,0.09509803921568627,0.11021774915587342,0.11843321360577601,N_equatorial
-4.8,-35.8,74,1.51,0.2152,2.24,0.3756,0.1111111111111111,0.20000000000000004,0.1353891336270191,0.14883341491271007,0.003438827925688778,-4.8,-35.8,15,2.93,0.1522,0.45,0.01791044776119403,0.181151832460733,0.08666666666666667,0.09524298229619789,0.0934045590554939,N_equatorial
-4.8,-35.6,65,1.6,0.2189,1.97,0.3949,0.07885304659498207,0.27200000000000013,0.14625550660792955,0.16570285106763724,0.032474783498786006,-4.8,-35.6,14,3.29,0.1802,0.42,0.014925373134328358,0.21884816753926697,0.1415686274509804,0.12511405604152523,0.14333073105026775,N_equatorial
-4.8,-35.4,62,1.71,0.2335,1.88,0.418,0.06810035842293907,0.36000000000000004,0.1891336270190896,0.2057446618140096,0.1013954176693864,-4.8,-35.4,14,3.64,0.1695,0.42,0.014925373134328358,0.2554973821989529,0.12058823529411768,0.13033699687579964,0.15206029479590652,N_equatorial
-4.6,-37.4,89,1.61,0.2314,2.7,0.3374,0.16487455197132617,0.28000000000000014,0.18296622613803226,0.2092802593697862,0.10748094729889307,-4.6,-37.4,15,3.67,0.1627,0.45,0.01791044776119403,0.2586387434554973,0.10725490196078434,0.12793469772582525,0.14804511939353981,N_equatorial
-4.6,-37.2,83,1.52,0.2334,2.52,0.4037,0.14336917562724014,0.20800000000000005,0.18883994126284873,0.18006970563002964,0.05720325379071888,-4.6,-37.2,16,2.5,0.1177,0.48,0.020895522388059702,0.13612565445026178,0.019019607843137255,0.058680261560486245,0.0322940445955451,N_equatorial
-4.6,-37.0,80,1.5,0.224,2.42,0.4081,0.13261648745519714,0.19200000000000003,0.16123348017621145,0.16194998921046955,0.026015294920985182,-4.6,-37.0,15,1.93,0.1201,0.45,0.01791044776119403,0.07643979057591622,0.02372549019607843,0.039358576177729566,0.0,N_equatorial
-4.6,-36.8,75,1.61,0.2158,2.27,0.4047,0.11469534050179211,0.28000000000000014,0.137151248164464,0.1772821962220854,0.052405345989572895,-4.6,-36.8,16,2.31,0.108,0.48,0.020895522388059702,0.1162303664921466,0.0,0.045708629626735435,0.010613406915801501,N_equatorial
-4.6,-36.6,75,1.6,0.2209,2.27,0.4044,0.11469534050179211,0.27200000000000013,0.15212922173274598,0.17960818741151274,0.05640888091625162,-4.6,-36.6,18,2.39,0.1196,0.55,0.026865671641791045,0.12460732984293195,0.022745098039215685,0.058072699841312886,0.03127857286702598,N_equatorial
-4.6,-36.0,72,1.51,0.2156,2.18,0.404,0.1039426523297491,0.20000000000000004,0.1365638766519824,0.1468355096605772,0.0,-4.6,-36.0,14,2.64,0.1455,0.42,0.014925373134328358,0.15078534031413612,0.07352941176470587,0.07974670840439012,0.06750426359920682,N_equatorial
-4.4,-37.6,83,1.59,0.2428,2.52,0.3895,0.14336917562724014,0.2640000000000001,0.216446402349486,0.20793852599224208,0.10517153337518384,-4.4,-37.6,16,2.81,0.1513,0.48,0.020895522388059702,0.16858638743455498,0.08490196078431371,0.09146129020230946,0.0870838820178871,N_equatorial
-4.4,-37.4,86,1.53,0.2401,2.61,0.4219,0.15412186379928317,0.21600000000000005,0.20851688693098386,0.1928795835767557,0.07925182989853968,-4.4,-37.4,16,2.81,0.1554,0.48,0.020895522388059702,0.16858638743455498,0.09294117647058826,0.09414102876440099,0.0915627664896225,N_equatorial
-4.4,-37.2,83,1.52,0.2341,2.52,0.4205,0.14336917562724014,0.20800000000000005,0.1908957415565345,0.18075497239459157,0.05838274640379764,-4.4,-37.2,16,2.81,0.1374,0.48,0.020895522388059702,0.16858638743455498,0.057647058823529405,0.08237632288204803,0.07189937124785749,N_equatorial
-4.4,-37.0,78,1.6,0.2323,2.36,0.4231,0.12544802867383512,0.27200000000000013,0.1856093979441997,0.19435247553934498,0.08178699617184891,-4.4,-37.0,18,2.67,0.1303,0.55,0.026865671641791045,0.1539267015706806,0.04372549019607843,0.07483928780285003,0.05930205677222548,N_equatorial
-4.2,-37.8,85,1.61,0.2351,2.58,0.3642,0.15053763440860216,0.28000000000000014,0.19383259911894274,0.20812341117584832,0.10548976084455582,-4.2,-37.8,19,2.63,0.1263,0.58,0.029850746268656716,0.14973821989528793,0.03588235294117646,0.07182377303504038,0.054261959779595755,N_equatorial
-4.2,-37.6,83,1.53,0.2351,2.52,0.4059,0.14336917562724014,0.21600000000000005,0.19383259911894274,0.18440059158206099,0.06465764710537653,-4.2,-37.6,21,3.1,0.1396,0.64,0.03582089552238806,0.19895287958115182,0.061960784313725495,0.09891151980575513,0.09953611081131536,N_equatorial
-4.2,-37.4,82,1.5,0.2384,2.49,0.4346,0.13978494623655913,0.19200000000000003,0.20352422907488985,0.178436391770483,0.054391966666053004,-4.2,-37.4,22,2.68,0.1362,0.67,0.03880597014925373,0.1549738219895288,0.0552941176470588,0.08302463659528045,0.07298295539449284,N_equatorial
-4.2,-32.6,61,1.72,0.2659,1.85,0.4554,0.06451612903225806,0.36800000000000005,0.2842878120411161,0.23893464702445807,0.15852257516248736,-4.2,-32.6,12,4.17,0.2042,0.36,0.008955223880597015,0.3109947643979057,0.18862745098039213,0.1695258130862983,0.2175600352832399,N_equatorial
-4.2,-32.4,59,1.85,0.2677,1.79,0.4505,0.05734767025089606,0.47200000000000014,0.2895741556534508,0.2729739419681157,0.217111578769162,-4.2,-32.4,17,3.12,0.1841,0.52,0.023880597014925373,0.20104712041884817,0.14921568627450982,0.12471446790276113,0.14266286399222036,N_equatorial
-4.2,-32.2,62,1.74,0.2618,1.88,0.4497,0.06810035842293907,0.38400000000000006,0.2722466960352422,0.24144901815272712,0.16285035278968296,-4.2,-32.2,17,2.65,0.187,0.52,0.023880597014925373,0.1518324607329843,0.15490196078431373,0.1102050061774078,0.11841191513689527,N_equatorial
-4.0,-38.0,83,1.59,0.232,2.52,0.375,0.14336917562724014,0.2640000000000001,0.18472834067547725,0.19736583876757252,0.08697364734482628,-4.0,-38.0,25,3.6,0.1412,0.76,0.04776119402985075,0.25130890052356025,0.06509803921568626,0.12138937792303241,0.1371053465209241,N_equatorial
-4.0,-37.8,84,1.58,0.2335,2.55,0.3973,0.14695340501792115,0.2560000000000001,0.1891336270190896,0.19736234401233696,0.08696763211368122,-4.0,-37.8,23,3.83,0.13,0.7,0.041791044776119404,0.27539267015706803,0.0431372549019608,0.12010698994504941,0.13496197787945288,N_equatorial
-4.0,-37.6,83,1.52,0.2366,2.52,0.4317,0.14336917562724014,0.20800000000000005,0.19823788546255505,0.1832023536965984,0.06259522002193595,-4.0,-37.6,23,3.39,0.1395,0.7,0.041791044776119404,0.22931937172774872,0.061764705882352965,0.11095837412874036,0.11967108573900537,N_equatorial
-4.0,-32.8,60,1.7,0.2676,1.82,0.4584,0.06093189964157706,0.35200000000000004,0.28928046989720996,0.23407078984626237,0.1501508228618788,-4.0,-32.8,13,3.38,0.2092,0.39,0.011940298507462687,0.22827225130890047,0.1984313725490196,0.14621464078846091,0.17859800775573284,N_equatorial
-4.0,-32.6,60,1.78,0.2692,1.82,0.45,0.06093189964157706,0.4160000000000001,0.2939794419970631,0.2569704472128801,0.18956609601207566,-4.0,-32.6,14,3.43,0.1959,0.42,0.014925373134328358,0.2335078534031414,0.17235294117647057,0.14026205590464677,0.1686489252668824,N_equatorial
-4.0,-32.4,60,1.87,0.2581,1.82,0.4414,0.06093189964157706,0.48800000000000016,0.26138032305433184,0.27010407423196964,0.21217191443645322,-4.0,-32.4,19,2.89,0.2011,0.58,0.029850746268656716,0.1769633507853403,0.18254901960784314,0.12978770555394673,0.15114221554492696,N_equatorial
-4.0,-32.2,62,1.73,0.2584,1.88,0.4463,0.06810035842293907,0.37600000000000006,0.26226138032305435,0.23545391291533116,0.1525314774146913,-4.0,-32.2,17,2.94,0.2149,0.52,0.023880597014925373,0.18219895287958113,0.20960784313725492,0.13856246434392047,0.16580824731519142,N_equatorial
-4.0,-32.0,64,1.7,0.2543,1.94,0.4486,0.07526881720430108,0.35200000000000004,0.2502202643171807,0.22582969384049392,0.1359661106225648,-4.0,-32.0,17,2.88,0.2036,0.52,0.023880597014925373,0.17591623036649212,0.18745098039215688,0.12908260259119145,0.14996371449428927,N_equatorial
-3.8,-38.2,88,1.64,0.2271,2.67,0.381,0.16129032258064516,0.304,0.1703377386196769,0.21187602040010736,0.11194881458637015,-3.8,-38.2,24,4.08,0.1495,0.73,0.04477611940298507,0.3015706806282722,0.08137254901960783,0.14257311635028838,0.17251160533935456,N_equatorial
-3.8,-38.0,89,1.58,0.2308,2.7,0.4092,0.16487455197132617,0.2560000000000001,0.18120411160058736,0.20069288785730455,0.09270021986756924,-3.8,-38.0,24,4.12,0.1406,0.73,0.04477611940298507,0.3057591623036649,0.06392156862745099,0.13815228344470032,0.16512267563812238,N_equatorial
-3.8,-32.8,61,1.7,0.2679,1.85,0.4409,0.06451612903225806,0.35200000000000004,0.2901615271659325,0.23555921873273022,0.15271273154835097,-3.8,-32.8,11,3.0,0.2157,0.33,0.005970149253731343,0.18848167539267013,0.2111764705882353,0.13520943174487893,0.16020402686864593,N_equatorial
-3.8,-32.6,60,1.68,0.2533,1.82,0.4168,0.06093189964157706,0.336,0.24728340675477245,0.21473843546544988,0.11687565125748048,-3.8,-32.6,12,3.08,0.1808,0.36,0.008955223880597015,0.1968586387434555,0.14274509803921567,0.11618632022108939,0.12840901521590783,N_equatorial
-3.8,-32.4,64,1.67,0.2401,1.94,0.4044,0.07526881720430108,0.328,0.20851688693098386,0.203928568045095,0.09826952670856838,-3.8,-32.4,18,3.33,0.1672,0.55,0.026865671641791045,0.22303664921465965,0.116078431372549,0.12199358407633325,0.1381152097949123,N_equatorial
-3.8,-32.2,65,1.68,0.2457,1.97,0.4375,0.07885304659498207,0.336,0.22496328928046988,0.21327211195848403,0.11435179071981734,-3.8,-32.2,16,3.19,0.2195,0.48,0.020895522388059702,0.20837696335078532,0.21862745098039216,0.1492999789064124,0.1837548066994927,N_equatorial
-3.8,-32.0,64,1.67,0.2564,1.94,0.447,0.07526881720430108,0.328,0.2563876651982379,0.21988549413417968,0.1257348546988304,-3.8,-32.0,17,3.06,0.2401,0.52,0.023880597014925373,0.19476439790575917,0.25901960784313727,0.15922153425460728,0.200337581158584,N_equatorial
-3.6,-38.6,85,1.61,0.2229,2.58,0.3467,0.15053763440860216,0.28000000000000014,0.15800293685756236,0.1961801904220549,0.08493288958804074,-3.6,-38.6,19,3.32,0.1319,0.58,0.029850746268656716,0.22198952879581152,0.0468627450980392,0.09956767338750246,0.10063279842477714,N_equatorial
-3.6,-38.4,88,1.6,0.2272,2.67,0.3815,0.16129032258064516,0.27200000000000013,0.1706314243759178,0.20130724898552102,0.09375766851380163,-3.6,-38.4,24,3.96,0.1443,0.73,0.04477611940298507,0.2890052356020942,0.07117647058823531,0.1349859418644382,0.15983048843125647,N_equatorial
-3.6,-38.2,84,1.55,0.2373,2.55,0.4107,0.14695340501792115,0.23200000000000007,0.20029368575624085,0.19308236359138733,0.07960085825028082,-3.6,-38.2,27,3.89,0.1427,0.82,0.05373134328358209,0.28167539267015707,0.0680392156862745,0.13448198388000454,0.15898817880343766,N_equatorial
-3.6,-38.0,88,1.48,0.2404,2.67,0.4245,0.16129032258064516,0.17600000000000002,0.2093979441997063,0.18222942226011715,0.060920594165689526,-3.6,-38.0,23,4.39,0.1496,0.7,0.041791044776119404,0.3340314136125654,0.08156862745098041,0.1524636952798884,0.1890426061656754,N_equatorial
-3.6,-32.8,63,1.71,0.2655,1.91,0.4365,0.07168458781362007,0.36000000000000004,0.28311306901615274,0.23826588560992432,0.15737149183385268,-3.6,-32.8,14,3.21,0.2085,0.42,0.014925373134328358,0.21047120418848164,0.19705882352941176,0.1408184669507406,0.1695789043437617,N_equatorial
-3.6,-32.6,58,1.66,0.2501,1.76,0.4193,0.053763440860215055,0.32,0.23788546255506604,0.2038829678050937,0.09819103881302524,-3.6,-32.6,16,2.94,0.1572,0.48,0.020895522388059702,0.18219895287958113,0.09647058823529413,0.09985502116764498,0.10111306822746398,N_equatorial
-3.6,-32.4,62,1.56,0.2384,1.88,0.4066,0.06810035842293907,0.24000000000000007,0.20352422907488985,0.170541529165943,0.04080319714608443,-3.6,-32.4,18,3.11,0.1604,0.55,0.026865671641791045,0.19999999999999998,0.10274509803921567,0.10987025656033556,0.11785241844455598,N_equatorial
-3.6,-32.2,63,1.62,0.2429,1.91,0.4267,0.07168458781362007,0.28800000000000014,0.21674008810572687,0.19214155863978236,0.07798152903697018,-3.6,-32.2,16,3.69,0.2083,0.48,0.020895522388059702,0.2607329842931937,0.19666666666666668,0.15943172444930667,0.200688890652901,N_equatorial
-3.6,-32.0,59,1.68,0.2574,1.79,0.4446,0.05734767025089606,0.336,0.25932452276064616,0.21755739767051407,0.1217276961389318,-3.6,-32.0,15,2.53,0.2147,0.45,0.01791044776119403,0.13926701570680625,0.20921568627450982,0.12213104991417002,0.1383449686285504,N_equatorial
-3.4,-38.8,88,1.67,0.2401,2.67,0.3826,0.16129032258064516,0.328,0.20851688693098386,0.232602403170543,0.14762341116366018,-3.4,-38.8,26,4.23,0.1332,0.79,0.050746268656716415,0.3172774869109948,0.04941176470588238,0.13914517342453117,0.16678218062704758,N_equatorial
-3.4,-38.6,85,1.59,0.2406,2.58,0.4062,0.15053763440860216,0.2640000000000001,0.20998531571218795,0.20817431670693007,0.10557738029581311,-3.4,-38.6,26,4.46,0.1525,0.79,0.050746268656716415,0.34136125654450256,0.08725490196078431,0.15978747572066776,0.20128348927070633,N_equatorial
-3.4,-38.4,87,1.57,0.2454,2.64,0.4232,0.15770609318996415,0.24800000000000008,0.22408223201174743,0.20992944173390385,0.10859833083858256,-3.4,-38.4,29,4.31,0.1454,0.88,0.05970149253731343,0.32565445026178,0.07333333333333333,0.1528964253774756,0.1897658663157339,N_equatorial
-3.4,-38.2,85,1.58,0.2531,2.58,0.434,0.15053763440860216,0.2560000000000001,0.2466960352422907,0.21774455655029765,0.12204983713218125,-3.4,-38.2,25,4.8,0.1638,0.76,0.04776119402985075,0.37696335078534027,0.10941176470588236,0.17804543650702445,0.23179963670702244,N_equatorial
-3.4,-32.4,58,1.66,0.2449,1.76,0.4185,0.053763440860215055,0.32,0.22261380323054333,0.19879241469691947,0.0894290936872975,-3.4,-32.4,15,3.2,0.1489,0.45,0.01791044776119403,0.20942408376963348,0.08019607843137255,0.10251020332073335,0.10555090939724385,N_equatorial
-3.2,-39.2,94,1.56,0.2318,2.85,0.326,0.1827956989247312,0.24000000000000007,0.1841409691629956,0.20231222269590896,0.09548744606765495,-3.2,-39.2,24,3.96,0.1168,0.73,0.04477611940298507,0.2890052356020942,0.017254901960784316,0.11701208565528787,0.1297891901452266,N_equatorial
-3.2,-39.0,84,1.62,0.2477,2.55,0.3899,0.14695340501792115,0.28800000000000014,0.23083700440528634,0.22193013647440255,0.12925412728200114,-3.2,-39.0,25,4.08,0.1306,0.76,0.04776119402985075,0.3015706806282722,0.04431372549019607,0.13121520004943968,0.15352811356490434,N_equatorial
-3.2,-38.8,86,1.63,0.2455,2.61,0.4194,0.15412186379928317,0.296,0.22437591776798824,0.22483259385575713,0.13424988545695385,-3.2,-38.8,26,4.54,0.1419,0.79,0.050746268656716415,0.3497382198952879,0.06647058823529411,0.15565169226243283,0.19437098796494803,N_equatorial
-3.2,-38.6,85,1.55,0.2503,2.58,0.4329,0.15053763440860216,0.23200000000000007,0.23847283406754777,0.20700348949204997,0.10356213291689569,-3.2,-38.6,25,4.48,0.1466,0.76,0.04776119402985075,0.34345549738219894,0.07568627450980393,0.1556343219739512,0.1943419554628784,N_equatorial
-3.0,-39.4,97,1.57,0.2452,2.94,0.3677,0.1935483870967742,0.24800000000000008,0.22349486049926579,0.22168108253201335,0.1288254514720865,-3.0,-39.4,23,5.35,0.1452,0.7,0.041791044776119404,0.43455497382198943,0.07294117647058823,0.1830957316895657,0.2402406424792831,N_equatorial
-3.0,-39.2,86,1.57,0.2494,2.61,0.4019,0.15412186379928317,0.24800000000000008,0.23582966226138033,0.21265050868688787,0.1132818767753085,-3.0,-39.2,25,4.76,0.1531,0.76,0.04776119402985075,0.37277486910994756,0.08843137254901963,0.16965581189627266,0.2177773138116661,N_equatorial
-3.0,-39.0,86,1.64,0.253,2.61,0.4273,0.15412186379928317,0.304,0.24640234948604992,0.23484140442844437,0.15147721756569243,-3.0,-39.0,24,5.08,0.1627,0.73,0.04477611940298507,0.40628272251308895,0.10725490196078434,0.18610458129228613,0.24526959939099527,N_equatorial
-3.0,-38.8,85,1.54,0.2503,2.58,0.4335,0.15053763440860216,0.22400000000000006,0.23847283406754777,0.20433682282538332,0.09897222166257218,-3.0,-38.8,26,4.65,0.1723,0.79,0.050746268656716415,0.3612565445026178,0.12607843137254904,0.17936041484396106,0.23399747650277364,N_equatorial
-2.8,-41.6,94,1.54,0.2797,2.85,0.3001,0.1827956989247312,0.22400000000000006,0.32481644640234947,0.24387071510902691,0.1670186180825385,-2.8,-41.6,23,8.57,0.1916,0.7,0.041791044776119404,0.7717277486910994,0.16392156862745097,0.3258134540315566,0.4787774159845614,N_equatorial
-2.8,-41.4,87,1.71,0.2801,2.64,0.3115,0.15770609318996415,0.36000000000000004,0.3259911894273128,0.28123242753909233,0.23132622221887236,-2.8,-41.4,17,9.88,0.2149,0.52,0.023880597014925373,0.9089005235602096,0.20960784313725492,0.38079632123746326,0.5706751531831552,N_equatorial
-2.8,-41.2,85,1.71,0.2707,2.58,0.3591,0.15053763440860216,0.36000000000000004,0.2983847283406754,0.26964078758309257,0.2113744977100812,-2.8,-41.2,14,6.86,0.197,0.42,0.014925373134328358,0.5926701570680628,0.17450980392156865,0.26070177804131994,0.36995050329733165,N_equatorial
-2.8,-41.0,84,1.74,0.2638,2.55,0.3435,0.14695340501792115,0.38400000000000006,0.27812041116005864,0.2696912720593266,0.2114613924346944,-2.8,-41.0,10,6.7,0.1908,0.3,0.0029850746268656717,0.5759162303664921,0.1623529411764706,0.24708474872327613,0.3471911557898829,N_equatorial
