episode_id,municipality,date_start,date_end,hs_peak,ssh_peak,n_days,E_i,I_i,C_season,C_multi,C_exposure,C_i,alpha_E,alpha_I,alpha_C,contrib_E,contrib_I,contrib_C,q_i_raw,q_i,penalty_component
hs90_ssh90_BOM_20080905,Bombinhas,2008-09-05,2008-09-05,1.659999966621399,0.6818163692951202,1,0,0.1305,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0392,0.0667,0.1058,0.1058,0.8942
hs90_ssh90_LAG_19991110,Laguna,1999-11-10,1999-11-10,2.639999866485596,0.5334684699773788,1,0,0.2417,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0725,0.0333,0.1058,0.1058,0.8942
hs90_ssh90_IMB_20090712,Imbituba,2009-07-12,2009-07-12,2.1499998569488525,0.5544299781322479,1,0,0.1322,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0397,0.0667,0.1063,0.1063,0.8937
hs90_ssh90_GAR_20090712,Garopaba,2009-07-12,2009-07-12,2.1499998569488525,0.5544299781322479,1,0,0.1322,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0397,0.0667,0.1063,0.1063,0.8937
hs90_ssh90_ARA_20031224,Araquari,2003-12-24,2003-12-24,1.7599999904632568,0.8072847276926041,1,0,0.1338,0,1,1,0.6667,0.6,0.3,0.1,0.0,0.0401,0.0667,0.1068,0.1068,0.8932
hs90_ssh90_BAL_20031224,Balneário Barra do Sul,2003-12-24,2003-12-24,1.7599999904632568,0.8072847276926041,1,0,0.1338,0,1,1,0.6667,0.6,0.3,0.1,0.0,0.0401,0.0667,0.1068,0.1068,0.8932
hs90_ssh90_BAR_20031224,Barra Velha,2003-12-24,2003-12-24,1.7599999904632568,0.8072847276926041,1,0,0.1338,0,1,1,0.6667,0.6,0.3,0.1,0.0,0.0401,0.0667,0.1068,0.1068,0.8932
hs90_ssh90_PAS_20170619,Passo de Torres,2017-06-19,2017-06-19,2.379999876022339,0.5509515702724457,1,0,0.1363,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0409,0.0667,0.1076,0.1076,0.8924
hs90_ssh90_BAL_20181124,Balneário Camboriú,2018-11-24,2018-11-24,1.9399999380111692,0.719653993844986,1,0,0.2504,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0751,0.0333,0.1084,0.1085,0.8915
hs90_ssh90_ITA_20181124,Itajaí,2018-11-24,2018-11-24,1.9399999380111692,0.719653993844986,1,0,0.2504,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0751,0.0333,0.1084,0.1085,0.8915
hs90_ssh90_ITA_20181124,Itapema,2018-11-24,2018-11-24,1.9399999380111692,0.719653993844986,1,0,0.2504,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0751,0.0333,0.1084,0.1085,0.8915
hs90_ssh90_NAV_20181124,Navegantes,2018-11-24,2018-11-24,1.9399999380111692,0.719653993844986,1,0,0.2504,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0751,0.0333,0.1084,0.1085,0.8915
hs90_ssh90_BAL_20070718,Balneário Gaivota,2007-07-18,2007-07-18,2.5299999713897705,0.5336413234472275,1,0,0.1409,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0423,0.0667,0.1089,0.1089,0.8911
hs90_ssh90_BAL_20120430,Balneário Gaivota,2012-04-30,2012-04-30,2.549999952316284,0.5292258262634277,1,0,0.1417,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0425,0.0667,0.1092,0.1092,0.8908
hs90_ssh90_BAL_19980312,Balneário Rincão,1998-03-12,1998-03-12,2.720000028610229,0.5177858918905258,1,0,0.2562,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0769,0.0333,0.1102,0.1102,0.8898
hs90_ssh90_IÇA_19980312,Içara/Balneário Rincão,1998-03-12,1998-03-12,2.720000028610229,0.5177858918905258,1,0,0.2562,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0769,0.0333,0.1102,0.1102,0.8898
hs90_ssh90_GAR_19980625,Garopaba,1998-06-25,1998-06-25,2.220000028610229,0.5369021594524384,1,0,0.1459,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0438,0.0667,0.1104,0.1104,0.8896
hs90_ssh90_IMB_19980625,Imbituba,1998-06-25,1998-06-25,2.220000028610229,0.5369021594524384,1,0,0.1459,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0438,0.0667,0.1104,0.1104,0.8896
hs90_ssh90_BAL_20000319,Balneário Piçarras,2000-03-19,2000-03-19,1.7400000095367432,0.8499870896339417,1,0,0.2587,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0776,0.0333,0.1109,0.1109,0.8891
hs90_ssh90_JOI_20000319,Joinville,2000-03-19,2000-03-19,1.7400000095367432,0.8499870896339417,1,0,0.2587,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0776,0.0333,0.1109,0.1109,0.8891
hs90_ssh90_PEN_20000319,Penha,2000-03-19,2000-03-19,1.7400000095367432,0.8499870896339417,1,0,0.2587,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0776,0.0333,0.1109,0.1109,0.8891
hs90_ssh90_FLO_20070428,Florianópolis,2007-04-28,2007-04-28,1.899999976158142,0.6040550172328949,1,0,0.1479,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0444,0.0667,0.111,0.111,0.889
hs90_ssh90_PAL_20070428,Palhoça,2007-04-28,2007-04-28,1.899999976158142,0.6040550172328949,1,0,0.1479,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0444,0.0667,0.111,0.111,0.889
hs90_ssh90_LAG_19980822,Laguna,1998-08-22,1998-08-22,2.5899999141693115,0.5196452587842941,1,0,0.1479,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0444,0.0667,0.111,0.111,0.889
hs90_ssh90_PAS_20090719,Passo de Torres,2009-07-19,2009-07-20,2.389999866485596,0.5516771972179413,2,0,0.1496,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0449,0.0667,0.1116,0.1115,0.8885
hs90_ssh90_BAL_20060924,Balneário Rincão,2006-09-24,2006-09-24,2.5199999809265137,0.5328713655471802,1,0,0.1512,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0454,0.0667,0.112,0.112,0.888
hs90_ssh90_IÇA_20060924,Içara/Balneário Rincão,2006-09-24,2006-09-24,2.5199999809265137,0.5328713655471802,1,0,0.1512,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0454,0.0667,0.112,0.112,0.888
hs90_ssh90_JOI_20130110,Joinville,2013-01-10,2013-01-11,1.829999923706055,0.81808802485466,2,0,0.2624,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0787,0.0333,0.112,0.1121,0.8879
hs90_ssh90_BAL_20130110,Balneário Piçarras,2013-01-10,2013-01-11,1.829999923706055,0.81808802485466,2,0,0.2624,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0787,0.0333,0.112,0.1121,0.8879
hs90_ssh90_PEN_20130110,Penha,2013-01-10,2013-01-11,1.829999923706055,0.81808802485466,2,0,0.2624,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0787,0.0333,0.112,0.1121,0.8879
hs90_ssh90_ARA_20020116,Araranguá,2002-01-16,2002-01-16,2.3499999046325684,0.5564321875572205,1,0,0.2628,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0788,0.0333,0.1122,0.1122,0.8878
hs90_ssh90_BAL_20020116,Balneário Arroio do Silva,2002-01-16,2002-01-16,2.3499999046325684,0.5564321875572205,1,0,0.2628,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0788,0.0333,0.1122,0.1122,0.8878
hs90_ssh90_BOM_20130904,Bombinhas,2013-09-04,2013-09-04,1.659999966621399,0.6880748867988586,1,0,0.1542,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0463,0.0667,0.1129,0.1129,0.8871
hs90_ssh90_TIJ_20130904,Tijucas,2013-09-04,2013-09-04,1.659999966621399,0.6880748867988586,1,0,0.1542,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0463,0.0667,0.1129,0.1129,0.8871
hs90_ssh90_POR_20130904,Porto Belo,2013-09-04,2013-09-04,1.659999966621399,0.6880748867988586,1,0,0.1542,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0463,0.0667,0.1129,0.1129,0.8871
hs90_ssh90_PAS_20130516,Passo de Torres,2013-05-16,2013-05-16,2.359999895095825,0.5626299828290939,1,0,0.1571,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0471,0.0667,0.1138,0.1138,0.8862
hs90_ssh90_SÃO_20150507,São Francisco do Sul,2015-05-07,2015-05-07,1.3399999141693115,0.8953579962253571,1,0,0.0513,1,1,1,1.0,0.6,0.3,0.1,0.0,0.0154,0.1,0.1154,0.1154,0.8846
hs90_ssh90_ITA_20150507,Itapoá,2015-05-07,2015-05-07,1.3399999141693115,0.8953579962253571,1,0,0.0513,1,1,1,1.0,0.6,0.3,0.1,0.0,0.0154,0.1,0.1154,0.1154,0.8846
hs90_ssh90_BAL_20070219,Balneário Piçarras,2007-02-19,2007-02-19,1.6999999284744265,0.8825552761554718,1,0,0.2736,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0821,0.0333,0.1154,0.1154,0.8846
hs90_ssh90_PEN_20070219,Penha,2007-02-19,2007-02-19,1.6999999284744265,0.8825552761554718,1,0,0.2736,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0821,0.0333,0.1154,0.1154,0.8846
hs90_ssh90_JOI_20070219,Joinville,2007-02-19,2007-02-19,1.6999999284744265,0.8825552761554718,1,0,0.2736,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0821,0.0333,0.1154,0.1154,0.8846
hs90_ssh90_ITA_19990701,Itapoá,1999-07-01,1999-07-01,1.3399999141693115,0.8954159915447235,1,0,0.0517,1,1,1,1.0,0.6,0.3,0.1,0.0,0.0155,0.1,0.1155,0.1155,0.8845
hs90_ssh90_SÃO_19990701,São Francisco do Sul,1999-07-01,1999-07-01,1.3399999141693115,0.8954159915447235,1,0,0.0517,1,1,1,1.0,0.6,0.3,0.1,0.0,0.0155,0.1,0.1155,0.1155,0.8845
hs90_ssh90_SÃO_20031224,São Francisco do Sul,2003-12-24,2003-12-24,1.3600000143051147,0.9146025329828262,1,0,0.1641,0,1,1,0.6667,0.6,0.3,0.1,0.0,0.0492,0.0667,0.1159,0.1159,0.8841
hs90_ssh90_ITA_20031224,Itapoá,2003-12-24,2003-12-24,1.3600000143051147,0.9146025329828262,1,0,0.1641,0,1,1,0.6667,0.6,0.3,0.1,0.0,0.0492,0.0667,0.1159,0.1159,0.8841
hs90_ssh90_BAL_20180313,Balneário Rincão,2018-03-13,2018-03-13,2.5299999713897705,0.5697432458400726,1,0,0.2757,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0827,0.0333,0.116,0.116,0.884
hs90_ssh90_IÇA_20180313,Içara/Balneário Rincão,2018-03-13,2018-03-13,2.5299999713897705,0.5697432458400726,1,0,0.2757,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0827,0.0333,0.116,0.116,0.884
hs90_ssh90_BAL_19980312,Balneário Gaivota,1998-03-12,1998-03-12,2.759999990463257,0.5240218937397003,1,0,0.2769,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0831,0.0333,0.1164,0.1164,0.8836
hs90_ssh90_IMB_20070121,Imbituba,2007-01-21,2007-01-21,2.180000066757202,0.5857348442077637,1,0,0.2769,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0831,0.0333,0.1164,0.1164,0.8836
hs90_ssh90_GAR_20070121,Garopaba,2007-01-21,2007-01-21,2.180000066757202,0.5857348442077637,1,0,0.2769,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0831,0.0333,0.1164,0.1164,0.8836
hs90_ssh90_BAL_20110319,Balneário Camboriú,2011-03-19,2011-03-19,1.8199999332427976,0.7743775993585587,1,0,0.2778,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0833,0.0333,0.1167,0.1167,0.8833
hs90_ssh90_NAV_20110319,Navegantes,2011-03-19,2011-03-19,1.8199999332427976,0.7743775993585587,1,0,0.2778,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0833,0.0333,0.1167,0.1167,0.8833
hs90_ssh90_ITA_20110319,Itapema,2011-03-19,2011-03-19,1.8199999332427976,0.7743775993585587,1,0,0.2778,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0833,0.0333,0.1167,0.1167,0.8833
hs90_ssh90_ITA_20110319,Itajaí,2011-03-19,2011-03-19,1.8199999332427976,0.7743775993585587,1,0,0.2778,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0833,0.0333,0.1167,0.1167,0.8833
hs90_ssh90_TIJ_20010723,Tijucas,2001-07-23,2001-07-23,1.659999966621399,0.6905114948749542,1,0,0.1683,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0505,0.0667,0.1172,0.1171,0.8829
hs90_ssh90_BOM_20010723,Bombinhas,2001-07-23,2001-07-23,1.659999966621399,0.6905114948749542,1,0,0.1683,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0505,0.0667,0.1172,0.1171,0.8829
hs90_ssh90_POR_20010723,Porto Belo,2001-07-23,2001-07-23,1.659999966621399,0.6905114948749542,1,0,0.1683,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0505,0.0667,0.1172,0.1171,0.8829
hs90_ssh90_BAL_20181025,Balneário Barra do Sul,2018-10-25,2018-10-25,1.6899999380111694,0.8173673450946808,1,0,0.0608,1,1,1,1.0,0.6,0.3,0.1,0.0,0.0182,0.1,0.1182,0.1182,0.8818
hs90_ssh90_ARA_20181025,Araquari,2018-10-25,2018-10-25,1.6899999380111694,0.8173673450946808,1,0,0.0608,1,1,1,1.0,0.6,0.3,0.1,0.0,0.0182,0.1,0.1182,0.1182,0.8818
hs90_ssh90_BAR_20181025,Barra Velha,2018-10-25,2018-10-25,1.6899999380111694,0.8173673450946808,1,0,0.0608,1,1,1,1.0,0.6,0.3,0.1,0.0,0.0182,0.1,0.1182,0.1182,0.8818
hs90_ssh90_ITA_20010425,Itajaí,2001-04-25,2001-04-25,1.8199999332427976,0.7421077489852905,1,0,0.172,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0516,0.0667,0.1183,0.1183,0.8817
hs90_ssh90_NAV_20010425,Navegantes,2001-04-25,2001-04-25,1.8199999332427976,0.7421077489852905,1,0,0.172,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0516,0.0667,0.1183,0.1183,0.8817
hs90_ssh90_BAL_20010425,Balneário Camboriú,2001-04-25,2001-04-25,1.8199999332427976,0.7421077489852905,1,0,0.172,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0516,0.0667,0.1183,0.1183,0.8817
hs90_ssh90_ITA_20010425,Itapema,2001-04-25,2001-04-25,1.8199999332427976,0.7421077489852905,1,0,0.172,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0516,0.0667,0.1183,0.1183,0.8817
hs90_ssh90_IÇA_20100326,Içara/Balneário Rincão,2010-03-26,2010-03-26,2.7799999713897705,0.5139322876930237,1,0,0.284,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0852,0.0333,0.1185,0.1185,0.8815
hs90_ssh90_BAL_20100326,Balneário Rincão,2010-03-26,2010-03-26,2.7799999713897705,0.5139322876930237,1,0,0.284,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0852,0.0333,0.1185,0.1185,0.8815
hs90_ssh90_FLO_19980822,Florianópolis,1998-08-22,1998-08-22,1.959999918937683,0.5894443094730377,1,0,0.1753,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0526,0.0667,0.1193,0.1193,0.8807
hs90_ssh90_PAL_19980822,Palhoça,1998-08-22,1998-08-22,1.959999918937683,0.5894443094730377,1,0,0.1753,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0526,0.0667,0.1193,0.1193,0.8807
hs90_ssh90_ITA_20020907,Itajaí,2002-09-07,2002-09-07,1.8499999046325684,0.7307102233171463,1,0,0.1766,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.053,0.0667,0.1196,0.1196,0.8804
hs90_ssh90_NAV_20020907,Navegantes,2002-09-07,2002-09-07,1.8499999046325684,0.7307102233171463,1,0,0.1766,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.053,0.0667,0.1196,0.1196,0.8804
hs90_ssh90_ITA_20020907,Itapema,2002-09-07,2002-09-07,1.8499999046325684,0.7307102233171463,1,0,0.1766,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.053,0.0667,0.1196,0.1196,0.8804
hs90_ssh90_BAL_20020907,Balneário Camboriú,2002-09-07,2002-09-07,1.8499999046325684,0.7307102233171463,1,0,0.1766,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.053,0.0667,0.1196,0.1196,0.8804
hs90_ssh90_PAS_20181203,Passo de Torres,2018-12-03,2018-12-03,2.3499999046325684,0.6136743575334549,1,0,0.2877,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0863,0.0333,0.1196,0.1197,0.8803
hs90_ssh90_POR_20100101,Porto Belo,2010-01-01,2010-01-01,1.649999976158142,0.7341700494289398,1,0,0.2886,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0866,0.0333,0.1199,0.1199,0.8801
hs90_ssh90_TIJ_20100101,Tijucas,2010-01-01,2010-01-01,1.649999976158142,0.7341700494289398,1,0,0.2886,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0866,0.0333,0.1199,0.1199,0.8801
hs90_ssh90_BOM_20100101,Bombinhas,2010-01-01,2010-01-01,1.649999976158142,0.7341700494289398,1,0,0.2886,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0866,0.0333,0.1199,0.1199,0.8801
hs90_ssh90_BAL_20000507,Balneário Rincão,2000-05-07,2000-05-07,2.539999961853028,0.5368127822875977,1,0,0.1807,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0542,0.0667,0.1209,0.1209,0.8791
hs90_ssh90_IÇA_20000507,Içara/Balneário Rincão,2000-05-07,2000-05-07,2.539999961853028,0.5368127822875977,1,0,0.1807,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0542,0.0667,0.1209,0.1209,0.8791
hs90_ssh90_FLO_19991110,Florianópolis,1999-11-10,1999-11-10,1.9499999284744265,0.6255573183298111,1,0,0.2923,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0877,0.0333,0.121,0.121,0.879
hs90_ssh90_PAL_19991110,Palhoça,1999-11-10,1999-11-10,1.9499999284744265,0.6255573183298111,1,0,0.2923,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0877,0.0333,0.121,0.121,0.879
hs90_ssh90_PEN_20050913,Penha,2005-09-13,2005-09-13,1.709999918937683,0.8417023420333862,1,0,0.1824,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0547,0.0667,0.1214,0.1214,0.8786
hs90_ssh90_BAL_20050913,Balneário Piçarras,2005-09-13,2005-09-13,1.709999918937683,0.8417023420333862,1,0,0.1824,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0547,0.0667,0.1214,0.1214,0.8786
hs90_ssh90_JOI_20050913,Joinville,2005-09-13,2005-09-13,1.709999918937683,0.8417023420333862,1,0,0.1824,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0547,0.0667,0.1214,0.1214,0.8786
hs90_ssh90_IÇA_20070718,Içara/Balneário Rincão,2007-07-18,2007-07-18,2.609999895095825,0.5206073224544525,1,0,0.184,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0552,0.0667,0.1219,0.1219,0.8781
hs90_ssh90_BAL_20070718,Balneário Rincão,2007-07-18,2007-07-18,2.609999895095825,0.5206073224544525,1,0,0.184,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0552,0.0667,0.1219,0.1219,0.8781
hs90_ssh90_PEN_20120717,Penha,2012-07-17,2012-07-17,1.71999990940094,0.8368073999881744,1,0,0.1849,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0555,0.0667,0.1221,0.1221,0.8779
hs90_ssh90_JOI_20120717,Joinville,2012-07-17,2012-07-17,1.71999990940094,0.8368073999881744,1,0,0.1849,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0555,0.0667,0.1221,0.1221,0.8779
hs90_ssh90_BAL_20120717,Balneário Piçarras,2012-07-17,2012-07-17,1.71999990940094,0.8368073999881744,1,0,0.1849,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0555,0.0667,0.1221,0.1221,0.8779
hs90_ssh90_POR_20110319,Porto Belo,2011-03-19,2011-03-19,1.6899999380111694,0.7152582257986069,1,0,0.2969,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0891,0.0333,0.1224,0.1224,0.8776
hs90_ssh90_BOM_20110319,Bombinhas,2011-03-19,2011-03-19,1.6899999380111694,0.7152582257986069,1,0,0.2969,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0891,0.0333,0.1224,0.1224,0.8776
hs90_ssh90_TIJ_20110319,Tijucas,2011-03-19,2011-03-19,1.6899999380111694,0.7152582257986069,1,0,0.2969,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0891,0.0333,0.1224,0.1224,0.8776
hs90_ssh90_BIG_20171122,Biguaçu,2017-11-22,2017-11-22,1.5099999904632568,0.7032894492149353,1,0,0.2977,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0893,0.0333,0.1226,0.1226,0.8774
hs90_ssh90_IÇA_20130815,Içara/Balneário Rincão,2013-08-15,2013-08-15,2.609999895095825,0.5214346945285797,1,0,0.1873,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0562,0.0667,0.1229,0.1229,0.8771
hs90_ssh90_BAL_20130815,Balneário Rincão,2013-08-15,2013-08-15,2.609999895095825,0.5214346945285797,1,0,0.1873,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0562,0.0667,0.1229,0.1229,0.8771
hs90_ssh90_LAG_20130810,Laguna,2013-08-10,2013-08-10,2.509999990463257,0.547618567943573,1,0,0.1886,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0566,0.0667,0.1232,0.1232,0.8768
hs90_ssh90_LAG_20040912,Laguna,2004-09-12,2004-09-12,2.4800000190734863,0.5565223097801208,1,0,0.1902,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0571,0.0667,0.1237,0.1237,0.8763
hs90_ssh90_ARA_20130810,Araranguá,2013-08-10,2013-08-10,2.190000057220459,0.5712874382734299,1,0,0.1902,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0571,0.0667,0.1237,0.1237,0.8763
hs90_ssh90_BAL_20130810,Balneário Arroio do Silva,2013-08-10,2013-08-10,2.190000057220459,0.5712874382734299,1,0,0.1902,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0571,0.0667,0.1237,0.1237,0.8763
hs90_ssh90_BIG_19991110,Biguaçu,1999-11-10,1999-11-10,1.5199999809265137,0.6969510018825531,1,0,0.3014,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0904,0.0333,0.1238,0.1238,0.8762
hs90_ssh90_IMB_20080506,Imbituba,2008-05-06,2008-05-06,2.200000047683716,0.5563487112522125,1,0,0.1944,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0583,0.0667,0.125,0.125,0.875
hs90_ssh90_GAR_20080506,Garopaba,2008-05-06,2008-05-06,2.200000047683716,0.5563487112522125,1,0,0.1944,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0583,0.0667,0.125,0.125,0.875
hs90_ssh90_BAL_20030322,Balneário Arroio do Silva,2003-03-22,2003-03-22,2.3399999141693115,0.5676582902669907,1,0,0.3064,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0919,0.0333,0.1252,0.1253,0.8747
hs90_ssh90_ARA_20030322,Araranguá,2003-03-22,2003-03-22,2.3399999141693115,0.5676582902669907,1,0,0.3064,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0919,0.0333,0.1252,0.1253,0.8747
hs90_ssh90_NAV_20060628,Navegantes,2006-06-28,2006-06-28,1.8799999952316284,0.72523632645607,1,0,0.1973,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0592,0.0667,0.1259,0.1259,0.8741
hs90_ssh90_ITA_20060628,Itajaí,2006-06-28,2006-06-28,1.8799999952316284,0.72523632645607,1,0,0.1973,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0592,0.0667,0.1259,0.1259,0.8741
hs90_ssh90_BAL_20060628,Balneário Camboriú,2006-06-28,2006-06-28,1.8799999952316284,0.72523632645607,1,0,0.1973,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0592,0.0667,0.1259,0.1259,0.8741
hs90_ssh90_ITA_20060628,Itapema,2006-06-28,2006-06-28,1.8799999952316284,0.72523632645607,1,0,0.1973,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0592,0.0667,0.1259,0.1259,0.8741
hs90_ssh90_BAL_20000811,Balneário Gaivota,2000-08-11,2000-08-11,2.5199999809265137,0.5518045276403427,1,0,0.1994,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0598,0.0667,0.1265,0.1265,0.8735
hs90_ssh90_IÇA_20070725,Içara/Balneário Rincão,2007-07-25,2007-07-25,2.509999990463257,0.5494053214788437,1,0,0.2006,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0602,0.0667,0.1268,0.1269,0.8731
hs90_ssh90_BAL_20070725,Balneário Rincão,2007-07-25,2007-07-25,2.509999990463257,0.5494053214788437,1,0,0.2006,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0602,0.0667,0.1268,0.1269,0.8731
hs90_ssh90_NAV_20161112,Navegantes,2016-11-12,2016-11-12,1.8399999141693115,0.7765904664993286,1,0,0.3122,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0937,0.0333,0.127,0.127,0.873
hs90_ssh90_BAL_20161112,Balneário Camboriú,2016-11-12,2016-11-12,1.8399999141693115,0.7765904664993286,1,0,0.3122,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0937,0.0333,0.127,0.127,0.873
hs90_ssh90_ITA_20161112,Itapema,2016-11-12,2016-11-12,1.8399999141693115,0.7765904664993286,1,0,0.3122,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0937,0.0333,0.127,0.127,0.873
hs90_ssh90_ITA_20161112,Itajaí,2016-11-12,2016-11-12,1.8399999141693115,0.7765904664993286,1,0,0.3122,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.0937,0.0333,0.127,0.127,0.873
hs90_ssh90_BAL_20091016,Balneário Camboriú,2009-10-16,2009-10-16,1.829999923706055,0.7468104362487793,1,0,0.2019,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0606,0.0667,0.1272,0.1272,0.8728
hs90_ssh90_NAV_20091016,Navegantes,2009-10-16,2009-10-16,1.829999923706055,0.7468104362487793,1,0,0.2019,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0606,0.0667,0.1272,0.1272,0.8728
hs90_ssh90_ITA_20091016,Itajaí,2009-10-16,2009-10-16,1.829999923706055,0.7468104362487793,1,0,0.2019,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0606,0.0667,0.1272,0.1272,0.8728
hs90_ssh90_ITA_20091016,Itapema,2009-10-16,2009-10-16,1.829999923706055,0.7468104362487793,1,0,0.2019,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.0606,0.0667,0.1272,0.1272,0.8728
hs90_ssh90_BAL_20171020,Balneário Barra do Sul,2017-10-20,2017-10-20,1.7300000190734863,0.8080296665430069,1,0,0.0915,1,1,1,1.0,0.6,0.3,0.1,0.0,0.0274,0.1,0.1274,0.1275,0.8725
