grid_lat,grid_lon,municipality,event_id,date_start,date_end,duration_days,peak_value,peak_date,integrated_intensity
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20050521,2005-05-21,2005-05-22,2,2.83,2005-05-21,0.484
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20050617,2005-06-17,2005-06-18,2,2.79,2005-06-17,0.714
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20050621,2005-06-21,2005-06-21,1,2.41,2005-06-21,0.062
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20050705,2005-07-05,2005-07-07,3,2.97,2005-07-07,1.266
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20050809,2005-08-09,2005-08-12,4,3.54,2005-08-09,3.828
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20050826,2005-08-26,2005-08-26,1,2.38,2005-08-26,0.032
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20050901,2005-09-01,2005-09-03,3,2.54,2005-09-01,0.486
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20050910,2005-09-10,2005-09-12,2,2.65,2005-09-10,0.514
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20050919,2005-09-19,2005-09-21,3,2.7,2005-09-20,0.506
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20050929,2005-09-29,2005-09-30,2,2.56,2005-09-30,0.344
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20051016,2005-10-16,2005-10-17,2,2.44,2005-10-17,0.124
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20060226,2006-02-26,2006-02-26,1,2.5,2006-02-26,0.152
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20060416,2006-04-16,2006-04-17,2,2.66,2006-04-17,0.394
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20060424,2006-04-24,2006-04-24,1,2.87,2006-04-24,0.522
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20060503,2006-05-03,2006-05-05,3,2.79,2006-05-04,0.746
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20060510,2006-05-10,2006-05-11,2,2.52,2006-05-10,0.314
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20060603,2006-06-03,2006-06-05,3,3.5,2006-06-04,2.106
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20060627,2006-06-27,2006-06-29,3,3.62,2006-06-27,2.576
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20060716,2006-07-16,2006-07-16,1,2.52,2006-07-16,0.172
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20060729,2006-07-29,2006-07-31,3,2.77,2006-07-29,0.866
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20060820,2006-08-20,2006-08-21,2,3.35,2006-08-21,1.544
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20060903,2006-09-03,2006-09-06,4,3.26,2006-09-04,1.818
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20061027,2006-10-27,2006-10-28,2,2.53,2006-10-27,0.224
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20061105,2006-11-05,2006-11-10,5,3.12,2006-11-09,2.65
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20061119,2006-11-19,2006-11-20,2,2.62,2006-11-19,0.504
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20070304,2007-03-04,2007-03-04,1,2.48,2007-03-04,0.132
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20070320,2007-03-20,2007-03-20,1,2.57,2007-03-20,0.222
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20070509,2007-05-09,2007-05-09,1,2.83,2007-05-09,0.482
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20070524,2007-05-24,2007-05-24,1,2.57,2007-05-24,0.222
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20070529,2007-05-29,2007-05-29,1,2.41,2007-05-29,0.062
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20070708,2007-07-08,2007-07-08,1,2.35,2007-07-08,0.002
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20070728,2007-07-28,2007-07-29,2,2.8,2007-07-28,0.804
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20070820,2007-08-20,2007-08-21,2,2.71,2007-08-20,0.724
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20070918,2007-09-18,2007-09-18,1,2.37,2007-09-18,0.022
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20070924,2007-09-24,2007-09-27,3,3.26,2007-09-24,1.696
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20071105,2007-11-05,2007-11-05,1,2.42,2007-11-05,0.072
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20071114,2007-11-14,2007-11-14,1,2.4,2007-11-14,0.052
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20071117,2007-11-17,2007-11-18,2,2.59,2007-11-18,0.474
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20080128,2008-01-28,2008-01-29,2,2.41,2008-01-28,0.104
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20080212,2008-02-12,2008-02-13,2,2.69,2008-02-12,0.674
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20080228,2008-02-28,2008-03-02,4,3.02,2008-03-01,1.048
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20080415,2008-04-15,2008-04-15,1,2.48,2008-04-15,0.132
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20080430,2008-04-30,2008-05-06,6,5.15,2008-05-03,6.792
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20080525,2008-05-25,2008-05-26,2,2.86,2008-05-26,0.904
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20080529,2008-05-29,2008-05-30,2,2.49,2008-05-30,0.264
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20080604,2008-06-04,2008-06-05,2,2.49,2008-06-04,0.184
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20080615,2008-06-15,2008-06-16,2,2.59,2008-06-16,0.244
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20080725,2008-07-25,2008-07-25,1,2.46,2008-07-25,0.112
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20080905,2008-09-05,2008-09-06,2,2.74,2008-09-05,0.774
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20080922,2008-09-22,2008-09-24,3,3.45,2008-09-22,2.176
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20080928,2008-09-28,2008-09-29,2,2.46,2008-09-28,0.144
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20081116,2008-11-16,2008-11-18,3,2.82,2008-11-17,0.716
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20081122,2008-11-22,2008-11-25,4,2.98,2008-11-22,1.598
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20081203,2008-12-03,2008-12-05,3,3.42,2008-12-03,2.486
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20081211,2008-12-11,2008-12-12,2,2.48,2008-12-12,0.164
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20090102,2009-01-02,2009-01-05,4,3.5,2009-01-04,2.448
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20090119,2009-01-19,2009-01-20,2,2.89,2009-01-19,1.084
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20090306,2009-03-06,2009-03-06,1,2.49,2009-03-06,0.142
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20090310,2009-03-10,2009-03-11,2,2.41,2009-03-10,0.124
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20090410,2009-04-10,2009-04-13,3,3.05,2009-04-10,1.486
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20090425,2009-04-25,2009-04-25,1,2.42,2009-04-25,0.072
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20090515,2009-05-15,2009-05-15,1,2.51,2009-05-15,0.162
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20090529,2009-05-29,2009-05-29,1,2.52,2009-05-29,0.172
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20090602,2009-06-02,2009-06-03,2,2.46,2009-06-03,0.154
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20090630,2009-06-30,2009-06-30,1,2.49,2009-06-30,0.142
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20090719,2009-07-19,2009-07-24,5,2.73,2009-07-22,0.77
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20090803,2009-08-03,2009-08-04,2,2.62,2009-08-03,0.454
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20090810,2009-08-10,2009-08-10,1,2.7,2009-08-10,0.352
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20090820,2009-08-20,2009-08-22,3,3.23,2009-08-21,1.046
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20090911,2009-09-11,2009-09-11,1,2.47,2009-09-11,0.122
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20090924,2009-09-24,2009-09-26,3,2.79,2009-09-25,0.866
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20090929,2009-09-29,2009-10-02,3,2.7,2009-10-01,0.706
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20091011,2009-10-11,2009-10-11,1,2.5,2009-10-11,0.152
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20091122,2009-11-22,2009-11-22,1,2.38,2009-11-22,0.032
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20091212,2009-12-12,2009-12-15,4,3.42,2009-12-13,2.028
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20100217,2010-02-17,2010-02-17,1,3.1,2010-02-17,0.752
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20100225,2010-02-25,2010-02-26,2,2.41,2010-02-26,0.104
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20100308,2010-03-08,2010-03-10,3,2.91,2010-03-09,1.366
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20100325,2010-03-25,2010-03-26,2,2.52,2010-03-25,0.334
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20100407,2010-04-07,2010-04-10,4,3.16,2010-04-09,1.938
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20100512,2010-05-12,2010-05-14,3,4.67,2010-05-12,4.506
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20100518,2010-05-18,2010-05-19,2,2.88,2010-05-19,0.914
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20100522,2010-05-22,2010-05-25,4,2.99,2010-05-24,1.548
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20100528,2010-05-28,2010-05-29,2,2.81,2010-05-28,0.624
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20100601,2010-06-01,2010-06-02,2,3.08,2010-06-01,0.844
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20100611,2010-06-11,2010-06-15,4,2.53,2010-06-15,0.578
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20100719,2010-07-19,2010-07-20,2,2.98,2010-07-19,0.874
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20100814,2010-08-14,2010-08-15,2,3.32,2010-08-14,1.484
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20100901,2010-09-01,2010-09-01,1,2.36,2010-09-01,0.012
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20101009,2010-10-09,2010-10-10,2,2.9,2010-10-09,0.674
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20101014,2010-10-14,2010-10-14,1,2.44,2010-10-14,0.092
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20101020,2010-10-20,2010-10-21,2,2.86,2010-10-20,1.004
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20101110,2010-11-10,2010-11-11,2,2.53,2010-11-10,0.324
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20101213,2010-12-13,2010-12-13,1,2.38,2010-12-13,0.032
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20101216,2010-12-16,2010-12-18,3,2.66,2010-12-17,0.566
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20110302,2011-03-02,2011-03-02,1,2.4,2011-03-02,0.052
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20110312,2011-03-12,2011-03-12,1,2.49,2011-03-12,0.142
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20110502,2011-05-02,2011-05-03,2,3.24,2011-05-03,1.004
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20110507,2011-05-07,2011-05-07,1,2.43,2011-05-07,0.082
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20110528,2011-05-28,2011-05-30,3,4.36,2011-05-29,4.416
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20110604,2011-06-04,2011-06-05,2,3.18,2011-06-04,0.844
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20110608,2011-06-08,2011-06-08,1,2.48,2011-06-08,0.132
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20110704,2011-07-04,2011-07-04,1,2.51,2011-07-04,0.162
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20110718,2011-07-18,2011-07-19,2,2.71,2011-07-18,0.654
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20110802,2011-08-02,2011-08-02,1,2.48,2011-08-02,0.132
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20110809,2011-08-09,2011-08-11,3,3.33,2011-08-09,1.966
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20110819,2011-08-19,2011-08-25,6,3.24,2011-08-23,2.762
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20110828,2011-08-28,2011-08-28,1,2.45,2011-08-28,0.102
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20110903,2011-09-03,2011-09-06,4,2.58,2011-09-04,0.468
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20110916,2011-09-16,2011-09-18,3,2.86,2011-09-17,1.006
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20111008,2011-10-08,2011-10-09,2,2.45,2011-10-08,0.104
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20111020,2011-10-20,2011-10-20,1,2.46,2011-10-20,0.112
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20111105,2011-11-05,2011-11-05,1,2.38,2011-11-05,0.032
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20111120,2011-11-20,2011-11-21,2,2.41,2011-11-20,0.094
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20111201,2011-12-01,2011-12-02,2,2.98,2011-12-01,1.144
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20111224,2011-12-24,2011-12-24,1,2.71,2011-12-24,0.362
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20120115,2012-01-15,2012-01-15,1,2.51,2012-01-15,0.162
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20120430,2012-04-30,2012-04-30,1,2.39,2012-04-30,0.042
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20120521,2012-05-21,2012-05-22,2,3.34,2012-05-21,1.514
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20120707,2012-07-07,2012-07-07,1,2.6,2012-07-07,0.252
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20120715,2012-07-15,2012-07-16,2,2.76,2012-07-15,0.424
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20120817,2012-08-17,2012-08-18,2,2.5,2012-08-17,0.274
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20120828,2012-08-28,2012-08-28,1,2.35,2012-08-28,0.002
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20120904,2012-09-04,2012-09-05,2,2.71,2012-09-05,0.694
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20120911,2012-09-11,2012-09-11,1,2.49,2012-09-11,0.142
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20120925,2012-09-25,2012-09-26,2,2.93,2012-09-26,0.654
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20120929,2012-09-29,2012-10-01,3,2.43,2012-09-29,0.126
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20121011,2012-10-11,2012-10-12,2,2.93,2012-10-11,0.874
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20121113,2012-11-13,2012-11-13,1,2.69,2012-11-13,0.342
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20121228,2012-12-28,2012-12-29,2,2.88,2012-12-28,0.874
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20130102,2013-01-02,2013-01-04,3,2.89,2013-01-04,1.016
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20130222,2013-02-22,2013-02-22,1,2.39,2013-02-22,0.042
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20130313,2013-03-13,2013-03-14,2,2.81,2013-03-13,0.634
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20130320,2013-03-20,2013-03-21,2,2.9,2013-03-20,0.904
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20130416,2013-04-16,2013-04-17,2,2.84,2013-04-16,0.814
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20130507,2013-05-07,2013-05-08,2,2.86,2013-05-08,0.874
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20130516,2013-05-16,2013-05-16,1,2.36,2013-05-16,0.012
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20130803,2013-08-03,2013-08-04,2,2.87,2013-08-03,1.004
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20130811,2013-08-11,2013-08-11,1,2.9,2013-08-11,0.552
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20130825,2013-08-25,2013-08-27,3,3.2,2013-08-25,1.706
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20130924,2013-09-24,2013-09-29,6,3.24,2013-09-25,2.422
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20131101,2013-11-01,2013-11-02,2,2.53,2013-11-01,0.344
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20131105,2013-11-05,2013-11-06,2,2.59,2013-11-05,0.354
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20131206,2013-12-06,2013-12-07,2,2.53,2013-12-06,0.334
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20131210,2013-12-10,2013-12-11,2,2.36,2013-12-10,0.014
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20140214,2014-02-14,2014-02-19,6,2.92,2014-02-15,1.832
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20140402,2014-04-02,2014-04-02,1,2.54,2014-04-02,0.192
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20140414,2014-04-14,2014-04-15,2,2.61,2014-04-14,0.434
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20140501,2014-05-01,2014-05-01,1,2.36,2014-05-01,0.012
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20140510,2014-05-10,2014-05-11,2,2.57,2014-05-10,0.364
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20140523,2014-05-23,2014-05-27,4,2.76,2014-05-23,0.828
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20140619,2014-06-19,2014-06-19,1,2.68,2014-06-19,0.332
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20140629,2014-06-29,2014-06-29,1,2.51,2014-06-29,0.162
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20140718,2014-07-18,2014-07-19,2,2.76,2014-07-18,0.734
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20140723,2014-07-23,2014-07-25,3,3.01,2014-07-25,0.906
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20140903,2014-09-03,2014-09-06,3,2.84,2014-09-03,0.746
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20141103,2014-11-03,2014-11-03,1,2.44,2014-11-03,0.092
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20150311,2015-03-11,2015-03-12,2,2.64,2015-03-11,0.474
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20150406,2015-04-06,2015-04-07,2,2.67,2015-04-06,0.634
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20150511,2015-05-11,2015-05-14,4,4.69,2015-05-11,5.028
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20150527,2015-05-27,2015-05-30,4,4.26,2015-05-28,4.098
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20150618,2015-06-18,2015-06-19,2,2.79,2015-06-19,0.614
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20150704,2015-07-04,2015-07-04,1,2.43,2015-07-04,0.082
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20150721,2015-07-21,2015-07-22,2,2.6,2015-07-22,0.464
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20150725,2015-07-25,2015-07-27,3,3.56,2015-07-26,2.066
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20150809,2015-08-09,2015-08-10,2,2.49,2015-08-10,0.184
-29.399999618530273,-49.600006103515625,Passo de Torres,hs_-29.40_-49.60_20150821,2015-08-21,2015-08-25,4,2.52,2015-08-21,0.438
