grid_lat_mhws,grid_lon_mhws,compound_count_total_mhws,mean_integrated_severity_mhws,compound_count_annual_mean_mhws,mean_overlap_duration_mhws,mean_full_criterion_duration_mhws,mean_compound_intensity_norm_mhws,thr_hs_abs_mhws,thr_zos_abs_mhws,mhws_m,Hazard_Frequency_mhws,Hazard_Severity_mhws,Hazard_Index_raw_mhws,Hazard_Index_mhws,Hazard_Duration_mhws,Hazard_Peak_Intensity_mhws,grid_lat_hat,grid_lon_hat,compound_count_total_hat,mean_integrated_severity_hat,compound_count_annual_mean_hat,mean_overlap_duration_hat,mean_full_criterion_duration_hat,mean_compound_intensity_norm_hat,thr_hs_abs_hat,thr_zos_abs_hat,Hazard_Frequency_hat,Hazard_Severity_hat,Hazard_Index_raw_hat,Hazard_Index_hat,Hazard_Duration_hat,Hazard_Peak_Intensity_hat,latitude_band
-31.0,-50.4,234,0.7169,7.09,1.64,1.64,0.4412,2.73,0.251092,0.090091,0.6716417910447762,0.6558426966292134,0.6637422438369948,0.7163785652549697,0.04607329842931936,0.6533333333333333,-31.0,-50.4,163,0.5002,4.94,1.82,1.56,0.3366,2.73,0.251092,0.4738372093023256,0.6325240263024785,0.553180617802402,0.553180617802402,0.037142857142857144,0.6578073089700996,RS
-31.0,-50.2,245,0.6833,7.43,1.64,1.64,0.4191,3.028,0.218686,0.091159,0.7044776119402985,0.6180898876404494,0.6612837497903739,0.7136826716195589,0.04607329842931936,0.61,-31.0,-50.2,99,0.499,3.0,2.05,1.55,0.3361,3.028,0.218686,0.2877906976744186,0.6310065756196257,0.4593986366470222,0.4593986366470222,0.041836734693877546,0.6568301739300371,RS
-30.8,-50.4,216,0.7042,6.55,1.56,1.56,0.4509,2.48,0.290833,0.09291,0.6179104477611941,0.6415730337078651,0.6297417407345296,0.67909487118189,0.03769633507853404,0.6723529411764706,-30.8,-50.4,182,0.5063,5.52,1.64,1.53,0.346,2.48,0.290833,0.5290697674418605,0.6402377339403136,0.584653750691087,0.584653750691087,0.03346938775510204,0.6761774477232753,RS
-30.8,-50.2,240,0.7089,7.27,1.62,1.62,0.4358,2.85,0.247742,0.094295,0.6895522388059702,0.6468539325842696,0.6682030856951199,0.7212701594365472,0.04397905759162305,0.6427450980392158,-30.8,-50.2,157,0.4877,4.76,1.83,1.53,0.3322,2.85,0.247742,0.4563953488372093,0.6167172483560952,0.5365562985966522,0.5365562985966522,0.03734693877551021,0.6492085206175493,RS
-30.6,-50.4,129,0.5991,3.91,1.42,1.42,0.4243,1.94,0.322103,0.096224,0.3582089552238806,0.5234831460674156,0.4408460506456481,0.4719588444068482,0.02303664921465968,0.6201960784313726,-30.6,-50.4,116,0.4302,3.52,1.46,1.42,0.3149,1.94,0.322103,0.3372093023255814,0.5440060698027315,0.44060768606415646,0.44060768606415646,0.02979591836734694,0.6153996482313856,RS
-30.6,-50.2,214,0.6939,6.49,1.57,1.57,0.4413,2.53,0.282551,0.099211,0.6119402985074627,0.6299999999999999,0.6209701492537313,0.6694762684124386,0.03874345549738221,0.6535294117647059,-30.6,-50.2,174,0.4726,5.27,1.68,1.53,0.3293,2.53,0.282551,0.5058139534883721,0.597622660596864,0.551718307042618,0.551718307042618,0.03428571428571429,0.6435411373851866,RS
-30.6,-50.0,235,0.7169,7.12,1.66,1.66,0.4328,2.89,0.244868,0.101106,0.6746268656716418,0.6558426966292134,0.6652347811504276,0.7180152264660989,0.0481675392670157,0.6368627450980393,-30.6,-50.0,138,0.4961,4.18,1.93,1.55,0.3394,2.89,0.244868,0.4011627906976744,0.6273394031360647,0.5142510969168695,0.5142510969168695,0.03938775510204082,0.6632792651944498,RS
-30.4,-50.2,157,0.6207,4.76,1.48,1.48,0.4184,2.1,0.30499,0.108088,0.4417910447761194,0.547752808988764,0.4947719268824417,0.531091965648504,0.02931937172774869,0.6086274509803922,-30.4,-50.2,133,0.426,4.03,1.56,1.44,0.3083,2.1,0.30499,0.3866279069767442,0.5386949924127467,0.46266144969474543,0.46266144969474543,0.03183673469387755,0.60250146570256,RS
-30.4,-50.0,217,0.6929,6.58,1.62,1.62,0.4313,2.62,0.266964,0.109399,0.6208955223880597,0.6288764044943819,0.6248859634412207,0.6737702054101765,0.04397905759162305,0.6339215686274511,-30.4,-50.0,158,0.4727,4.79,1.79,1.51,0.3276,2.62,0.266964,0.45930232558139533,0.597749114820435,0.5285257202009152,0.5285257202009152,0.03653061224489796,0.6402188782489739,RS
-30.4,-49.8,238,0.7051,7.21,1.66,1.66,0.4253,2.97,0.235741,0.110999,0.6835820895522388,0.6425842696629213,0.66308317960758,0.7156558597988193,0.0481675392670157,0.6221568627450981,-30.4,-49.8,128,0.5027,3.88,1.98,1.56,0.3451,2.97,0.235741,0.37209302325581395,0.6356853818917553,0.5038892025737847,0.5038892025737847,0.04040816326530612,0.6744186046511628,RS
-30.2,-50.0,172,0.6641,5.21,1.59,1.59,0.4297,2.4,0.281295,0.120924,0.48656716417910445,0.5965168539325842,0.5415420090558444,0.5823783078026444,0.04083769633507854,0.6307843137254903,-30.2,-50.0,136,0.4459,4.12,1.72,1.51,0.3234,2.4,0.281295,0.3953488372093023,0.563859382903389,0.4796041100563456,0.4796041100563456,0.03510204081632653,0.6320109439124487,RS
-30.2,-49.8,220,0.6935,6.67,1.64,1.64,0.4245,2.8,0.250672,0.121909,0.6298507462686567,0.6295505617977527,0.6297006540332046,0.6790498170249544,0.04607329842931936,0.6205882352941177,-30.2,-49.8,141,0.4938,4.27,1.87,1.55,0.3405,2.8,0.250672,0.40988372093023256,0.6244309559939303,0.5171573384620815,0.5171573384620815,0.03816326530612245,0.6654289622825874,RS
-30.0,-50.0,129,0.6009,3.91,1.47,1.47,0.4127,2.1,0.296335,0.132162,0.3582089552238806,0.525505617977528,0.44185728660070434,0.4730677283510179,0.028272251308900525,0.5974509803921569,-30.0,-50.0,100,0.4325,3.03,1.59,1.42,0.3216,2.1,0.296335,0.29069767441860467,0.546914516944866,0.4188060956817353,0.4188060956817353,0.032448979591836735,0.6284932577682235,SC/PR
-30.0,-49.8,206,0.6982,6.24,1.63,1.63,0.4332,2.64,0.261981,0.133655,0.5880597014925373,0.6348314606741573,0.6114455810833472,0.6590319792566983,0.04502617801047119,0.6376470588235293,-30.0,-49.8,152,0.4734,4.61,1.8,1.51,0.3306,2.64,0.261981,0.4418604651162791,0.5986342943854325,0.5202473797508558,0.5202473797508558,0.036734693877551024,0.6460816884893492,SC/PR
-29.8,-49.8,199,0.6696,6.03,1.57,1.57,0.4291,2.43,0.279454,0.145398,0.5671641791044776,0.602696629213483,0.5849304041589802,0.6299564169992091,0.03874345549738221,0.6296078431372549,-29.8,-49.8,163,0.4538,4.94,1.67,1.47,0.3251,2.43,0.279454,0.4738372093023256,0.5738492665655033,0.5238432379339144,0.5238432379339144,0.034081632653061224,0.6353332030486613,SC/PR
-29.8,-49.6,230,0.7212,6.97,1.71,1.71,0.4284,2.74,0.250035,0.146764,0.6597014925373135,0.6606741573033706,0.6601878249203421,0.7124809209437467,0.05340314136125654,0.6282352941176471,-29.8,-49.6,150,0.5326,4.55,1.95,1.61,0.3531,2.74,0.250035,0.436046511627907,0.6734951947395043,0.5547708531837057,0.5547708531837057,0.03979591836734694,0.6900527652921634,SC/PR
-29.6,-49.8,172,0.6029,5.21,1.48,1.48,0.4108,2.14,0.299768,0.156548,0.48656716417910445,0.527752808988764,0.5071599865839342,0.5446762537008772,0.02931937172774869,0.5937254901960785,-29.6,-49.8,148,0.4204,4.49,1.55,1.43,0.3137,2.14,0.299768,0.43023255813953487,0.5316135558927668,0.48092305701615085,0.48092305701615085,0.03163265306122449,0.6130545241352354,SC/PR
-29.6,-49.6,216,0.7014,6.55,1.65,1.65,0.4295,2.58,0.267119,0.158922,0.6179104477611941,0.6384269662921348,0.6281687070266644,0.6773699406020706,0.04712041884816753,0.6303921568627451,-29.6,-49.6,167,0.4921,5.06,1.8,1.54,0.3359,2.58,0.267119,0.48546511627906974,0.6222812341932221,0.5538731752361459,0.5538731752361459,0.036734693877551024,0.656439319914012,SC/PR
-29.6,-49.4,234,0.7269,7.09,1.74,1.74,0.4264,2.83,0.240375,0.160749,0.6716417910447762,0.6670786516853932,0.6693602213650847,0.7225390316114676,0.05654450261780105,0.6243137254901961,-29.6,-49.4,145,0.5491,4.39,2.01,1.63,0.3631,2.83,0.240375,0.42151162790697677,0.6943601416287305,0.5579358847678536,0.5579358847678536,0.0410204081632653,0.7095954660934141,SC/PR
-29.4,-49.6,198,0.6545,6.0,1.58,1.58,0.4157,2.348,0.290769,0.170784,0.564179104477612,0.5857303370786516,0.5749547207781318,0.6190174515897681,0.03979057591623038,0.6033333333333334,-29.4,-49.6,168,0.4682,5.09,1.67,1.54,0.3231,2.348,0.290769,0.4883720930232558,0.5920586747597371,0.5402153838914965,0.5402153838914965,0.034081632653061224,0.6314246628884111,SC/PR
-29.4,-49.4,232,0.6947,7.03,1.7,1.7,0.4144,2.66,0.257661,0.173336,0.6656716417910448,0.6308988764044943,0.6482852590977695,0.6994290075212857,0.05235602094240837,0.6007843137254902,-29.4,-49.4,164,0.5123,4.97,1.89,1.61,0.3419,2.66,0.257661,0.47674418604651164,0.6478249873545776,0.5622845867005446,0.5622845867005446,0.03857142857142857,0.6681649403947625,SC/PR
-29.4,-49.2,249,0.7073,7.55,1.78,1.78,0.4084,2.86,0.231666,0.174937,0.7164179104477612,0.6450561797752808,0.680737045111521,0.7350144357196712,0.06073298429319372,0.5890196078431372,-29.4,-49.2,145,0.5335,4.39,2.1,1.61,0.3534,2.86,0.231666,0.42151162790697677,0.6746332827516439,0.5480724553293104,0.5480724553293104,0.04285714285714286,0.6906390463162009,SC/PR
-29.2,-49.4,221,0.6736,6.7,1.66,1.66,0.4128,2.47,0.279629,0.185864,0.6328358208955224,0.607191011235955,0.6200134160657387,0.6684271501866529,0.0481675392670157,0.5976470588235294,-29.2,-49.4,185,0.4891,5.61,1.77,1.58,0.3274,2.47,0.279629,0.5377906976744186,0.61848760748609,0.5781391525802543,0.5781391525802543,0.03612244897959184,0.6398280242329489,SC/PR
-29.2,-49.2,250,0.6989,7.58,1.74,1.74,0.4125,2.7,0.247735,0.187007,0.7194029850746269,0.6356179775280898,0.6775104813013584,0.7314763051913422,0.05654450261780105,0.5970588235294118,-29.2,-49.2,169,0.5242,5.12,1.98,1.63,0.3433,2.7,0.247735,0.49127906976744184,0.6628730399595347,0.5770760548634883,0.5770760548634883,0.04040816326530612,0.6709009185069376,SC/PR
-29.2,-49.0,255,0.6892,7.73,1.78,1.78,0.4012,2.9,0.224543,0.188107,0.7343283582089553,0.6247191011235955,0.6795237296662754,0.7336839588811858,0.06073298429319372,0.5749019607843138,-29.2,-49.0,135,0.5179,4.09,2.13,1.58,0.352,2.9,0.224543,0.39244186046511625,0.6549064238745574,0.5236741421698369,0.5236741421698369,0.04346938775510204,0.6879030682040257,SC/PR
-29.0,-49.4,202,0.6002,6.12,1.5,1.5,0.4006,2.12,0.310311,0.195021,0.5761194029850746,0.5247191011235954,0.550419252054335,0.5921127641185014,0.03141361256544503,0.5737254901960784,-29.0,-49.4,184,0.4505,5.58,1.55,1.49,0.3206,2.12,0.310311,0.5348837209302325,0.5696762771876581,0.5522799990589453,0.5522799990589453,0.03163265306122449,0.6265389876880985,SC/PR
-29.0,-49.2,249,0.679,7.55,1.71,1.71,0.4079,2.48,0.271116,0.196998,0.7164179104477612,0.6132584269662921,0.6648381687070266,0.7175803159307821,0.05340314136125654,0.5880392156862745,-29.0,-49.2,208,0.4984,6.3,1.83,1.63,0.3272,2.48,0.271116,0.6046511627906976,0.6302478502781993,0.6174495065344485,0.6174495065344485,0.03734693877551021,0.6394371702169239,SC/PR
-29.0,-49.0,260,0.6934,7.88,1.77,1.77,0.4046,2.72,0.239875,0.198786,0.7492537313432835,0.6294382022471909,0.6893459667952373,0.7444546608065613,0.05968586387434555,0.5815686274509805,-29.0,-49.0,165,0.5333,5.0,2.08,1.65,0.3499,2.72,0.239875,0.4796511627906977,0.6743803743045018,0.5770157685475997,0.5770157685475997,0.04244897959183674,0.683799101035763,SC/PR
-29.0,-48.8,260,0.6796,7.88,1.8,1.8,0.3939,2.92,0.218683,0.200615,0.7492537313432835,0.6139325842696628,0.6815931578064731,0.7359532172345941,0.06282722513089006,0.5605882352941176,-29.0,-48.8,114,0.5482,3.45,2.22,1.56,0.3727,2.92,0.218683,0.3313953488372093,0.6932220536165908,0.5123087012269001,0.5123087012269001,0.045306122448979594,0.7283564588626147,SC/PR
-29.0,-48.6,263,0.6406,7.97,1.77,1.77,0.3751,3.06,0.203926,0.201984,0.7582089552238805,0.5701123595505617,0.6641606573872212,0.7168373820776403,0.05968586387434555,0.5237254901960784,-29.0,-48.6,72,0.5278,2.18,2.26,1.46,0.3766,3.06,0.203926,0.20930232558139536,0.6674253920080931,0.43836385879474427,0.43836385879474427,0.046122448979591835,0.7359781121751026,SC/PR
-28.8,-49.0,261,0.6931,7.91,1.75,1.75,0.4085,2.468,0.272091,0.207608,0.7522388059701492,0.6291011235955056,0.6906699647828274,0.7459065080269957,0.05759162303664921,0.5892156862745098,-28.8,-49.0,223,0.5304,6.76,1.87,1.67,0.3411,2.468,0.272091,0.6482558139534884,0.6707132018209409,0.6594845078872147,0.6594845078872147,0.03816326530612245,0.6666015243306624,SC/PR
-28.8,-48.8,269,0.688,8.15,1.76,1.76,0.4023,2.74,0.239449,0.211068,0.7761194029850746,0.6233707865168538,0.6997450947509642,0.7558579598742161,0.05863874345549738,0.5770588235294117,-28.8,-48.8,175,0.5306,5.3,2.04,1.62,0.348,2.74,0.239449,0.5087209302325582,0.670966110268083,0.5898435202503205,0.5898435202503205,0.04163265306122449,0.6800859878835254,SC/PR
-28.8,-48.6,273,0.6486,8.27,1.77,1.77,0.382,2.96,0.215826,0.213491,0.7880597014925373,0.5791011235955055,0.6835804125440215,0.7381323672741316,0.05968586387434555,0.5372549019607843,-28.8,-48.6,109,0.5372,3.3,2.12,1.52,0.3771,2.96,0.215826,0.3168604651162791,0.6793120890237735,0.4980862770700263,0.4980862770700263,0.043265306122448985,0.736955247215165,SC/PR
-28.8,-48.4,254,0.6398,7.7,1.8,1.78,0.3772,3.08,0.200776,0.214358,0.7313432835820896,0.5692134831460673,0.6502783833640784,0.7016145938689566,0.06282722513089006,0.527843137254902,-28.8,-48.4,61,0.4906,1.85,2.23,1.34,0.3775,3.08,0.200776,0.17732558139534885,0.6203844208396561,0.39885500111750244,0.39885500111750244,0.04551020408163265,0.737736955247215,SC/PR
-28.6,-48.8,278,0.6995,8.43,1.78,1.78,0.4102,2.45,0.279791,0.221101,0.8029850746268656,0.6362921348314606,0.7196386047291632,0.7776724470843525,0.06073298429319372,0.5925490196078431,-28.6,-48.8,242,0.5522,7.33,1.88,1.68,0.3525,2.45,0.279791,0.7034883720930233,0.6982802225594336,0.7008842973262284,0.7008842973262284,0.038367346938775505,0.6888802032440883,SC/PR
-28.6,-48.6,265,0.6564,8.03,1.78,1.78,0.3824,2.71,0.236073,0.22613,0.764179104477612,0.5878651685393258,0.6760221365084689,0.7298442413431655,0.06073298429319372,0.5380392156862746,-28.6,-48.6,169,0.487,5.12,2.05,1.58,0.3311,2.71,0.236073,0.49127906976744184,0.6158320687910976,0.5535555692792697,0.5535555692792697,0.041836734693877546,0.6470588235294117,SC/PR
-28.6,-48.4,267,0.6193,8.09,1.78,1.77,0.3676,2.95,0.212027,0.227414,0.7701492537313432,0.5461797752808988,0.658164514506121,0.7102622335828168,0.06073298429319372,0.5090196078431373,-28.6,-48.4,88,0.5348,2.67,2.16,1.53,0.3728,2.95,0.212027,0.2558139534883721,0.6762771876580679,0.46604557057322,0.46604557057322,0.044081632653061226,0.7285518858706272,SC/PR
-28.4,-48.6,248,0.5585,7.52,1.65,1.65,0.3465,2.34,0.256445,0.240668,0.7134328358208956,0.4778651685393258,0.5956490021801106,0.6417100351238529,0.04712041884816753,0.46764705882352936,-28.4,-48.6,189,0.4401,5.73,1.83,1.58,0.295,2.34,0.256445,0.5494186046511628,0.5565250379362671,0.5529718212937149,0.5529718212937149,0.03734693877551021,0.5765096736368965,SC/PR
-28.4,-48.4,271,0.5928,8.21,1.76,1.75,0.3555,2.81,0.224089,0.242358,0.7820895522388059,0.5164044943820224,0.6492470233104142,0.7004836425826145,0.05863874345549738,0.4852941176470588,-28.4,-48.4,132,0.4639,4.0,2.08,1.51,0.3323,2.81,0.224089,0.38372093023255816,0.5866211431461811,0.4851710366893696,0.4851710366893696,0.04244897959183674,0.6494039476255618,SC/PR
-28.2,-48.6,203,0.478,6.15,1.47,1.47,0.3346,2.14,0.271338,0.257131,0.5791044776119403,0.3874157303370786,0.48326010397450947,0.5184685264532265,0.028272251308900525,0.4443137254901961,-28.2,-48.6,168,0.3942,5.09,1.57,1.43,0.297,2.14,0.271338,0.4883720930232558,0.4984825493171472,0.4934273211702015,0.4934273211702015,0.032040816326530615,0.5804182137971466,SC/PR
-28.2,-48.4,259,0.538,7.85,1.68,1.67,0.3375,2.58,0.235924,0.258333,0.746268656716418,0.4548314606741573,0.6005500586952877,0.6470843524154546,0.05026178010471204,0.45000000000000007,-28.2,-48.4,158,0.4207,4.79,1.93,1.51,0.3021,2.58,0.235924,0.45930232558139533,0.5319929185634801,0.49564762207243773,0.49564762207243773,0.03938775510204082,0.5903849912057846,SC/PR
-28.2,-48.2,271,0.5589,8.21,1.73,1.69,0.3456,2.87,0.213064,0.258062,0.7820895522388059,0.47831460674157295,0.6302020794901895,0.6795996616340867,0.05549738219895288,0.4658823529411765,-28.2,-48.2,102,0.453,3.09,2.04,1.46,0.3339,2.87,0.213064,0.29651162790697677,0.5728376327769348,0.43467463034195575,0.43467463034195575,0.04163265306122449,0.6525307797537618,SC/PR
-28.0,-48.4,243,0.5025,7.36,1.6,1.59,0.326,2.46,0.247908,0.274775,0.6985074626865672,0.414943820224719,0.5567256414556431,0.5990281174718181,0.04188481675392671,0.4274509803921569,-28.0,-48.4,169,0.4021,5.12,1.75,1.46,0.2937,2.46,0.247908,0.49127906976744184,0.5084724329792616,0.4998757513733517,0.4998757513733517,0.03571428571428571,0.573969122532734,SC/PR
-28.0,-48.2,271,0.5333,8.21,1.67,1.65,0.3332,2.78,0.220515,0.274578,0.7820895522388059,0.44955056179775277,0.6158200570182794,0.663828867761452,0.04921465968586387,0.4415686274509804,-28.0,-48.2,116,0.4395,3.52,1.92,1.46,0.3238,2.78,0.220515,0.3372093023255814,0.5557663125948407,0.446487807460211,0.446487807460211,0.03918367346938775,0.6327926519444986,SC/PR
-27.8,-48.4,227,0.4353,6.88,1.48,1.46,0.3024,2.23,0.257979,0.291929,0.6507462686567164,0.339438202247191,0.4950922354519537,0.5314432041780834,0.02931937172774869,0.38117647058823534,-27.8,-48.4,162,0.3541,4.91,1.59,1.37,0.2677,2.23,0.257979,0.47093023255813954,0.44777440566514926,0.4593523191116444,0.4593523191116444,0.032448979591836735,0.5231581004494821,SC/PR
-27.8,-48.2,267,0.4923,8.09,1.61,1.58,0.3195,2.64,0.227608,0.292104,0.7701492537313432,0.40348314606741564,0.5868161998993795,0.6320243108552934,0.04293193717277488,0.4147058823529412,-27.8,-48.2,140,0.3806,4.24,1.79,1.39,0.2854,2.64,0.227608,0.4069767441860465,0.4812847749114821,0.4441307595487643,0.4441307595487643,0.03653061224489796,0.5577486808676958,SC/PR
-27.6,-48.4,213,0.3673,6.46,1.35,1.35,0.2752,1.9,0.269996,0.311195,0.608955223880597,0.2630337078651685,0.4359944658728827,0.46663877599808745,0.015706806282722526,0.327843137254902,-27.6,-48.4,151,0.328,4.58,1.43,1.3,0.255,1.9,0.269996,0.438953488372093,0.4147698533131007,0.42686167084259685,0.42686167084259685,0.029183673469387755,0.4983388704318937,SC/PR
-27.6,-48.2,251,0.4616,7.61,1.58,1.53,0.3103,2.55,0.23548,0.312486,0.7223880597014926,0.3689887640449438,0.5456884118732181,0.5869250997627761,0.03979057591623038,0.3966666666666667,-27.6,-48.2,136,0.3727,4.12,1.74,1.38,0.2872,2.55,0.23548,0.3953488372093023,0.47129489124936774,0.43332186422933505,0.43332186422933505,0.035510204081632656,0.561266367011921,SC/PR
-27.6,-48.0,251,0.4926,7.61,1.63,1.56,0.3208,2.81,0.210822,0.308608,0.7223880597014926,0.403820224719101,0.5631041422102968,0.6060225454679196,0.04502617801047119,0.4172549019607843,-27.6,-48.0,92,0.4285,2.79,1.85,1.4,0.3163,2.81,0.210822,0.26744186046511625,0.5418563480020233,0.4046491042335698,0.4046491042335698,0.03775510204081633,0.6181356263435607,SC/PR
-27.4,-48.4,172,0.3016,5.21,1.27,1.27,0.241,1.5,0.272949,0.353181,0.48656716417910445,0.18921348314606734,0.33789032366258587,0.359061402379595,0.007329842931937179,0.2607843137254902,-27.4,-48.4,116,0.2717,3.52,1.33,1.23,0.221,1.5,0.272949,0.3372093023255814,0.3435761254425898,0.3403927138840856,0.3403927138840856,0.027142857142857146,0.43189368770764114,SC/PR
-27.4,-48.2,233,0.4309,7.06,1.49,1.44,0.301,2.5,0.242918,0.338541,0.6686567164179105,0.33449438202247184,0.5015755492201912,0.5385525662480002,0.03036649214659686,0.3784313725490196,-27.4,-48.2,129,0.371,3.91,1.62,1.36,0.2803,2.5,0.242918,0.375,0.46914516944865964,0.42207258472432985,0.42207258472432985,0.03306122448979592,0.547781903459058,SC/PR
-27.4,-48.0,255,0.4579,7.73,1.58,1.5,0.3097,2.77,0.21435,0.33042,0.7343283582089553,0.3648314606741572,0.5495799094415562,0.591192372055389,0.03979057591623038,0.39549019607843133,-27.4,-48.0,101,0.3902,3.06,1.71,1.38,0.2929,2.77,0.21435,0.2936046511627907,0.4934243803743045,0.3935145157685476,0.3935145157685476,0.03489795918367347,0.5724057064686339,SC/PR
-27.2,-48.4,147,0.2999,4.46,1.23,1.23,0.2529,1.64,0.273394,0.380259,0.41194029850746267,0.18730337078651682,0.29962183464698977,0.31709759282075806,0.0031413612565445053,0.2841176470588236,-27.2,-48.4,95,0.2571,2.88,1.27,1.22,0.2176,1.64,0.273394,0.2761627906976744,0.325113808801214,0.3006382997494442,0.3006382997494442,0.025918367346938778,0.4252491694352159,SC/PR
-27.2,-48.2,207,0.3788,6.27,1.41,1.34,0.281,2.29,0.247106,0.367154,0.591044776119403,0.2759550561797753,0.43349991614958916,0.4639033450412844,0.02198952879581151,0.3392156862745099,-27.2,-48.2,114,0.307,3.45,1.51,1.28,0.2422,2.29,0.247106,0.3313953488372093,0.3882144663631765,0.3598049076001929,0.3598049076001929,0.030816326530612247,0.4733242134062927,SC/PR
-27.2,-48.0,241,0.4528,7.3,1.56,1.49,0.3125,2.68,0.220099,0.354769,0.6925373134328359,0.35910112359550556,0.5258192185141707,0.5651372772577649,0.03769633507853404,0.40098039215686276,-27.2,-48.0,110,0.3504,3.33,1.67,1.28,0.2735,2.68,0.220099,0.31976744186046513,0.44309559939301973,0.38143152062674246,0.38143152062674246,0.034081632653061224,0.5344928669142075,SC/PR
-27.0,-48.4,127,0.2975,3.85,1.2,1.18,0.2591,1.82,0.269343,0.407824,0.3522388059701492,0.18460674157303364,0.2684227737715914,0.2828858566726125,0.0,0.29627450980392156,-27.0,-48.4,73,0.2343,2.21,1.23,1.14,0.201,1.82,0.269343,0.21220930232558138,0.2962822458270106,0.254245774076296,0.254245774076296,0.02510204081632653,0.39280828610513974,SC/PR
-27.0,-48.2,195,0.3889,5.91,1.4,1.34,0.2913,2.33,0.249826,0.394841,0.5552238805970149,0.28730337078651685,0.4212636256917659,0.4504854815277957,0.020942408376963345,0.3594117647058824,-27.0,-48.2,101,0.3131,3.06,1.49,1.24,0.2559,2.33,0.249826,0.2936046511627907,0.39592817400101166,0.3447664125819012,0.3447664125819012,0.030408163265306123,0.5000977135040062,SC/PR
-26.8,-48.4,161,0.332,4.88,1.28,1.25,0.2748,1.93,0.26993,0.432975,0.4537313432835821,0.2233707865168539,0.338551064900218,0.3597859467809265,0.008376963350785346,0.3270588235294118,-26.8,-48.4,85,0.2664,2.58,1.32,1.16,0.2259,1.93,0.26993,0.24709302325581395,0.3368740515933233,0.2919835374245686,0.2919835374245686,0.026938775510204082,0.441469611100254,SC/PR
-26.8,-48.2,209,0.3945,6.33,1.42,1.35,0.2936,2.32,0.253116,0.421535,0.5970149253731343,0.2935955056179775,0.4453052154955559,0.47684859964324466,0.02303664921465968,0.36392156862745106,-26.8,-48.2,102,0.3085,3.09,1.49,1.24,0.2527,2.32,0.253116,0.29651162790697677,0.3901112797167426,0.3433114538118597,0.3433114538118597,0.030408163265306123,0.49384404924760594,SC/PR
